"height","weight","age","playedPositions","playedPositionsShort","name","firstName","lastName","playerId"
180,75,41,-AMC-AML-AMR-FW-,"AM(CLR),FW",Rodrigo Palacio,Rodrigo,Palacio,14871
183,78,32,-AMC-AML-AMR-FW-,"AM(CLR),FW",Gastón Ramírez,Gastón,Ramírez,82923
173,75,24,-AMC-AMR-FW-,"AM(CR),FW",Carles Pérez,Carles,Pérez,374869
175,68,27,-AML-AMR-FW-,"AM(LR),FW",Hirving Lozano,Hirving,Lozano,318511
193,91,29,-FW-,FW,Andreas Cornelius,Andreas,Cornelius,113196
192,88,34,-FW-,FW,Andrej Galabinov,Andrej,Galabinov,128722
185,77,24,-AML-AMR-FW-,"AM(LR),FW",Yann Karamoh,Yann,Karamoh,298060
182,76,32,-FW-,FW,Emmanuel Rivière,Emmanuel,Rivière,70104
193,90,37,-FW-,FW,Fernando Llorente,Fernando,Llorente,13361
188,70,25,-AML-AMR-FW-,"AM(LR),FW",Christian Kouamé,Christian,Kouamé,322217
186,82,33,-FW-,FW,Stefano Okaka,Stefano,Okaka,14255
178,69,32,-FW-,FW,Gianluca Lapadula,Gianluca,Lapadula,95872
172,67,33,-AMC-AML-FW-,"AM(CL),FW",Fernando Forestieri,Fernando,Forestieri,23442
182,78,26,-FW-,FW,Antonino La Gumina,Antonino,La Gumina,276357
186,84,31,-FW-,FW,Simone Zaza,Simone,Zaza,71647
186,74,20,-FW-,FW,Lorenzo Colombo,Lorenzo,Colombo,395219
184,75,26,-FW-,FW,Gabriele Moncini,Gabriele,Moncini,142420
194,94,23,-FW-,FW,Adolfo Gaich,Adolfo,Gaich,362566
179,66,35,-FW-ML-MR-,"M(LR),FW",Gervinho,Gervais,Kouassi,17740
167,68,34,-FW-MC-ML-MR-,"M(CLR),FW",Papu Gómez,Alejandro Darío,Gómez Villaverde,22546
175,73,38,-MC-ML-,M(CL),Borja Valero,Borja,Valero,19112
183,82,24,-AMR-,AM(R),Dennis Man,Dennis,Man,329769
189,77,25,-FW-,FW,Sam Lammers,Sam,Lammers,328269
184,78,25,-AMC-,AM(C),Amer Gojak,Amer,Gojak,143795
186,84,34,-FW-,FW,Samuel Di Carmine,Samuel,Di Carmine,128765
182,0,21,"",Forward,Giuseppe Di Serio,Giuseppe,Di Serio,402083
186,83,27,-AMC-AML-FW-,"AM(CL),FW",Marko Pjaca,Marko,Pjaca,242432
194,92,26,-FW-,FW,Alberto Cerri,Alberto,Cerri,128053
178,73,35,-FW-ML-MR-,"M(LR),FW",José Callejón,José,Callejón,67206
181,73,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Filip Djuricic,Filip,Djuricic,80443
177,75,34,-FW-MC-ML-MR-,"M(CLR),FW",Henrikh Mkhitaryan,Henrikh,Mkhitaryan,28421
187,85,31,-FW-,FW,Roberto Inglese,Roberto,Inglese,90946
190,78,25,-FW-,FW,Andrea Favilli,Andrea,Favilli,297001
178,69,30,"",Midfielder,Jacopo Dezi,Jacopo,Dezi,95046
190,85,36,-FW-ML-,"M(L),FW",Mario Mandzukic,Mario,Mandzukic,24088
184,80,30,-FW-,FW,Ernesto Torregrossa,Ernesto,Torregrossa,95795
186,86,35,-MC-ML-MR-,M(CLR),Juraj Kucka,Juraj,Kucka,32514
169,65,35,-AMC-FW-,"AM(C),FW",Marco Sau,Marco,Sau,27999
185,79,23,-AML-FW-,"AM(L),FW",Denis Dragus,Denis,Dragus,363199
180,84,20,"",Forward,Jayden Braaf,Jayden,Braaf,410088
183,72,28,-AMR-FW-,"AM(R),FW",Domenico Berardi,Domenico,Berardi,118542
187,77,25,-AMC-AMR-,AM(CR),Matteo Pessina,Matteo,Pessina,362600
180,73,31,-FW-MC-ML-MR-,"M(CLR),FW",Fabio Borini,Fabio,Borini,80882
187,62,29,-AMC-AML-,AM(CL),Mattia Valoti,Mattia,Valoti,97197
0,0,22,"",Forward,Luca Gagliano,Luca,Gagliano,347696
180,75,34,-AMC-,AM(C),Marco Mancosu,Marco,Mancosu,27998
177,63,27,-AMC-AML-FW-,"AM(CL),FW",Mattia Zaccagni,Mattia,Zaccagni,149029
180,77,38,-FW-,FW,Giampaolo Pazzini,Giampaolo,Pazzini,9975
171,70,30,-AMC-AMR-FW-,"AM(CR),FW",Filippo Falco,Filippo,Falco,97269
186,76,20,-FW-,FW,Sebastiano Esposito,Sebastiano,Esposito,371397
186,80,28,-AMC-FW-,"AM(C),FW",Arkadiusz Milik,Arkadiusz,Milik,104257
186,89,35,-FW-,FW,Gonzalo Higuaín,Gonzalo,Higuaín,19729
184,73,31,-AMC-AML-,AM(CL),Riccardo Saponara,Riccardo,Saponara,90878
181,73,30,-FW-MC-ML-MR-,"M(CLR),FW",Valentin Eysseric,Valentin,Eysseric,93721
189,88,32,-FW-,FW,Mario Balotelli,Mario,Balotelli,33799
187,79,31,-FW-,FW,Federico Santander,Federico,Santander,40099
180,87,30,-FW-MC-ML-MR-,"M(CLR),FW",Emiliano Rigoni,Emiliano,Rigoni,133808
171,67,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Matteo Politano,Matteo,Politano,122683
180,73,32,-FW-,FW,Alfredo Donnarumma,Alfredo,Donnarumma,75517
184,79,26,-FW-,FW,Florian Ayé,Florian,Ayé,296431
180,70,29,-AMC-AML-FW-,"AM(CL),FW",Valerio Verre,Valerio,Verre,106581
183,67,21,"",Midfielder,Jaume Cuéllar,Jaume,Cuéllar,390878
172,70,28,-FW-ML-MR-,"M(LR),FW",Simon Skrabb,Simon,Skrabb,320396
174,70,26,-AMC-,AM(C),Simone Edera,Simone,Edera,251137
182,67,28,-AMC-AML-AMR-,AM(CLR),Samu Castillejo,Samuel,Castillejo Azuaga,238773
187,85,35,-FW-MC-ML-MR-,"M(CLR),FW",Kevin-Prince Boateng,Kevin-Prince,Boateng,11867
185,85,29,-AMR-FW-,"AM(R),FW",Khouma Babacar,Khouma,Babacar,80831
180,79,41,-FW-,FW,Sergio Floccari,Sergio,Floccari,14152
177,69,26,"",Forward,Gennaro Tutino,Gennaro,Tutino,232548
185,84,27,-FW-,FW,André Silva,André Miguel,Valente da Silva,299460
178,70,29,"",Midfielder,Mattia Sprocati,Mattia,Sprocati,109182
185,76,31,-FW-,FW,Lukasz Teodorczyk,Lukasz,Teodorczyk,87537
172,70,33,-AMC-AML-AMR-FW-,"AM(CLR),FW",Iago Falque,Iago,Falque,80734
179,70,29,-AMR-FW-,"AM(R),FW",Sinan Gümüs,Sinan,Gümüs,122707
175,73,27,-DL-DR-FW-MC-ML-MR-,"D(LR),M(CLR),FW",Alex Berenguer,Alejandro,Berenguer Remiro,238899
182,70,30,-AMC-AML-FW-,"AM(CL),FW",Luis Alberto,Luis Alberto,Romero Alconchel,85077
182,82,33,-FW-,FW,Alberto Paloschi,Alberto,Paloschi,33834
172,68,31,-FW-,FW,Daniele Ragatzu,Daniele,Ragatzu,34135
183,72,27,-FW-,FW,Mariusz Stepinski,Mariusz,Stepinski,108511
171,67,23,-AML-AMR-,AM(LR),Justin Kluivert,Justin,Kluivert,331579
189,81,32,-MC-,M(C),Yevhen Shakhov,Yevhen,Shakhov,58465
167,72,25,-FW-,FW,Manu Vallejo,Manuel Javier,Vallejo Galván,377204
185,81,35,-FW-,FW,Karim Benzema,Karim,Benzema,14296
180,77,30,-AMC-AMR-FW-,"AM(CR),FW",Gerard Moreno,Gerard,Moreno,97659
181,70,23,-AMC-AML-FW-,"AM(CL),FW",João Félix,João,Félix Sequeira,362431
171,65,30,-DL-ML-,"D(L),M(L)",Alberto Moreno,Alberto,Moreno,113275
173,72,25,-AMR-,AM(R),Jorge de Frutos,Jorge,de Frutos,386230
180,70,35,-DR-FW-MC-ML-MR-,"D(R),M(CLR),FW",José Morales,José,Morales,135321
179,68,26,-AMC-AML-AMR-FW-,"AM(CLR),FW",Gonçalo Guedes,Gonçalo Manuel,Ganchinho Guedes,247995
178,78,28,-AMC-AML-FW-,"AM(CL),FW",Memphis Depay,Memphis,Depay,110154
192,80,32,-FW-,FW,Joselu,Jose Luis,Mato Sanmartín,74603
173,66,30,-AMC-AML-AMR-FW-,"AM(CLR),FW",Adrián Embarba,Adrián,Embarba,135572
181,73,29,-FW-MC-ML-MR-,"M(CLR),FW",Yannick Carrasco,Yannick,Carrasco,115472
177,68,26,-FW-MC-MR-,"M(CR),FW",Giovani Lo Celso,Giovani,Lo Celso,303908
176,67,35,-AMC-AMR-FW-,"AM(CR),FW",Iago Aspas,Iago,Aspas,91242
180,76,29,-FW-,FW,Mariano Díaz,Mariano,Díaz,323236
175,74,32,-FW-MC-ML-MR-,"M(CLR),FW",Eden Hazard,Eden,Hazard,33404
186,76,28,-AMC-AML-AMR-,AM(CLR),Adnan Januzaj,Adnan,Januzaj,130334
188,86,32,-AMC-FW-,"AM(C),FW",Luuk de Jong,Luuk,de Jong,68585
180,72,28,-FW-,FW,Raúl de Tomás,Raúl,de Tomás,149121
187,78,25,-FW-,FW,Enes Ünal,Enes,Ünal,134695
188,72,40,-FW-,FW,Jorge Molina,Jorge,Molina,31151
178,66,20,-AML-FW-,"AM(L),FW",Ansu Fati,Anssumane,Fati Vieira,382234
176,79,30,-FW-MC-ML-MR-,"M(CLR),FW",Isco,Francisco Román,Alarcón Suárez,82989
174,67,24,-AMC-AML-AMR-,AM(CLR),Óscar Rodríguez,Óscar,Rodríguez,353783
190,75,31,-FW-,FW,Ante Budimir,Ante,Budimir,98126
178,74,26,-AML-FW-,"AM(L),FW",Arnaut Danjuma,Arnaut,Danjuma,323625
171,68,27,-AMC-AML-AMR-FW-,"AM(CLR),FW",Ángel Correa,Ángel,Correa,127604
183,78,33,-AMC-AML-AMR-FW-,"AM(CLR),FW",Thiago Galhardo,Thiago,Galhardo do Nascimento Rocha,101729
186,71,37,-FW-,FW,Álvaro Negredo,Álvaro,Negredo,23757
179,81,26,-AML-FW-,"AM(L),FW",Lucas Boyé,Lucas,Boyé,303800
173,70,26,-AML-,AM(L),Amath Ndiaye,Amath,Ndiaye,315298
176,77,24,-FW-,FW,Ferran Jutglà,Ferran,Jutglà,396158
170,68,29,-AML-AMR-,AM(LR),Darwin Machís,Darwin,Machís,107567
185,79,27,-AML-AMR-FW-,"AM(LR),FW",Santi Mina,Santiago,Mina Lorenzo,125838
188,73,22,-FW-MC-,"M(C),FW",Oihan Sancet,Oihan,Sancet,381510
172,65,20,-AML-AMR-,AM(LR),Yeremy Pino,Yeremy,Pino,403865
178,75,31,-FW-MC-ML-MR-,"M(CLR),FW",Manu Trigueros,Manuel,Trigueros Muñoz,102234
192,77,23,-FW-,FW,Alexander Isak,Alexander,Isak,299254
186,81,28,-AMC-AML-AMR-FW-,"AM(CLR),FW",Iñaki Williams,Iñaki,Williams,255182
186,91,26,-FW-,FW,Maximiliano Gómez,Maximiliano,Gómez,344119
182,86,36,-AMC-AML-AMR-FW-,"AM(CLR),FW",Luis Suárez,Luis,Suárez,22221
180,75,26,-AMR-FW-,"AM(R),FW",Boulaye Dia,Boulaye,Dia,365122
178,73,30,-MC-MR-,M(CR),Darko Brasanac,Darko,Brasanac,84880
180,82,34,-AMC-AMR-FW-,"AM(CR),FW",Lucas Pérez,Lucas,Pérez,135663
176,73,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Antoine Griezmann,Antoine,Griezmann,80241
191,87,31,-FW-,FW,Guido Carrillo,Guido,Carrillo,125379
188,73,25,-FW-,FW,Youssef En-Nesyri,Youssef,En-Nesyri,323547
189,75,25,-AMC-FW-,"AM(C),FW",Randy Nteka,Randy,Nteka,422960
178,76,20,"",Forward,Matías Arezo,Matías,Arezo,432210
187,86,30,-FW-,FW,Borja Iglesias,Borja,Iglesias,259042
175,72,29,-AMR-FW-,"AM(R),FW",Paco Alcácer,Francisco,Alcácer García,95953
185,74,25,-AML-FW-,"AM(L),FW",Luis Suárez,Luis,Suárez,402887
178,69,20,"",Midfielder,Robert Navarro,Robert,Navarro,400237
191,0,22,-FW-,FW,Fernando Niño,Fernando,Niño,391082
195,90,27,-AMR-FW-,"AM(R),FW",Alexander Sørloth,Alexander,Sørloth,302497
176,73,22,-AML-FW-,"AM(L),FW",Vinícius Júnior,Vinícius José,Paixão de Oliveira Júnior,337782
184,76,23,-AMC-AML-FW-,"AM(CL),FW",Matheus Cunha,Matheus,Santos Carneiro Da Cunha,362758
191,86,25,-FW-,FW,Rafa Mir,Rafael,Mir Vicente,300369
184,72,30,-AMC-AML-AMR-FW-,"AM(CLR),FW",Pere Milla,Pere,Milla,140772
187,76,26,-AMC-AMR-FW-,"AM(CR),FW",Brais Méndez,Brais,Méndez,344542
177,72,36,-FW-,FW,Radamel Falcao,Radamel,Falcao,18701
186,79,33,-FW-,FW,Kike García,Enrique,García Martínez,79840
184,83,36,-FW-MC-ML-MR-,"M(CLR),FW",Raúl García,Raúl,García,11386
180,80,25,-AML-FW-,"AM(L),FW",Ezequiel Ponce,Ezequiel,Ponce,137031
172,81,29,-AML-AMR-FW-,"AM(LR),FW",Chimy Avila,Ezequiel,Ávila,303707
184,78,31,-FW-,FW,Sergi Guardiola,Sergio,Guardiola Navarro,323135
185,74,29,-AML-FW-,"AM(L),FW",Anthony Lozano,Anthony,Lozano,90003
187,80,33,-FW-ML-MR-,"M(LR),FW",Édgar Méndez,Édgar,Méndez,141068
178,69,24,-FW-,FW,Dani Gómez,Daniel,Gómez Alcón,400358
184,78,26,-FW-,FW,Marcos André,Marcos André,de Sousa Mendonça,402185
172,67,27,-MC-ML-MR-,M(CLR),Enis Bardhi,Enis,Bardhi,275687
163,63,33,-MC-ML-MR-,M(CLR),Pablo Piatti,Pablo,Piatti,23062
177,70,23,-AML-FW-,"AM(L),FW",Hugo Duro,Hugo,Duro,354526
178,71,34,-AMC-AML-AMR-,AM(CLR),Dani Rodríguez,Daniel José,Rodríguez Vázquez,6227
177,75,32,-FW-,FW,Darío Benedetto,Darío,Benedetto,125262
188,66,29,-FW-,FW,Loren Morón,Lorenzo,Morón García,351684
179,74,32,-FW-,FW,Roger,Roger,Martí Salvador,109811
0,0,22,-FW-,FW,Alejandro Cantero,Alejandro,Cantero,414421
175,60,21,-AMC-AML-AMR-,AM(CLR),Bryan Gil,Bryan,Gil,368519
171,72,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Rubén García,Rubén,García,119189
181,77,36,-FW-,FW,Carlos Bacca,Carlos,Bacca,71687
185,73,30,-AMC-AML-AMR-FW-,"AM(CLR),FW",Rubén Sobrino,Rubén,Sobrino,323250
181,81,30,-FW-,FW,Abdón Prats,Abdón,Prats,9270
177,69,24,-AML-AMR-FW-,"AM(LR),FW",Javier Puado,Javier,Puado,362423
176,71,28,-MC-ML-MR-,M(CLR),Moi Gómez,Moisés,Gómez Bardonado,101238
180,79,34,-FW-MC-ML-MR-,"M(CLR),FW",Óscar Trejo,Óscar,Trejo,16942
180,74,37,-FW-,FW,Roberto Soldado,Roberto,Soldado,18275
172,0,21,"",Forward,Iván Romero,Iván,Romero,407567
172,68,35,-FW-,FW,Ángel Rodríguez,Ángel,Rodríguez,22325
178,75,20,-AMC-AMR-,AM(CR),Yunus Musah,Yunus,Musah,400357
177,66,23,-AMC-AMR-,AM(CR),Álex Collado,Álex,Collado Gutiérrez,373838
172,69,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Juanmi,Juan Miguel,Jiménez López,83080
175,71,27,-AML-AMR-FW-,"AM(LR),FW",Sandro Ramírez,Sandro,Ramírez,135242
185,75,25,"",Forward,Darío Poveda,Darío,Poveda,331699
184,84,28,-FW-,FW,Mamadou Sylla,Mamadou,Sylla,294008
173,66,21,-AMC-AML-AMR-FW-,"AM(CLR),FW",Lee Kang-In,Kang-In,Lee,367780
170,67,37,-FW-MC-ML-MR-,"M(CLR),FW",David Silva,David,Silva,14102
186,81,33,-FW-MC-ML-MR-,"M(CLR),FW",Gareth Bale,Gareth,Bale,13812
182,72,30,-FW-MC-ML-,"M(CL),FW",Álex Fernández,Alejandro,Fernández Iglesias,95551
185,79,34,-FW-,FW,Jaime Mata,Jaime,Mata,140771
180,77,23,-FW-,FW,Miguel De la Fuente,Miguel,De la Fuente,362358
174,66,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Wu Lei,Lei,Wu,127220
167,63,25,-AMC-AMR-FW-,"AM(CR),FW",Óscar Melendo,Óscar,Melendo,330626
173,64,21,-AMC-AML-AMR-FW-,"AM(CLR),FW",Takefusa Kubo,Takefusa,Kubo,377285
167,66,30,-FW-MC-ML-MR-,"M(CLR),FW",Portu,Cristian,Portugués Manzanera,106895
186,0,23,-FW-,FW,Milutin Osmajic,Milutin,Osmajic,422766
185,81,25,-FW-,FW,Landry Dimata,Landry,Dimata,344071
181,78,25,-AMC-AML-AMR-FW-,"AM(CLR),FW",Mikel Oyarzabal,Mikel,Oyarzabal,298839
184,86,25,-FW-,FW,Asier Villalibre,Asier,Villalibre,331171
177,73,23,"",Forward,José Macías,José,Macías,422659
182,76,31,-MC-ML-MR-,M(CLR),Rubén Rochina,Rubén,Rochina,91273
180,73,22,-FW-,FW,Julen Lobete,Julen,Lobete Cienfuegos,391317
185,79,30,-FW-,FW,John Guidetti,John,Guidetti,41420
177,64,23,"",Forward,Andrés Martín,Andrés,Martín,422961
180,73,25,-AMC-AML-AMR-,AM(CLR),Carles Aleñá,Carles,Aleñá,303268
181,78,25,-FW-,FW,Luka Jovic,Luka,Jovic,315755
191,80,21,-FW-,FW,Matthew Hoppe,Matthew,Hoppe,407281
178,70,28,-MC-ML-MR-,M(CLR),Óliver Torres,Óliver,Torres,113708
178,72,27,-AML-FW-,"AM(L),FW",Myrto Uzuni,Myrto,Uzuni,364779
184,74,28,-DR-FW-MC-MR-,"D(R),M(CR),FW",Marcos Llorente,Marcos,Llorente,254582
170,72,35,-AMC-AMR-FW-,"AM(CR),FW",Lionel Messi,Lionel,Messi,11119
170,63,34,-AMC-AML-AMR-,AM(CLR),David Ferreiro,David,Ferreiro,109571
178,67,25,-AMC-AML-AMR-FW-,"AM(CLR),FW",Ousmane Dembélé,Ousmane,Dembélé,299513
190,86,25,-FW-,FW,Ivan Saponjic,Ivan,Saponjic,296563
188,83,34,-FW-,FW,Diego Costa,Diego,Da Silva Costa,24248
180,70,31,-AMC-AML-AMR-,AM(CLR),Jota,José Ignacio,Peleteiro Ramallo,10447
173,72,29,-AMC-AML-AMR-FW-,"AM(CLR),FW",Nabil Fekir,Nabil,Fekir,134893
183,77,29,-FW-MC-,"M(C),FW",Gonzalo Melero,Gonzalo,Melero,261698
181,77,32,-FW-,FW,Sergi Enrich,Sergi,Enrich,83358
176,73,23,-AML-AMR-FW-,"AM(LR),FW",Cucho Hernández,Juan Camilo,Hernández Suárez,362501
172,63,28,-AMC-AML-AMR-,AM(CLR),Toni Villa,Laureano Antonio,Villa Suárez,362355
180,77,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Martin Braithwaite,Martin,Braithwaite,73494
169,64,25,-AMC-AML-AMR-FW-,"AM(CLR),FW",Emre Mor,Emre,Mor,317999
181,72,29,-FW-,FW,Jonathan Calleri,Jonathan,Calleri,133445
183,73,35,-FW-MC-ML-MR-,"M(CLR),FW",Adrián López,Adrián,López,14089
183,83,31,-FW-,FW,Álvaro Giménez,Álvaro,Giménez,79827
165,64,29,"",Defender,Jairo Izquierdo,Jairo,Izquierdo,403808
178,69,25,-AML-AMR-,AM(LR),Kike Barja,Enrique,Barja Alfonso,336251
174,72,26,-FW-,FW,Shon Weissman,Shon,Weissman,382939
187,80,31,-FW-,FW,Deyverson,Deyverson,Brum Silva Acosta,135641
179,72,30,-FW-,FW,Yoshinori Muto,Yoshinori,Muto,132210
180,68,23,-MC-MR-,M(CR),Javi Martínez,Javier,Martínez,391040
190,80,29,-FW-,FW,Kenan Kodro,Kenan,Kodro,238893
190,79,36,-FW-,FW,Enric Gallego,Enrique,Gallego Puigsech,369089
175,65,36,-AMC-AML-,AM(CL),Nolito,Manuel,Agudo Durán,91267
172,70,35,-FW-,FW,Kevin Gameiro,Kevin,Gameiro,19453
184,80,25,-AMC-,AM(C),Kike Pérez,Enrique,Pérez Muñoz,395579
174,70,36,-AMC-AML-AMR-FW-,"AM(CLR),FW",Shinji Okazaki,Shinji,Okazaki,26222
169,63,34,-AMC-AML-AMR-,AM(CLR),Takashi Inui,Takashi,Inui,38820
175,60,23,-AML-AMR-,AM(LR),Jota,João Pedro,Neves Filipe,369557
183,77,30,-ML-MR-,M(LR),Antonio Puertas,José Antonio,Rodríguez Díaz,127802
178,73,34,-FW-,FW,Sergio León,Sergio,León,135610
185,72,26,-AMC-FW-,"AM(C),FW",Carlos Fernández,Carlos,Fernández,140812
178,75,24,"",Forward,Dani Escriche,Daniel,Escriche Romero,400296
175,72,32,-AMC-AML-,AM(CL),Borja García,Borja,García,75913
182,79,30,"",Forward,Filip Malbasic,Filip,Malbasic,105712
177,76,28,"",Midfielder,Jorge Pombo,Jorge,Pombo,400049
183,79,31,-FW-,FW,Facundo Ferreyra,Facundo,Ferreyra,125293
179,75,41,-FW-MC-ML-MR-,"M(CLR),FW",Joaquín,Joaquín,Sánchez Rodríguez,3283
187,84,28,-FW-MC-ML-MR-,"M(CLR),FW",Lucas Ocampos,Lucas,Ocampos,115587
183,74,30,-AML-AMR-FW-,"AM(LR),FW",Karl Toko Ekambi,Karl,Toko Ekambi,236504
175,69,27,-AML-AMR-FW-,"AM(LR),FW",Munir El Haddadi,Munir,El Haddadi,143158
185,80,33,-FW-MC-ML-MR-,"M(CLR),FW",Vitolo,Víctor,Machín Pérez,91430
182,72,34,"",Forward,Juan Villar,Juan,Villar,44361
187,80,32,-AMC-AML-FW-,"AM(CL),FW",Fedor Smolov,Fedor,Smolov,38190
177,78,32,"",Forward,Quique González,Enrique,González Casín,82789
179,76,38,-FW-,FW,Charles,Charles,Dias de Oliveira,102157
180,79,32,-ML-,M(L),Lago Junior,Junior Wakalible,Lago,141036
168,66,25,-AMC-AML-AMR-FW-,"AM(CLR),FW",Matías Vargas,Matías,Vargas,280691
184,78,37,-FW-,FW,Adrián Ramos,Adrián,Ramos,24420
178,65,35,-FW-MC-MR-,"M(CR),FW",Hatem Ben Arfa,Hatem,Ben Arfa,10194
175,70,27,-FW-,FW,José Arnáiz,José,Arnáiz,279698
180,71,29,-MC-ML-,M(CL),Sergi Darder,Sergi,Darder,106596
189,69,28,-MC-,M(C),Nemanja Maksimovic,Nemanja,Maksimovic,296367
182,74,35,-AMR-FW-,"AM(R),FW",Pablo Chavarria,Pablo,Chavarria,89788
173,71,28,-FW-,FW,Brandon Thomas,Brandon,Thomas,121765
171,64,28,-AMC-AML-AMR-FW-,"AM(CLR),FW",Pione Sisto,Pione,Sisto,282855
180,72,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Óscar Plano,Óscar,Plano,141533
186,80,28,-FW-,FW,Gabriel Fernández,Gabriel,Fernández,381581
0,0,22,"",Forward,Manuel Garrido,Manuel,Garrido,395735
182,77,32,-FW-,FW,Miguel Ángel Guerrero,Miguel Ángel,Guerrero,87329
174,72,25,-FW-,FW,Víctor Campuzano,Víctor,Campuzano,369424
183,70,27,-FW-,FW,Marc Cardona,Marc,Cardona,331255
177,70,33,-DR-ML-MR-,"D(R),M(LR)",Aleix Vidal,Aleix,Vidal,82630
167,65,29,-AMC-AMR-FW-,"AM(CR),FW",Roger Assalé,Roger,Assalé,146455
187,78,31,-AML-FW-,"AM(L),FW",Sabin Merino,Sabin,Merino,291685
180,71,32,-AMC-AMR-,AM(CR),Javier Eraso,Javier,Eraso,291684
181,80,27,-AML-,AM(L),Waldo Rubio,Waldo,Rubio,372423
178,68,25,-FW-MC-ML-MR-,"M(CLR),FW",Christopher Nkunku,Christopher,Nkunku,300945
185,81,34,-FW-,FW,Robert Lewandowski,Robert,Lewandowski,29400
180,76,34,-FW-MC-ML-MR-,"M(CLR),FW",Max Kruse,Max,Kruse,31552
194,88,22,-FW-,FW,Erling Haaland,Erling,Haaland,315227
191,85,27,-AMR-FW-,"AM(R),FW",Patrik Schick,Patrik,Schick,243565
190,83,23,-AMC-FW-,"AM(C),FW",Jonas Wind,Jonas,Wind,353565
184,80,34,-FW-,FW,Alfred Finnbogason,Alfred,Finnbogason,44722
186,78,28,-AMC-FW-,"AM(C),FW",Sardar Azmoun,Sardar,Azmoun,129197
184,78,30,-FW-,FW,Lucas Alario,Lucas,Alario,125654
193,93,35,-FW-,FW,Ádám Szalai,Ádám,Szalai,21488
193,91,28,-AMC-AMR-FW-,"AM(CR),FW",Michael Gregoritsch,Michael,Gregoritsch,84919
180,71,33,-FW-MC-ML-MR-,"M(CLR),FW",Marco Reus,Marco,Reus,41330
200,93,25,-FW-,FW,Sasa Kalajdzic,Sasa,Kalajdzic,377271
184,83,28,-AMC-AML-AMR-FW-,"AM(CLR),FW",Lucas Höler,Lucas,Höler,227655
175,71,29,-FW-MC-ML-MR-,"M(CLR),FW",Thorgan Hazard,Thorgan,Hazard,101537
192,90,25,-AML-FW-,"AM(L),FW",Marcus Thuram,Marcus,Thuram,296322
188,84,34,-FW-,FW,Nils Petersen,Nils,Petersen,29749
185,72,31,-AMC-AMR-FW-,"AM(CR),FW",Mark Uth,Mark,Uth,90969
187,84,34,-FW-,FW,Anthony Modeste,Anthony,Modeste,25605
178,72,20,-AMC-AML-AMR-FW-,"AM(CLR),FW",Jan Thielmann,Jan,Thielmann,389376
180,77,27,-AMC-AML-AMR-FW-,"AM(CLR),FW",Sheraldo Becker,Sheraldo,Becker,137227
177,73,31,-AMC-AML-AMR-FW-,"AM(CLR),FW",Andrej Kramaric,Andrej,Kramaric,75217
187,88,25,-AMC-AMR-FW-,"AM(CR),FW",Breel Embolo,Breel,Embolo,143695
172,72,35,-DL-MC-MR-,"D(L),M(CR)",Gonzalo Castro,Gonzalo,Castro,13423
176,68,24,-AML-FW-,"AM(L),FW",Donyell Malen,Donyell,Malen,351354
174,60,22,-AMC-AML-FW-,"AM(CL),FW",Amine Adli,Amine,Adli,389409
183,79,33,-AMC-AML-FW-,"AM(CL),FW",Stevan Jovetic,Stevan,Jovetic,29072
183,81,23,-AML-FW-,"AM(L),FW",Omar Marmoush,Omar Khaled Mohamed,Marmoush,394749
182,77,21,-AMR-,AM(R),Patrick Wimmer,Patrick,Wimmer,418589
181,76,22,-AMC-AMR-FW-,"AM(CR),FW",Jonathan Burkardt,Jonathan,Burkardt,363037
188,85,30,-AML-AMR-FW-,"AM(LR),FW",Karim Onisiwo,Karim,Onisiwo,313405
174,70,27,-FW-,FW,Rafael Borré,Rafael,Borré,145777
183,84,25,-FW-,FW,Taiwo Awoniyi,Taiwo,Awoniyi,281049
180,77,32,-AMC-AMR-FW-,"AM(CR),FW",Daniel Didavi,Daniel,Didavi,44142
185,87,22,-FW-,FW,Jessic Ngankam,Jessic,Ngankam,394744
192,84,28,-AMR-FW-,"AM(R),FW",Yussuf Poulsen,Yussuf,Poulsen,132943
177,83,31,-AML-AMR-FW-,"AM(LR),FW",Andreas Voglsammer,Andreas,Voglsammer,93150
183,78,30,-AMC-FW-,"AM(C),FW",Munas Dabbur,Munas,Dabbur,107636
195,93,35,-FW-,FW,Fabian Klos,Fabian,Klos,133576
184,81,28,-FW-,FW,Gonçalo Paciência,Gonçalo,Mendes Paciência,271856
190,90,32,-FW-,FW,Hamadi Al Ghaddioui,Hamadi,Al Ghaddioui,351400
192,86,31,-AML-AMR-FW-,"AM(LR),FW",Ishak Belfodil,Ishak,Belfodil,78970
186,79,27,-AMC-AMR-FW-,"AM(CR),FW",Marcus Ingvartsen,Marcus,Ingvartsen,129598
185,80,24,-AMC-AMR-FW-,"AM(CR),FW",Lukas Nmecha,Lukas,Nmecha,347340
