ID,duelAerialLost,duelAerialTotal,duelAerialWon
46731,42.0,97.0,55.0
46732,3.0,3.0,0.0
46733,35.0,93.0,58.0
46734,41.0,106.0,65.0
46735,39.0,113.0,74.0
46736,0.0,1.0,1.0
46737,43.0,76.0,33.0
46738,25.0,90.0,65.0
46739,9.0,17.0,8.0
46740,41.0,106.0,65.0
46741,36.0,97.0,61.0
46742,39.0,77.0,38.0
46743,31.0,89.0,58.0
46744,68.0,164.0,96.0
46745,33.0,83.0,50.0
46746,26.0,88.0,62.0
46747,53.0,124.0,71.0
46748,18.0,42.0,24.0
46749,6.0,10.0,4.0
46750,1.0,2.0,1.0
46751,15.0,53.0,38.0
46752,14.0,51.0,37.0
46753,29.0,127.0,98.0
46754,13.0,40.0,27.0
46755,26.0,80.0,54.0
46756,12.0,19.0,7.0
46757,38.0,80.0,42.0
46758,20.0,62.0,42.0
46759,26.0,66.0,40.0
46760,20.0,37.0,17.0
46761,10.0,21.0,11.0
46762,11.0,28.0,17.0
46763,5.0,5.0,0.0
46764,19.0,52.0,33.0
46765,35.0,85.0,50.0
46766,31.0,81.0,50.0
46767,18.0,26.0,8.0
46768,27.0,59.0,32.0
46769,33.0,77.0,44.0
46770,22.0,43.0,21.0
46771,17.0,31.0,14.0
46772,12.0,36.0,24.0
46773,26.0,66.0,40.0
46774,19.0,42.0,23.0
46775,40.0,109.0,69.0
46776,12.0,25.0,13.0
46777,21.0,47.0,26.0
46778,35.0,77.0,42.0
46779,6.0,17.0,11.0
46780,16.0,76.0,60.0
46781,21.0,48.0,27.0
46782,15.0,47.0,32.0
46783,20.0,33.0,13.0
46784,12.0,29.0,17.0
46785,6.0,17.0,11.0
46786,23.0,55.0,32.0
46787,38.0,99.0,61.0
46788,38.0,78.0,40.0
46789,33.0,82.0,49.0
46790,13.0,46.0,33.0
46791,37.0,63.0,26.0
46792,56.0,143.0,87.0
46793,32.0,70.0,38.0
46794,6.0,49.0,43.0
46795,29.0,74.0,45.0
46796,5.0,10.0,5.0
46797,24.0,64.0,40.0
46798,33.0,68.0,35.0
46799,20.0,46.0,26.0
46800,44.0,80.0,36.0
46801,2.0,4.0,2.0
46802,24.0,58.0,34.0
46803,75.0,152.0,77.0
46804,12.0,22.0,10.0
46805,30.0,70.0,40.0
46806,3.0,11.0,8.0
46807,33.0,72.0,39.0
46808,32.0,70.0,38.0
46809,17.0,39.0,22.0
46810,19.0,35.0,16.0
46811,32.0,50.0,18.0
46812,7.0,19.0,12.0
46813,5.0,26.0,21.0
46814,48.0,114.0,66.0
46815,7.0,18.0,11.0
46816,0.0,5.0,5.0
46817,0.0,1.0,1.0
46818,13.0,23.0,10.0
46819,27.0,68.0,41.0
46820,10.0,26.0,16.0
46821,4.0,8.0,4.0
46822,13.0,25.0,12.0
46823,4.0,8.0,4.0
46824,15.0,24.0,9.0
46825,3.0,5.0,2.0
46826,22.0,46.0,24.0
46827,16.0,35.0,19.0
46828,5.0,9.0,4.0
46829,8.0,12.0,4.0
46830,3.0,6.0,3.0
46831,5.0,10.0,5.0
46832,2.0,3.0,1.0
46833,22.0,40.0,18.0
46834,22.0,47.0,25.0
46835,15.0,21.0,6.0
46836,41.0,83.0,42.0
46837,2.0,4.0,2.0
46838,5.0,14.0,9.0
46839,1.0,2.0,1.0
46840,0.0,1.0,1.0
46841,2.0,3.0,1.0
46842,2.0,2.0,0.0
46843,1.0,2.0,1.0
46844,3.0,3.0,0.0
46845,4.0,10.0,6.0
46846,11.0,32.0,21.0
46847,4.0,10.0,6.0
46848,28.0,82.0,54.0
46849,5.0,25.0,20.0
46850,15.0,36.0,21.0
46851,39.0,134.0,95.0
46852,0.0,2.0,2.0
46853,10.0,20.0,10.0
46854,12.0,28.0,16.0
46855,42.0,124.0,82.0
46856,13.0,31.0,18.0
46857,12.0,19.0,7.0
46858,32.0,91.0,59.0
46859,1.0,4.0,3.0
46860,45.0,106.0,61.0
46861,1.0,4.0,3.0
46862,43.0,145.0,102.0
46863,12.0,43.0,31.0
46864,37.0,86.0,49.0
46865,19.0,48.0,29.0
46866,51.0,130.0,79.0
46867,3.0,12.0,9.0
46868,3.0,16.0,13.0
46869,15.0,50.0,35.0
46870,9.0,29.0,20.0
46871,65.0,140.0,75.0
46872,10.0,16.0,6.0
46873,25.0,63.0,38.0
46874,39.0,109.0,70.0
46875,27.0,57.0,30.0
46876,26.0,51.0,25.0
46877,29.0,68.0,39.0
46878,34.0,107.0,73.0
46879,32.0,102.0,70.0
46880,44.0,160.0,116.0
46881,37.0,103.0,66.0
46882,12.0,24.0,12.0
46883,9.0,14.0,5.0
46884,39.0,88.0,49.0
46885,73.0,176.0,103.0
46886,23.0,67.0,44.0
46887,59.0,146.0,87.0
46888,5.0,22.0,17.0
46889,8.0,29.0,21.0
46890,74.0,162.0,88.0
46891,35.0,113.0,78.0
46892,42.0,117.0,75.0
46893,31.0,52.0,21.0
46894,11.0,31.0,20.0
46895,23.0,79.0,56.0
46896,1.0,2.0,1.0
46897,4.0,5.0,1.0
46898,32.0,94.0,62.0
46899,52.0,133.0,81.0
46900,54.0,116.0,62.0
46901,25.0,59.0,34.0
46902,39.0,75.0,36.0
46903,35.0,68.0,33.0
46904,42.0,95.0,53.0
46905,26.0,48.0,22.0
46906,32.0,88.0,56.0
46907,11.0,27.0,16.0
46908,5.0,34.0,29.0
46909,14.0,28.0,14.0
46910,36.0,74.0,38.0
46911,28.0,53.0,25.0
46912,14.0,27.0,13.0
46913,41.0,103.0,62.0
46914,10.0,24.0,14.0
46915,19.0,32.0,13.0
46916,1.0,4.0,3.0
46917,14.0,32.0,18.0
46918,21.0,46.0,25.0
46919,23.0,109.0,86.0
46920,25.0,60.0,35.0
46921,23.0,60.0,37.0
46922,30.0,68.0,38.0
46923,19.0,39.0,20.0
46924,54.0,137.0,83.0
46925,66.0,118.0,52.0
46926,18.0,48.0,30.0
46927,12.0,21.0,9.0
46928,20.0,31.0,11.0
46929,33.0,79.0,46.0
46930,8.0,16.0,8.0
46931,3.0,10.0,7.0
46932,47.0,94.0,47.0
46933,8.0,15.0,7.0
46934,21.0,47.0,26.0
46935,55.0,106.0,51.0
46936,15.0,52.0,37.0
46937,3.0,5.0,2.0
46938,11.0,26.0,15.0
46939,9.0,18.0,9.0
46940,30.0,57.0,27.0
46941,29.0,69.0,40.0
46942,11.0,15.0,4.0
46943,44.0,94.0,50.0
46944,7.0,25.0,18.0
46945,16.0,26.0,10.0
46946,16.0,29.0,13.0
46947,1.0,3.0,2.0
46948,53.0,114.0,61.0
46949,23.0,45.0,22.0
46950,17.0,37.0,20.0
46951,1.0,2.0,1.0
46952,0.0,4.0,4.0
46953,0.0,0.0,0.0
46954,1.0,1.0,0.0
46955,9.0,35.0,26.0
46956,10.0,12.0,2.0
46957,5.0,11.0,6.0
46958,7.0,10.0,3.0
46959,2.0,8.0,6.0
46960,3.0,3.0,0.0
46961,9.0,19.0,10.0
46962,3.0,11.0,8.0
46963,7.0,19.0,12.0
46964,0.0,3.0,3.0
46965,7.0,12.0,5.0
46966,4.0,10.0,6.0
46967,4.0,6.0,2.0
46968,15.0,25.0,10.0
46969,2.0,3.0,1.0
46970,7.0,19.0,12.0
46971,0.0,4.0,4.0
46972,0.0,0.0,0.0
46973,2.0,9.0,7.0
46974,3.0,4.0,1.0
46975,5.0,12.0,7.0
46976,1.0,2.0,1.0
46977,2.0,7.0,5.0
46978,2.0,8.0,6.0
46979,0.0,2.0,2.0
46980,1.0,5.0,4.0
46981,4.0,6.0,2.0
46982,3.0,11.0,8.0
46983,1.0,7.0,6.0
46984,5.0,11.0,6.0
46985,12.0,22.0,10.0
46986,43.0,122.0,79.0
46987,47.0,121.0,74.0
46988,19.0,64.0,45.0
46989,20.0,58.0,38.0
46990,41.0,124.0,83.0
46991,49.0,120.0,71.0
46992,36.0,97.0,61.0
46993,1.0,2.0,1.0
46994,44.0,180.0,136.0
46995,4.0,12.0,8.0
46996,3.0,4.0,1.0
46997,30.0,58.0,28.0
46998,31.0,87.0,56.0
46999,21.0,70.0,49.0
47000,19.0,36.0,17.0
47001,4.0,12.0,8.0
47002,68.0,177.0,109.0
47003,39.0,97.0,58.0
47004,41.0,98.0,57.0
47005,0.0,0.0,0.0
47006,24.0,67.0,43.0
47007,53.0,83.0,30.0
47008,43.0,119.0,76.0
47009,41.0,108.0,67.0
47010,53.0,125.0,72.0
47011,41.0,163.0,122.0
47012,1.0,3.0,2.0
47013,11.0,19.0,8.0
47014,4.0,8.0,4.0
47015,7.0,30.0,23.0
47016,0.0,0.0,0.0
47017,29.0,75.0,46.0
47018,20.0,32.0,12.0
47019,44.0,124.0,80.0
47020,38.0,115.0,77.0
47021,19.0,48.0,29.0
47022,7.0,36.0,29.0
47023,18.0,34.0,16.0
47024,35.0,100.0,65.0
47025,28.0,70.0,42.0
47026,18.0,42.0,24.0
47027,12.0,29.0,17.0
47028,13.0,34.0,21.0
47029,11.0,47.0,36.0
47030,23.0,59.0,36.0
47031,32.0,85.0,53.0
47032,33.0,67.0,34.0
47033,46.0,105.0,59.0
47034,27.0,64.0,37.0
47035,26.0,49.0,23.0
47036,19.0,43.0,24.0
47037,43.0,104.0,61.0
47038,25.0,54.0,29.0
47039,13.0,45.0,32.0
47040,14.0,21.0,7.0
47041,48.0,108.0,60.0
47042,1.0,5.0,4.0
47043,37.0,87.0,50.0
47044,22.0,52.0,30.0
47045,37.0,93.0,56.0
47046,20.0,42.0,22.0
47047,2.0,5.0,3.0
47048,28.0,56.0,28.0
47049,24.0,61.0,37.0
47050,50.0,89.0,39.0
47051,16.0,24.0,8.0
47052,14.0,29.0,15.0
47053,23.0,43.0,20.0
47054,45.0,116.0,71.0
47055,47.0,110.0,63.0
47056,27.0,54.0,27.0
47057,25.0,46.0,21.0
47058,34.0,94.0,60.0
47059,25.0,51.0,26.0
47060,21.0,40.0,19.0
47061,27.0,88.0,61.0
47062,1.0,4.0,3.0
47063,19.0,46.0,27.0
47064,20.0,44.0,24.0
47065,33.0,63.0,30.0
47066,31.0,87.0,56.0
47067,4.0,7.0,3.0
47068,3.0,5.0,2.0
47069,8.0,9.0,1.0
47070,12.0,25.0,13.0
47071,12.0,38.0,26.0
47072,38.0,66.0,28.0
47073,2.0,4.0,2.0
47074,4.0,12.0,8.0
47075,0.0,0.0,0.0
47076,11.0,22.0,11.0
47077,3.0,5.0,2.0
47078,0.0,1.0,1.0
47079,10.0,22.0,12.0
47080,0.0,4.0,4.0
47081,1.0,1.0,0.0
47082,10.0,24.0,14.0
47083,6.0,8.0,2.0
47084,13.0,19.0,6.0
47085,1.0,1.0,0.0
47086,3.0,10.0,7.0
47087,2.0,5.0,3.0
47088,3.0,3.0,0.0
47089,0.0,1.0,1.0
47090,1.0,2.0,1.0
47091,0.0,0.0,0.0
47092,2.0,2.0,0.0
47093,1.0,2.0,1.0
47094,0.0,0.0,0.0
47095,2.0,5.0,3.0
47096,4.0,5.0,1.0
47097,3.0,8.0,5.0
47098,0.0,3.0,3.0
47099,2.0,5.0,3.0
47100,7.0,13.0,6.0
47101,0.0,4.0,4.0
47102,66.0,168.0,102.0
47103,3.0,6.0,3.0
47104,19.0,65.0,46.0
47105,17.0,47.0,30.0
47106,19.0,63.0,44.0
47107,28.0,100.0,72.0
47108,50.0,141.0,91.0
47109,31.0,93.0,62.0
47110,11.0,41.0,30.0
47111,29.0,58.0,29.0
47112,17.0,30.0,13.0
47113,23.0,96.0,73.0
47114,58.0,220.0,162.0
47115,25.0,86.0,61.0
47116,29.0,54.0,25.0
47117,33.0,79.0,46.0
47118,41.0,97.0,56.0
47119,45.0,109.0,64.0
47120,12.0,23.0,11.0
47121,38.0,108.0,70.0
47122,54.0,151.0,97.0
47123,39.0,103.0,64.0
47124,8.0,15.0,7.0
47125,62.0,158.0,96.0
47126,61.0,178.0,117.0
47127,3.0,4.0,1.0
47128,35.0,91.0,56.0
47129,11.0,32.0,21.0
47130,75.0,191.0,116.0
47131,42.0,105.0,63.0
47132,43.0,100.0,57.0
47133,25.0,66.0,41.0
47134,2.0,3.0,1.0
47135,1.0,1.0,0.0
47136,40.0,73.0,33.0
47137,42.0,106.0,64.0
47138,41.0,98.0,57.0
47139,46.0,107.0,61.0
47140,3.0,9.0,6.0
47141,53.0,102.0,49.0
47142,37.0,82.0,45.0
47143,24.0,44.0,20.0
47144,44.0,107.0,63.0
47145,48.0,113.0,65.0
47146,38.0,87.0,49.0
47147,0.0,1.0,1.0
47148,24.0,43.0,19.0
47149,32.0,59.0,27.0
47150,62.0,151.0,89.0
47151,78.0,162.0,84.0
47152,22.0,44.0,22.0
47153,25.0,63.0,38.0
47154,49.0,123.0,74.0
47155,38.0,94.0,56.0
47156,17.0,31.0,14.0
47157,44.0,104.0,60.0
47158,19.0,50.0,31.0
47159,44.0,111.0,67.0
47160,22.0,53.0,31.0
47161,3.0,7.0,4.0
47162,22.0,65.0,43.0
47163,46.0,102.0,56.0
47164,31.0,87.0,56.0
47165,9.0,25.0,16.0
47166,15.0,37.0,22.0
47167,28.0,40.0,12.0
47168,36.0,70.0,34.0
47169,1.0,3.0,2.0
47170,24.0,68.0,44.0
47171,18.0,27.0,9.0
47172,8.0,15.0,7.0
47173,17.0,56.0,39.0
47174,28.0,49.0,21.0
47175,36.0,73.0,37.0
47176,22.0,42.0,20.0
47177,34.0,82.0,48.0
47178,0.0,0.0,0.0
47179,35.0,87.0,52.0
47180,7.0,17.0,10.0
47181,14.0,27.0,13.0
47182,25.0,60.0,35.0
47183,6.0,19.0,13.0
47184,5.0,17.0,12.0
47185,11.0,21.0,10.0
47186,18.0,33.0,15.0
47187,11.0,42.0,31.0
47188,18.0,33.0,15.0
47189,6.0,10.0,4.0
47190,10.0,17.0,7.0
47191,19.0,29.0,10.0
47192,19.0,32.0,13.0
47193,0.0,0.0,0.0
47194,1.0,2.0,1.0
47195,5.0,8.0,3.0
47196,3.0,3.0,0.0
47197,4.0,4.0,0.0
47198,0.0,0.0,0.0
47199,7.0,10.0,3.0
47200,0.0,1.0,1.0
47201,0.0,1.0,1.0
47202,0.0,2.0,2.0
47203,2.0,7.0,5.0
47204,9.0,42.0,33.0
47205,4.0,7.0,3.0
47206,1.0,3.0,2.0
47207,56.0,126.0,70.0
47208,51.0,136.0,85.0
47209,53.0,182.0,129.0
47210,34.0,127.0,93.0
47211,37.0,94.0,57.0
47212,70.0,180.0,110.0
47213,36.0,117.0,81.0
47214,2.0,4.0,2.0
47215,60.0,157.0,97.0
47216,60.0,179.0,119.0
47217,40.0,104.0,64.0
47218,1.0,3.0,2.0
47219,20.0,74.0,54.0
47220,37.0,108.0,71.0
47221,14.0,28.0,14.0
47222,41.0,104.0,63.0
47223,48.0,132.0,84.0
47224,21.0,41.0,20.0
47225,13.0,30.0,17.0
47226,13.0,25.0,12.0
47227,49.0,132.0,83.0
47228,42.0,127.0,85.0
47229,28.0,50.0,22.0
47230,49.0,128.0,79.0
47231,46.0,142.0,96.0
47232,34.0,92.0,58.0
47233,41.0,97.0,56.0
47234,56.0,218.0,162.0
47235,13.0,45.0,32.0
47236,64.0,149.0,85.0
47237,38.0,103.0,65.0
47238,1.0,2.0,1.0
47239,5.0,16.0,11.0
47240,60.0,141.0,81.0
47241,30.0,73.0,43.0
47242,47.0,126.0,79.0
47243,48.0,113.0,65.0
47244,54.0,134.0,80.0
47245,2.0,18.0,16.0
47246,28.0,75.0,47.0
47247,18.0,37.0,19.0
47248,50.0,135.0,85.0
47249,59.0,138.0,79.0
47250,35.0,104.0,69.0
47251,44.0,133.0,89.0
47252,60.0,107.0,47.0
47253,26.0,49.0,23.0
47254,36.0,69.0,33.0
47255,23.0,59.0,36.0
47256,53.0,102.0,49.0
47257,66.0,152.0,86.0
47258,39.0,86.0,47.0
47259,44.0,105.0,61.0
47260,12.0,26.0,14.0
47261,33.0,72.0,39.0
47262,17.0,51.0,34.0
47263,57.0,174.0,117.0
47264,46.0,93.0,47.0
47265,5.0,15.0,10.0
47266,3.0,6.0,3.0
47267,11.0,32.0,21.0
47268,22.0,51.0,29.0
47269,39.0,85.0,46.0
47270,3.0,9.0,6.0
47271,5.0,12.0,7.0
47272,4.0,5.0,1.0
47273,20.0,34.0,14.0
47274,51.0,90.0,39.0
47275,54.0,122.0,68.0
47276,12.0,18.0,6.0
47277,14.0,22.0,8.0
47278,14.0,28.0,14.0
47279,11.0,18.0,7.0
47280,42.0,108.0,66.0
47281,10.0,18.0,8.0
47282,24.0,62.0,38.0
47283,24.0,38.0,14.0
47284,43.0,112.0,69.0
47285,48.0,103.0,55.0
47286,18.0,27.0,9.0
47287,11.0,18.0,7.0
47288,20.0,38.0,18.0
47289,9.0,30.0,21.0
47290,14.0,22.0,8.0
47291,29.0,57.0,28.0
47292,27.0,57.0,30.0
47293,10.0,24.0,14.0
47294,7.0,12.0,5.0
47295,2.0,5.0,3.0
47296,8.0,17.0,9.0
47297,5.0,5.0,0.0
47298,11.0,18.0,7.0
47299,12.0,28.0,16.0
47300,1.0,2.0,1.0
47301,21.0,32.0,11.0
47302,4.0,5.0,1.0
47303,3.0,8.0,5.0
47304,3.0,6.0,3.0
47305,2.0,2.0,0.0
47306,1.0,3.0,2.0
47307,2.0,5.0,3.0
47308,0.0,1.0,1.0
47309,2.0,4.0,2.0
47310,2.0,2.0,0.0
47311,37.0,146.0,109.0
47312,11.0,34.0,23.0
47313,1.0,3.0,2.0
47314,12.0,32.0,20.0
47315,2.0,6.0,4.0
47316,42.0,102.0,60.0
47317,33.0,80.0,47.0
47318,46.0,111.0,65.0
47319,3.0,17.0,14.0
47320,4.0,21.0,17.0
47321,66.0,178.0,112.0
47322,39.0,90.0,51.0
47323,63.0,163.0,100.0
47324,27.0,103.0,76.0
47325,20.0,39.0,19.0
47326,4.0,18.0,14.0
47327,6.0,19.0,13.0
47328,1.0,3.0,2.0
47329,20.0,81.0,61.0
47330,3.0,9.0,6.0
47331,10.0,40.0,30.0
47332,21.0,57.0,36.0
47333,11.0,29.0,18.0
47334,31.0,90.0,59.0
47335,8.0,22.0,14.0
47336,20.0,50.0,30.0
47337,32.0,128.0,96.0
47338,13.0,54.0,41.0
47339,46.0,115.0,69.0
47340,52.0,138.0,86.0
47341,5.0,20.0,15.0
47342,48.0,92.0,44.0
47343,4.0,15.0,11.0
47344,16.0,35.0,19.0
47345,46.0,121.0,75.0
47346,3.0,9.0,6.0
47347,19.0,44.0,25.0
47348,51.0,109.0,58.0
47349,44.0,117.0,73.0
47350,23.0,42.0,19.0
47351,34.0,79.0,45.0
47352,1.0,5.0,4.0
47353,20.0,49.0,29.0
47354,56.0,119.0,63.0
47355,47.0,101.0,54.0
47356,35.0,101.0,66.0
47357,59.0,166.0,107.0
47358,27.0,82.0,55.0
47359,63.0,143.0,80.0
47360,22.0,45.0,23.0
47361,43.0,98.0,55.0
47362,45.0,89.0,44.0
47363,33.0,72.0,39.0
47364,34.0,83.0,49.0
47365,29.0,61.0,32.0
47366,10.0,19.0,9.0
47367,49.0,107.0,58.0
47368,46.0,105.0,59.0
47369,2.0,5.0,3.0
47370,55.0,115.0,60.0
47371,24.0,53.0,29.0
47372,16.0,46.0,30.0
47373,29.0,78.0,49.0
47374,57.0,98.0,41.0
47375,17.0,52.0,35.0
47376,22.0,58.0,36.0
47377,13.0,44.0,31.0
47378,40.0,81.0,41.0
47379,13.0,34.0,21.0
47380,4.0,6.0,2.0
47381,3.0,16.0,13.0
47382,35.0,77.0,42.0
47383,10.0,17.0,7.0
47384,38.0,111.0,73.0
47385,28.0,72.0,44.0
47386,32.0,85.0,53.0
47387,7.0,26.0,19.0
47388,13.0,35.0,22.0
47389,3.0,6.0,3.0
47390,9.0,21.0,12.0
47391,6.0,13.0,7.0
47392,9.0,12.0,3.0
47393,9.0,15.0,6.0
47394,37.0,63.0,26.0
47395,13.0,20.0,7.0
47396,4.0,14.0,10.0
47397,34.0,81.0,47.0
47398,11.0,30.0,19.0
47399,10.0,13.0,3.0
47400,17.0,35.0,18.0
47401,5.0,10.0,5.0
47402,23.0,47.0,24.0
47403,9.0,19.0,10.0
47404,6.0,12.0,6.0
47405,3.0,8.0,5.0
47406,2.0,3.0,1.0
47407,2.0,3.0,1.0
47408,2.0,3.0,1.0
47409,0.0,3.0,3.0
47410,1.0,1.0,0.0
47411,7.0,11.0,4.0
47412,1.0,1.0,0.0
47413,6.0,12.0,6.0
47414,0.0,1.0,1.0
47415,2.0,2.0,0.0
47416,1.0,1.0,0.0
47417,1.0,9.0,8.0
47418,47.0,176.0,129.0
47419,4.0,16.0,12.0
47420,51.0,155.0,104.0
47421,5.0,12.0,7.0
47422,11.0,33.0,22.0
47423,61.0,122.0,61.0
47424,4.0,7.0,3.0
47425,36.0,103.0,67.0
47426,52.0,158.0,106.0
47427,60.0,135.0,75.0
47428,13.0,24.0,11.0
47429,10.0,31.0,21.0
47430,23.0,92.0,69.0
47431,6.0,14.0,8.0
47432,35.0,130.0,95.0
47433,14.0,57.0,43.0
47434,65.0,155.0,90.0
47435,25.0,64.0,39.0
47436,4.0,14.0,10.0
47437,54.0,152.0,98.0
47438,20.0,76.0,56.0
47439,69.0,142.0,73.0
47440,28.0,76.0,48.0
47441,53.0,146.0,93.0
47442,11.0,30.0,19.0
47443,3.0,6.0,3.0
47444,45.0,117.0,72.0
47445,9.0,22.0,13.0
47446,52.0,146.0,94.0
47447,28.0,71.0,43.0
47448,9.0,32.0,23.0
47449,27.0,58.0,31.0
47450,41.0,89.0,48.0
47451,38.0,111.0,73.0
47452,7.0,29.0,22.0
47453,33.0,77.0,44.0
47454,14.0,30.0,16.0
47455,33.0,80.0,47.0
47456,19.0,32.0,13.0
47457,33.0,95.0,62.0
47458,22.0,44.0,22.0
47459,53.0,115.0,62.0
47460,19.0,61.0,42.0
47461,45.0,106.0,61.0
47462,47.0,110.0,63.0
47463,13.0,26.0,13.0
47464,20.0,48.0,28.0
47465,28.0,68.0,40.0
47466,33.0,77.0,44.0
47467,27.0,60.0,33.0
47468,22.0,40.0,18.0
47469,2.0,10.0,8.0
47470,10.0,27.0,17.0
47471,35.0,85.0,50.0
47472,70.0,140.0,70.0
47473,16.0,68.0,52.0
47474,15.0,36.0,21.0
47475,55.0,107.0,52.0
47476,1.0,1.0,0.0
47477,2.0,4.0,2.0
47478,48.0,115.0,67.0
47479,3.0,14.0,11.0
47480,30.0,73.0,43.0
47481,31.0,61.0,30.0
47482,27.0,50.0,23.0
47483,25.0,59.0,34.0
47484,17.0,42.0,25.0
47485,25.0,53.0,28.0
47486,8.0,19.0,11.0
47487,18.0,49.0,31.0
47488,25.0,70.0,45.0
47489,42.0,97.0,55.0
47490,10.0,13.0,3.0
47491,16.0,37.0,21.0
47492,5.0,6.0,1.0
47493,7.0,13.0,6.0
47494,4.0,5.0,1.0
47495,0.0,1.0,1.0
47496,29.0,66.0,37.0
47497,26.0,51.0,25.0
47498,8.0,13.0,5.0
47499,15.0,37.0,22.0
47500,16.0,36.0,20.0
47501,17.0,74.0,57.0
47502,14.0,22.0,8.0
47503,2.0,8.0,6.0
47504,13.0,33.0,20.0
47505,2.0,4.0,2.0
47506,13.0,31.0,18.0
47507,2.0,4.0,2.0
47508,12.0,23.0,11.0
47509,19.0,41.0,22.0
47510,7.0,17.0,10.0
47511,13.0,23.0,10.0
47512,2.0,2.0,0.0
47513,8.0,16.0,8.0
47514,1.0,2.0,1.0
47515,3.0,7.0,4.0
47516,4.0,7.0,3.0
47517,1.0,3.0,2.0
47518,3.0,3.0,0.0
47519,2.0,4.0,2.0
47520,2.0,5.0,3.0
47521,1.0,1.0,0.0
47522,3.0,8.0,5.0
47523,1.0,2.0,1.0
47524,11.0,42.0,31.0
47525,1.0,5.0,4.0
47526,6.0,22.0,16.0
47527,2.0,12.0,10.0
47528,17.0,53.0,36.0
47529,15.0,76.0,61.0
47530,18.0,39.0,21.0
47531,1.0,6.0,5.0
47532,46.0,136.0,90.0
47533,12.0,47.0,35.0
47534,19.0,42.0,23.0
47535,0.0,3.0,3.0
47536,5.0,11.0,6.0
47537,31.0,84.0,53.0
47538,48.0,105.0,57.0
47539,32.0,108.0,76.0
47540,4.0,20.0,16.0
47541,9.0,27.0,18.0
47542,13.0,61.0,48.0
47543,36.0,110.0,74.0
47544,17.0,36.0,19.0
47545,2.0,6.0,4.0
47546,70.0,181.0,111.0
47547,19.0,39.0,20.0
47548,6.0,15.0,9.0
47549,10.0,29.0,19.0
47550,1.0,3.0,2.0
47551,60.0,143.0,83.0
47552,29.0,59.0,30.0
47553,37.0,87.0,50.0
47554,5.0,17.0,12.0
47555,34.0,73.0,39.0
47556,25.0,87.0,62.0
47557,57.0,135.0,78.0
47558,4.0,11.0,7.0
47559,15.0,29.0,14.0
47560,17.0,55.0,38.0
47561,45.0,122.0,77.0
47562,40.0,81.0,41.0
47563,3.0,19.0,16.0
47564,2.0,8.0,6.0
47565,55.0,116.0,61.0
47566,54.0,151.0,97.0
47567,21.0,39.0,18.0
47568,39.0,105.0,66.0
47569,31.0,69.0,38.0
47570,37.0,112.0,75.0
47571,2.0,11.0,9.0
47572,31.0,67.0,36.0
47573,10.0,20.0,10.0
47574,18.0,68.0,50.0
47575,34.0,97.0,63.0
47576,5.0,17.0,12.0
47577,62.0,112.0,50.0
47578,14.0,46.0,32.0
47579,31.0,63.0,32.0
47580,43.0,120.0,77.0
47581,23.0,55.0,32.0
47582,7.0,14.0,7.0
47583,15.0,31.0,16.0
47584,32.0,72.0,40.0
47585,26.0,60.0,34.0
47586,34.0,73.0,39.0
47587,7.0,18.0,11.0
47588,27.0,49.0,22.0
47589,50.0,121.0,71.0
47590,15.0,38.0,23.0
47591,29.0,75.0,46.0
47592,25.0,54.0,29.0
47593,28.0,60.0,32.0
47594,78.0,173.0,95.0
47595,53.0,129.0,76.0
47596,14.0,32.0,18.0
47597,41.0,84.0,43.0
47598,14.0,41.0,27.0
47599,22.0,40.0,18.0
47600,47.0,110.0,63.0
47601,13.0,42.0,29.0
47602,47.0,127.0,80.0
47603,58.0,102.0,44.0
47604,32.0,61.0,29.0
47605,31.0,65.0,34.0
47606,9.0,19.0,10.0
47607,22.0,91.0,69.0
47608,12.0,21.0,9.0
47609,14.0,20.0,6.0
47610,16.0,39.0,23.0
47611,11.0,20.0,9.0
47612,18.0,42.0,24.0
47613,8.0,19.0,11.0
47614,7.0,19.0,12.0
47615,29.0,54.0,25.0
47616,5.0,10.0,5.0
47617,21.0,53.0,32.0
47618,6.0,15.0,9.0
47619,3.0,6.0,3.0
47620,11.0,19.0,8.0
47621,0.0,2.0,2.0
47622,47.0,77.0,30.0
47623,2.0,2.0,0.0
47624,6.0,17.0,11.0
47625,8.0,13.0,5.0
47626,5.0,17.0,12.0
47627,0.0,2.0,2.0
47628,3.0,4.0,1.0
47629,1.0,3.0,2.0
47630,1.0,2.0,1.0
47631,12.0,21.0,9.0
47632,6.0,14.0,8.0
47633,5.0,9.0,4.0
47634,0.0,0.0,0.0
47635,2.0,2.0,0.0
47636,4.0,6.0,2.0
47637,1.0,3.0,2.0
47638,0.0,1.0,1.0
47639,5.0,9.0,4.0
47640,8.0,21.0,13.0
47641,7.0,18.0,11.0
47642,31.0,79.0,48.0
47643,0.0,5.0,5.0
47644,3.0,8.0,5.0
47645,4.0,18.0,14.0
47646,44.0,137.0,93.0
47647,10.0,34.0,24.0
47648,3.0,7.0,4.0
47649,12.0,38.0,26.0
47650,6.0,20.0,14.0
47651,1.0,3.0,2.0
47652,4.0,10.0,6.0
47653,0.0,2.0,2.0
47654,4.0,8.0,4.0
47655,4.0,9.0,5.0
47656,10.0,25.0,15.0
47657,45.0,115.0,70.0
47658,43.0,114.0,71.0
47659,36.0,81.0,45.0
47660,51.0,146.0,95.0
47661,29.0,74.0,45.0
