ID,tackleWonTotal,tackleTotalAttempted,challengeLost
52347,1.0,2.0,1.0
52348,4.0,6.0,2.0
52349,3.0,5.0,2.0
52350,7.0,9.0,2.0
52351,3.0,3.0,0.0
52352,3.0,3.0,0.0
52353,5.0,8.0,3.0
52354,2.0,5.0,3.0
52355,1.0,1.0,0.0
52356,1.0,1.0,0.0
52357,5.0,8.0,3.0
52358,2.0,4.0,2.0
52359,4.0,7.0,3.0
52360,0.0,0.0,0.0
52361,3.0,4.0,1.0
52362,2.0,3.0,1.0
52363,5.0,13.0,8.0
52364,4.0,7.0,3.0
52365,2.0,3.0,1.0
52366,4.0,6.0,2.0
52367,8.0,10.0,2.0
52368,2.0,5.0,3.0
52369,4.0,7.0,3.0
52370,2.0,4.0,2.0
52371,14.0,19.0,5.0
52372,2.0,3.0,1.0
52373,0.0,1.0,1.0
52374,0.0,0.0,0.0
52375,2.0,3.0,1.0
52376,1.0,2.0,1.0
52377,1.0,1.0,0.0
52378,0.0,1.0,1.0
52379,2.0,2.0,0.0
52380,4.0,7.0,3.0
52381,18.0,27.0,9.0
52382,1.0,1.0,0.0
52383,7.0,7.0,0.0
52384,8.0,11.0,3.0
52385,4.0,5.0,1.0
52386,0.0,0.0,0.0
52387,5.0,8.0,3.0
52388,13.0,16.0,3.0
52389,19.0,23.0,4.0
52390,3.0,4.0,1.0
52391,0.0,0.0,0.0
52392,2.0,3.0,1.0
52393,5.0,5.0,0.0
52394,3.0,4.0,1.0
52395,4.0,5.0,1.0
52396,12.0,16.0,4.0
52397,9.0,9.0,0.0
52398,10.0,11.0,1.0
52399,3.0,5.0,2.0
52400,2.0,3.0,1.0
52401,7.0,10.0,3.0
52402,5.0,7.0,2.0
52403,1.0,1.0,0.0
52404,0.0,1.0,1.0
52405,6.0,11.0,5.0
52406,5.0,8.0,3.0
52407,15.0,15.0,0.0
52408,4.0,5.0,1.0
52409,11.0,11.0,0.0
52410,6.0,9.0,3.0
52411,10.0,13.0,3.0
52412,14.0,17.0,3.0
52413,5.0,7.0,2.0
52414,15.0,18.0,3.0
52415,11.0,19.0,8.0
52416,12.0,17.0,5.0
52417,1.0,2.0,1.0
52418,7.0,8.0,1.0
52419,3.0,4.0,1.0
52420,3.0,6.0,3.0
52421,9.0,14.0,5.0
52422,9.0,13.0,4.0
52423,13.0,16.0,3.0
52424,3.0,5.0,2.0
52425,4.0,4.0,0.0
52426,6.0,9.0,3.0
52427,18.0,28.0,10.0
52428,5.0,9.0,4.0
52429,8.0,10.0,2.0
52430,6.0,7.0,1.0
52431,3.0,6.0,3.0
52432,0.0,0.0,0.0
52433,12.0,19.0,7.0
52434,22.0,26.0,4.0
52435,6.0,8.0,2.0
52436,3.0,3.0,0.0
52437,19.0,24.0,5.0
52438,3.0,6.0,3.0
52439,11.0,13.0,2.0
52440,6.0,7.0,1.0
52441,3.0,3.0,0.0
52442,5.0,7.0,2.0
52443,0.0,1.0,1.0
52444,9.0,11.0,2.0
52445,4.0,7.0,3.0
52446,2.0,2.0,0.0
52447,1.0,2.0,1.0
52448,3.0,3.0,0.0
52449,2.0,3.0,1.0
52450,6.0,9.0,3.0
52451,11.0,13.0,2.0
52452,8.0,11.0,3.0
52453,9.0,12.0,3.0
52454,6.0,10.0,4.0
52455,4.0,5.0,1.0
52456,0.0,5.0,5.0
52457,8.0,12.0,4.0
52458,2.0,2.0,0.0
52459,6.0,9.0,3.0
52460,6.0,8.0,2.0
52461,0.0,0.0,0.0
52462,3.0,3.0,0.0
52463,8.0,9.0,1.0
52464,3.0,4.0,1.0
52465,0.0,3.0,3.0
52466,3.0,3.0,0.0
52467,6.0,11.0,5.0
52468,1.0,2.0,1.0
52469,10.0,18.0,8.0
52470,2.0,2.0,0.0
52471,6.0,6.0,0.0
52472,3.0,5.0,2.0
52473,4.0,7.0,3.0
52474,0.0,0.0,0.0
52475,8.0,14.0,6.0
52476,3.0,5.0,2.0
52477,0.0,0.0,0.0
52478,7.0,10.0,3.0
52479,3.0,5.0,2.0
52480,3.0,5.0,2.0
52481,0.0,1.0,1.0
52482,4.0,5.0,1.0
52483,4.0,8.0,4.0
52484,6.0,11.0,5.0
52485,4.0,5.0,1.0
52486,2.0,4.0,2.0
52487,2.0,7.0,5.0
52488,2.0,2.0,0.0
52489,13.0,19.0,6.0
52490,7.0,11.0,4.0
52491,0.0,1.0,1.0
52492,1.0,2.0,1.0
52493,5.0,10.0,5.0
52494,1.0,3.0,2.0
52495,2.0,3.0,1.0
52496,1.0,1.0,0.0
52497,2.0,4.0,2.0
52498,5.0,12.0,7.0
52499,1.0,1.0,0.0
52500,8.0,13.0,5.0
52501,3.0,5.0,2.0
52502,6.0,7.0,1.0
52503,1.0,4.0,3.0
52504,8.0,9.0,1.0
52505,4.0,6.0,2.0
52506,1.0,6.0,5.0
52507,1.0,1.0,0.0
52508,3.0,4.0,1.0
52509,6.0,10.0,4.0
52510,2.0,4.0,2.0
52511,3.0,5.0,2.0
52512,2.0,2.0,0.0
52513,2.0,4.0,2.0
52514,0.0,1.0,1.0
52515,0.0,2.0,2.0
52516,1.0,1.0,0.0
52517,8.0,8.0,0.0
52518,2.0,2.0,0.0
52519,4.0,6.0,2.0
52520,1.0,1.0,0.0
52521,6.0,7.0,1.0
52522,6.0,6.0,0.0
52523,6.0,7.0,1.0
52524,25.0,27.0,2.0
52525,2.0,2.0,0.0
52526,3.0,5.0,2.0
52527,14.0,22.0,8.0
52528,24.0,28.0,4.0
52529,3.0,4.0,1.0
52530,13.0,15.0,2.0
52531,6.0,8.0,2.0
52532,10.0,16.0,6.0
52533,8.0,9.0,1.0
52534,1.0,1.0,0.0
52535,9.0,11.0,2.0
52536,3.0,6.0,3.0
52537,22.0,26.0,4.0
52538,5.0,6.0,1.0
52539,14.0,20.0,6.0
52540,4.0,6.0,2.0
52541,2.0,4.0,2.0
52542,6.0,8.0,2.0
52543,12.0,15.0,3.0
52544,16.0,21.0,5.0
52545,3.0,3.0,0.0
52546,2.0,2.0,0.0
52547,17.0,19.0,2.0
52548,3.0,6.0,3.0
52549,2.0,2.0,0.0
52550,8.0,8.0,0.0
52551,9.0,10.0,1.0
52552,3.0,3.0,0.0
52553,18.0,26.0,8.0
52554,4.0,5.0,1.0
52555,7.0,11.0,4.0
52556,18.0,23.0,5.0
52557,7.0,9.0,2.0
52558,5.0,6.0,1.0
52559,7.0,7.0,0.0
52560,0.0,1.0,1.0
52561,7.0,10.0,3.0
52562,2.0,4.0,2.0
52563,7.0,8.0,1.0
52564,3.0,5.0,2.0
52565,1.0,4.0,3.0
52566,6.0,9.0,3.0
52567,6.0,7.0,1.0
52568,7.0,8.0,1.0
52569,11.0,13.0,2.0
52570,14.0,21.0,7.0
52571,3.0,5.0,2.0
52572,4.0,6.0,2.0
52573,11.0,13.0,2.0
52574,15.0,20.0,5.0
52575,4.0,4.0,0.0
52576,7.0,8.0,1.0
52577,4.0,5.0,1.0
52578,11.0,16.0,5.0
52579,11.0,12.0,1.0
52580,7.0,15.0,8.0
52581,0.0,0.0,0.0
52582,7.0,10.0,3.0
52583,5.0,8.0,3.0
52584,1.0,6.0,5.0
52585,4.0,7.0,3.0
52586,6.0,11.0,5.0
52587,13.0,20.0,7.0
52588,1.0,1.0,0.0
52589,4.0,5.0,1.0
52590,9.0,12.0,3.0
52591,15.0,18.0,3.0
52592,5.0,8.0,3.0
52593,3.0,4.0,1.0
52594,7.0,9.0,2.0
52595,4.0,5.0,1.0
52596,5.0,5.0,0.0
52597,3.0,3.0,0.0
52598,5.0,6.0,1.0
52599,5.0,9.0,4.0
52600,9.0,10.0,1.0
52601,9.0,14.0,5.0
52602,10.0,17.0,7.0
52603,7.0,10.0,3.0
52604,11.0,17.0,6.0
52605,12.0,14.0,2.0
52606,14.0,16.0,2.0
52607,0.0,1.0,1.0
52608,2.0,3.0,1.0
52609,3.0,3.0,0.0
52610,2.0,3.0,1.0
52611,2.0,6.0,4.0
52612,2.0,2.0,0.0
52613,1.0,4.0,3.0
52614,4.0,5.0,1.0
52615,2.0,4.0,2.0
52616,10.0,14.0,4.0
52617,9.0,13.0,4.0
52618,2.0,3.0,1.0
52619,6.0,8.0,2.0
52620,5.0,10.0,5.0
52621,1.0,2.0,1.0
52622,7.0,8.0,1.0
52623,6.0,8.0,2.0
52624,2.0,2.0,0.0
52625,2.0,3.0,1.0
52626,2.0,10.0,8.0
52627,19.0,32.0,13.0
52628,11.0,15.0,4.0
52629,11.0,15.0,4.0
52630,4.0,7.0,3.0
52631,7.0,7.0,0.0
52632,5.0,6.0,1.0
52633,4.0,5.0,1.0
52634,3.0,5.0,2.0
52635,5.0,8.0,3.0
52636,7.0,9.0,2.0
52637,0.0,0.0,0.0
52638,2.0,4.0,2.0
52639,3.0,5.0,2.0
52640,1.0,1.0,0.0
52641,1.0,1.0,0.0
52642,2.0,3.0,1.0
52643,0.0,0.0,0.0
52644,0.0,1.0,1.0
52645,1.0,2.0,1.0
52646,1.0,1.0,0.0
52647,4.0,4.0,0.0
52648,3.0,3.0,0.0
52649,2.0,2.0,0.0
52650,13.0,18.0,5.0
52651,3.0,4.0,1.0
52652,2.0,2.0,0.0
52653,4.0,7.0,3.0
52654,3.0,4.0,1.0
52655,3.0,3.0,0.0
52656,0.0,1.0,1.0
52657,2.0,2.0,0.0
52658,1.0,1.0,0.0
52659,10.0,16.0,6.0
52660,13.0,13.0,0.0
52661,8.0,10.0,2.0
52662,3.0,4.0,1.0
52663,2.0,5.0,3.0
52664,9.0,11.0,2.0
52665,2.0,2.0,0.0
52666,6.0,6.0,0.0
52667,11.0,16.0,5.0
52668,5.0,6.0,1.0
52669,10.0,15.0,5.0
52670,3.0,3.0,0.0
52671,4.0,4.0,0.0
52672,1.0,1.0,0.0
52673,8.0,11.0,3.0
52674,6.0,8.0,2.0
52675,4.0,7.0,3.0
52676,8.0,11.0,3.0
52677,18.0,20.0,2.0
52678,4.0,7.0,3.0
52679,3.0,8.0,5.0
52680,9.0,14.0,5.0
52681,13.0,15.0,2.0
52682,2.0,2.0,0.0
52683,1.0,1.0,0.0
52684,14.0,15.0,1.0
52685,5.0,7.0,2.0
52686,3.0,5.0,2.0
52687,6.0,8.0,2.0
52688,4.0,4.0,0.0
52689,3.0,3.0,0.0
52690,5.0,9.0,4.0
52691,9.0,16.0,7.0
52692,1.0,2.0,1.0
52693,16.0,24.0,8.0
52694,13.0,17.0,4.0
52695,5.0,6.0,1.0
52696,5.0,7.0,2.0
52697,16.0,23.0,7.0
52698,10.0,10.0,0.0
52699,4.0,6.0,2.0
52700,6.0,7.0,1.0
52701,3.0,4.0,1.0
52702,1.0,1.0,0.0
52703,10.0,14.0,4.0
52704,3.0,3.0,0.0
52705,5.0,5.0,0.0
52706,1.0,3.0,2.0
52707,9.0,9.0,0.0
52708,5.0,5.0,0.0
52709,3.0,5.0,2.0
52710,6.0,7.0,1.0
52711,3.0,6.0,3.0
52712,1.0,3.0,2.0
52713,1.0,3.0,2.0
52714,9.0,10.0,1.0
52715,10.0,13.0,3.0
52716,1.0,4.0,3.0
52717,15.0,17.0,2.0
52718,8.0,12.0,4.0
52719,18.0,26.0,8.0
52720,18.0,25.0,7.0
52721,11.0,15.0,4.0
52722,4.0,5.0,1.0
52723,1.0,2.0,1.0
52724,3.0,6.0,3.0
52725,23.0,28.0,5.0
52726,1.0,1.0,0.0
52727,3.0,6.0,3.0
52728,2.0,2.0,0.0
52729,10.0,12.0,2.0
52730,3.0,5.0,2.0
52731,5.0,10.0,5.0
52732,9.0,15.0,6.0
52733,9.0,12.0,3.0
52734,6.0,7.0,1.0
52735,2.0,2.0,0.0
52736,6.0,8.0,2.0
52737,2.0,3.0,1.0
52738,12.0,16.0,4.0
52739,10.0,16.0,6.0
52740,6.0,9.0,3.0
52741,15.0,17.0,2.0
52742,4.0,10.0,6.0
52743,6.0,8.0,2.0
52744,1.0,4.0,3.0
52745,4.0,4.0,0.0
52746,6.0,9.0,3.0
52747,6.0,8.0,2.0
52748,7.0,7.0,0.0
52749,1.0,3.0,2.0
52750,6.0,9.0,3.0
52751,9.0,12.0,3.0
52752,1.0,1.0,0.0
52753,5.0,5.0,0.0
52754,1.0,4.0,3.0
52755,14.0,17.0,3.0
52756,14.0,18.0,4.0
52757,8.0,9.0,1.0
52758,3.0,3.0,0.0
52759,2.0,3.0,1.0
52760,5.0,7.0,2.0
52761,9.0,17.0,8.0
52762,10.0,15.0,5.0
52763,7.0,10.0,3.0
52764,4.0,4.0,0.0
52765,2.0,3.0,1.0
52766,3.0,4.0,1.0
52767,6.0,6.0,0.0
52768,0.0,1.0,1.0
52769,4.0,4.0,0.0
52770,13.0,16.0,3.0
52771,2.0,3.0,1.0
52772,0.0,0.0,0.0
52773,5.0,8.0,3.0
52774,3.0,4.0,1.0
52775,3.0,8.0,5.0
52776,5.0,6.0,1.0
52777,3.0,4.0,1.0
52778,9.0,9.0,0.0
52779,2.0,7.0,5.0
52780,1.0,1.0,0.0
52781,1.0,5.0,4.0
52782,2.0,4.0,2.0
52783,0.0,0.0,0.0
52784,0.0,0.0,0.0
52785,7.0,9.0,2.0
52786,0.0,0.0,0.0
52787,0.0,0.0,0.0
52788,1.0,1.0,0.0
52789,7.0,9.0,2.0
52790,6.0,10.0,4.0
52791,3.0,5.0,2.0
52792,5.0,6.0,1.0
52793,3.0,6.0,3.0
52794,5.0,9.0,4.0
52795,4.0,4.0,0.0
52796,3.0,8.0,5.0
52797,0.0,0.0,0.0
52798,5.0,11.0,6.0
52799,1.0,2.0,1.0
52800,0.0,0.0,0.0
52801,4.0,5.0,1.0
52802,9.0,12.0,3.0
52803,6.0,7.0,1.0
52804,2.0,3.0,1.0
52805,3.0,6.0,3.0
52806,0.0,2.0,2.0
52807,1.0,1.0,0.0
52808,0.0,0.0,0.0
52809,0.0,0.0,0.0
52810,0.0,0.0,0.0
52811,2.0,5.0,3.0
52812,2.0,3.0,1.0
52813,3.0,7.0,4.0
52814,3.0,3.0,0.0
52815,0.0,1.0,1.0
52816,1.0,1.0,0.0
52817,7.0,9.0,2.0
52818,0.0,0.0,0.0
52819,0.0,0.0,0.0
52820,0.0,0.0,0.0
52821,3.0,3.0,0.0
52822,2.0,3.0,1.0
52823,1.0,1.0,0.0
52824,0.0,0.0,0.0
52825,4.0,5.0,1.0
52826,3.0,3.0,0.0
52827,2.0,2.0,0.0
52828,1.0,1.0,0.0
52829,12.0,15.0,3.0
52830,2.0,3.0,1.0
52831,2.0,2.0,0.0
52832,18.0,29.0,11.0
52833,7.0,8.0,1.0
52834,2.0,4.0,2.0
52835,4.0,4.0,0.0
52836,6.0,7.0,1.0
52837,12.0,15.0,3.0
52838,3.0,3.0,0.0
52839,2.0,3.0,1.0
52840,13.0,15.0,2.0
52841,8.0,11.0,3.0
52842,14.0,18.0,4.0
52843,4.0,6.0,2.0
52844,7.0,10.0,3.0
52845,8.0,13.0,5.0
52846,6.0,8.0,2.0
52847,10.0,10.0,0.0
52848,14.0,29.0,15.0
52849,3.0,4.0,1.0
52850,6.0,9.0,3.0
52851,1.0,1.0,0.0
52852,3.0,4.0,1.0
52853,3.0,7.0,4.0
52854,5.0,6.0,1.0
52855,5.0,5.0,0.0
52856,13.0,16.0,3.0
52857,3.0,6.0,3.0
52858,9.0,10.0,1.0
52859,4.0,6.0,2.0
52860,4.0,4.0,0.0
52861,7.0,9.0,2.0
52862,4.0,4.0,0.0
52863,8.0,10.0,2.0
52864,1.0,1.0,0.0
52865,3.0,3.0,0.0
52866,4.0,6.0,2.0
52867,14.0,20.0,6.0
52868,3.0,4.0,1.0
52869,13.0,16.0,3.0
52870,28.0,38.0,10.0
52871,19.0,23.0,4.0
52872,4.0,4.0,0.0
52873,3.0,8.0,5.0
52874,0.0,0.0,0.0
52875,1.0,2.0,1.0
52876,2.0,2.0,0.0
52877,3.0,3.0,0.0
52878,1.0,1.0,0.0
52879,2.0,2.0,0.0
52880,2.0,3.0,1.0
52881,8.0,13.0,5.0
52882,7.0,8.0,1.0
52883,5.0,5.0,0.0
52884,2.0,4.0,2.0
52885,7.0,7.0,0.0
52886,6.0,6.0,0.0
52887,1.0,1.0,0.0
52888,5.0,6.0,1.0
52889,6.0,7.0,1.0
52890,2.0,2.0,0.0
52891,2.0,3.0,1.0
52892,2.0,3.0,1.0
52893,16.0,23.0,7.0
52894,4.0,5.0,1.0
52895,15.0,17.0,2.0
52896,9.0,15.0,6.0
52897,18.0,23.0,5.0
52898,6.0,12.0,6.0
52899,8.0,8.0,0.0
52900,7.0,7.0,0.0
52901,11.0,15.0,4.0
52902,14.0,18.0,4.0
52903,8.0,11.0,3.0
52904,2.0,2.0,0.0
52905,5.0,6.0,1.0
52906,5.0,5.0,0.0
52907,0.0,1.0,1.0
52908,6.0,8.0,2.0
52909,7.0,11.0,4.0
52910,4.0,9.0,5.0
52911,16.0,18.0,2.0
52912,13.0,15.0,2.0
52913,8.0,9.0,1.0
52914,14.0,17.0,3.0
52915,8.0,10.0,2.0
52916,4.0,5.0,1.0
52917,2.0,2.0,0.0
52918,2.0,2.0,0.0
52919,7.0,11.0,4.0
52920,2.0,4.0,2.0
52921,3.0,3.0,0.0
52922,3.0,7.0,4.0
52923,5.0,7.0,2.0
52924,1.0,2.0,1.0
52925,7.0,10.0,3.0
52926,3.0,7.0,4.0
52927,4.0,4.0,0.0
52928,0.0,1.0,1.0
52929,16.0,21.0,5.0
52930,1.0,3.0,2.0
52931,6.0,8.0,2.0
52932,6.0,8.0,2.0
52933,1.0,2.0,1.0
52934,7.0,11.0,4.0
52935,8.0,11.0,3.0
52936,4.0,6.0,2.0
52937,9.0,11.0,2.0
52938,11.0,13.0,2.0
52939,10.0,12.0,2.0
52940,2.0,4.0,2.0
52941,5.0,8.0,3.0
52942,2.0,2.0,0.0
52943,1.0,1.0,0.0
52944,8.0,13.0,5.0
52945,4.0,6.0,2.0
52946,3.0,4.0,1.0
52947,2.0,6.0,4.0
52948,10.0,17.0,7.0
52949,1.0,5.0,4.0
52950,4.0,8.0,4.0
52951,1.0,2.0,1.0
52952,6.0,9.0,3.0
52953,2.0,4.0,2.0
52954,6.0,9.0,3.0
52955,5.0,5.0,0.0
52956,3.0,3.0,0.0
52957,10.0,16.0,6.0
52958,2.0,2.0,0.0
52959,4.0,9.0,5.0
52960,1.0,1.0,0.0
52961,0.0,3.0,3.0
52962,2.0,2.0,0.0
52963,4.0,5.0,1.0
52964,15.0,19.0,4.0
52965,4.0,6.0,2.0
52966,1.0,3.0,2.0
52967,6.0,6.0,0.0
52968,3.0,4.0,1.0
52969,0.0,1.0,1.0
52970,2.0,6.0,4.0
52971,2.0,2.0,0.0
52972,7.0,8.0,1.0
52973,1.0,3.0,2.0
52974,2.0,3.0,1.0
52975,0.0,2.0,2.0
52976,7.0,9.0,2.0
52977,1.0,1.0,0.0
52978,9.0,12.0,3.0
52979,1.0,1.0,0.0
52980,16.0,22.0,6.0
52981,2.0,3.0,1.0
52982,9.0,11.0,2.0
52983,5.0,9.0,4.0
52984,7.0,9.0,2.0
52985,1.0,2.0,1.0
52986,0.0,0.0,0.0
52987,2.0,2.0,0.0
52988,0.0,1.0,1.0
52989,3.0,8.0,5.0
52990,2.0,3.0,1.0
52991,5.0,5.0,0.0
52992,7.0,9.0,2.0
52993,9.0,14.0,5.0
52994,1.0,2.0,1.0
52995,3.0,7.0,4.0
52996,2.0,2.0,0.0
52997,1.0,1.0,0.0
52998,3.0,6.0,3.0
52999,7.0,11.0,4.0
53000,0.0,2.0,2.0
53001,4.0,6.0,2.0
53002,2.0,5.0,3.0
53003,2.0,3.0,1.0
53004,5.0,8.0,3.0
53005,1.0,4.0,3.0
53006,0.0,0.0,0.0
53007,4.0,6.0,2.0
53008,3.0,7.0,4.0
53009,2.0,3.0,1.0
53010,3.0,3.0,0.0
53011,2.0,3.0,1.0
53012,3.0,5.0,2.0
53013,8.0,9.0,1.0
53014,7.0,10.0,3.0
53015,2.0,2.0,0.0
53016,1.0,1.0,0.0
53017,2.0,2.0,0.0
53018,4.0,7.0,3.0
53019,0.0,1.0,1.0
53020,3.0,4.0,1.0
53021,1.0,2.0,1.0
53022,5.0,7.0,2.0
53023,3.0,3.0,0.0
53024,4.0,5.0,1.0
53025,4.0,4.0,0.0
53026,6.0,7.0,1.0
53027,8.0,9.0,1.0
53028,1.0,3.0,2.0
53029,6.0,8.0,2.0
53030,2.0,4.0,2.0
53031,3.0,6.0,3.0
53032,3.0,8.0,5.0
53033,9.0,14.0,5.0
53034,3.0,4.0,1.0
53035,4.0,7.0,3.0
53036,0.0,1.0,1.0
53037,3.0,4.0,1.0
53038,2.0,2.0,0.0
53039,2.0,4.0,2.0
53040,3.0,7.0,4.0
53041,0.0,0.0,0.0
53042,2.0,2.0,0.0
53043,4.0,7.0,3.0
53044,1.0,2.0,1.0
53045,9.0,15.0,6.0
53046,2.0,4.0,2.0
53047,1.0,3.0,2.0
53048,2.0,4.0,2.0
53049,6.0,6.0,0.0
53050,0.0,1.0,1.0
53051,0.0,3.0,3.0
53052,2.0,2.0,0.0
53053,4.0,5.0,1.0
53054,1.0,1.0,0.0
53055,4.0,4.0,0.0
53056,1.0,2.0,1.0
53057,4.0,5.0,1.0
53058,2.0,3.0,1.0
53059,3.0,4.0,1.0
53060,1.0,2.0,1.0
53061,1.0,2.0,1.0
53062,4.0,5.0,1.0
53063,2.0,5.0,3.0
53064,1.0,1.0,0.0
53065,0.0,0.0,0.0
53066,5.0,8.0,3.0
53067,3.0,3.0,0.0
53068,2.0,4.0,2.0
53069,2.0,3.0,1.0
53070,3.0,5.0,2.0
53071,1.0,1.0,0.0
53072,1.0,1.0,0.0
53073,2.0,3.0,1.0
53074,2.0,2.0,0.0
53075,1.0,2.0,1.0
53076,0.0,0.0,0.0
53077,6.0,7.0,1.0
53078,3.0,3.0,0.0
53079,4.0,5.0,1.0
53080,2.0,2.0,0.0
53081,1.0,1.0,0.0
53082,0.0,0.0,0.0
53083,0.0,0.0,0.0
53084,2.0,2.0,0.0
53085,2.0,3.0,1.0
53086,11.0,17.0,6.0
53087,2.0,2.0,0.0
53088,3.0,3.0,0.0
53089,1.0,1.0,0.0
53090,2.0,3.0,1.0
53091,7.0,7.0,0.0
53092,1.0,3.0,2.0
53093,1.0,1.0,0.0
53094,1.0,1.0,0.0
53095,0.0,1.0,1.0
53096,1.0,1.0,0.0
53097,3.0,4.0,1.0
53098,3.0,3.0,0.0
53099,2.0,2.0,0.0
53100,3.0,4.0,1.0
53101,3.0,3.0,0.0
53102,0.0,1.0,1.0
53103,4.0,5.0,1.0
53104,5.0,5.0,0.0
53105,1.0,1.0,0.0
53106,0.0,0.0,0.0
53107,1.0,4.0,3.0
53108,2.0,4.0,2.0
53109,2.0,2.0,0.0
53110,9.0,10.0,1.0
53111,1.0,1.0,0.0
53112,4.0,4.0,0.0
53113,4.0,4.0,0.0
53114,4.0,5.0,1.0
53115,2.0,2.0,0.0
53116,3.0,3.0,0.0
53117,1.0,1.0,0.0
53118,1.0,1.0,0.0
53119,1.0,1.0,0.0
53120,5.0,8.0,3.0
53121,0.0,0.0,0.0
53122,4.0,5.0,1.0
53123,4.0,5.0,1.0
53124,1.0,1.0,0.0
53125,0.0,1.0,1.0
53126,1.0,1.0,0.0
53127,3.0,4.0,1.0
53128,0.0,0.0,0.0
53129,2.0,2.0,0.0
53130,0.0,0.0,0.0
53131,1.0,3.0,2.0
53132,2.0,3.0,1.0
53133,3.0,4.0,1.0
53134,0.0,1.0,1.0
53135,0.0,0.0,0.0
53136,0.0,1.0,1.0
53137,2.0,3.0,1.0
53138,1.0,1.0,0.0
53139,1.0,1.0,0.0
53140,3.0,4.0,1.0
53141,0.0,1.0,1.0
53142,0.0,0.0,0.0
53143,3.0,3.0,0.0
53144,2.0,3.0,1.0
53145,0.0,0.0,0.0
53146,1.0,1.0,0.0
53147,1.0,1.0,0.0
53148,1.0,1.0,0.0
53149,3.0,4.0,1.0
53150,3.0,4.0,1.0
53151,5.0,6.0,1.0
53152,6.0,6.0,0.0
53153,1.0,1.0,0.0
53154,0.0,1.0,1.0
53155,1.0,2.0,1.0
53156,8.0,12.0,4.0
53157,4.0,6.0,2.0
53158,1.0,2.0,1.0
53159,2.0,4.0,2.0
53160,4.0,5.0,1.0
53161,2.0,2.0,0.0
53162,0.0,0.0,0.0
53163,6.0,6.0,0.0
53164,2.0,2.0,0.0
53165,1.0,1.0,0.0
53166,0.0,0.0,0.0
53167,4.0,5.0,1.0
53168,3.0,3.0,0.0
53169,3.0,4.0,1.0
53170,1.0,3.0,2.0
53171,11.0,15.0,4.0
53172,0.0,0.0,0.0
53173,0.0,1.0,1.0
53174,0.0,0.0,0.0
53175,0.0,0.0,0.0
53176,1.0,1.0,0.0
53177,0.0,0.0,0.0
53178,0.0,0.0,0.0
53179,4.0,6.0,2.0
53180,2.0,2.0,0.0
53181,0.0,0.0,0.0
53182,2.0,3.0,1.0
53183,2.0,3.0,1.0
53184,1.0,1.0,0.0
53185,1.0,4.0,3.0
53186,5.0,6.0,1.0
53187,2.0,4.0,2.0
53188,6.0,8.0,2.0
53189,2.0,3.0,1.0
53190,2.0,3.0,1.0
53191,2.0,2.0,0.0
53192,1.0,1.0,0.0
53193,2.0,2.0,0.0
53194,1.0,2.0,1.0
53195,0.0,2.0,2.0
53196,3.0,3.0,0.0
53197,0.0,0.0,0.0
53198,1.0,1.0,0.0
53199,0.0,2.0,2.0
53200,3.0,4.0,1.0
53201,0.0,0.0,0.0
53202,2.0,3.0,1.0
53203,0.0,0.0,0.0
53204,2.0,2.0,0.0
53205,2.0,3.0,1.0
53206,6.0,9.0,3.0
53207,0.0,0.0,0.0
53208,3.0,4.0,1.0
53209,3.0,5.0,2.0
53210,1.0,2.0,1.0
53211,2.0,4.0,2.0
53212,0.0,0.0,0.0
53213,1.0,3.0,2.0
53214,0.0,0.0,0.0
53215,0.0,0.0,0.0
53216,2.0,2.0,0.0
53217,1.0,1.0,0.0
53218,0.0,2.0,2.0
53219,1.0,1.0,0.0
53220,7.0,10.0,3.0
53221,2.0,2.0,0.0
53222,3.0,4.0,1.0
53223,2.0,2.0,0.0
53224,0.0,1.0,1.0
53225,0.0,1.0,1.0
53226,2.0,2.0,0.0
53227,3.0,4.0,1.0
53228,2.0,2.0,0.0
53229,0.0,0.0,0.0
53230,5.0,6.0,1.0
53231,2.0,3.0,1.0
53232,4.0,5.0,1.0
53233,2.0,2.0,0.0
53234,5.0,6.0,1.0
53235,0.0,0.0,0.0
53236,0.0,0.0,0.0
53237,4.0,4.0,0.0
53238,2.0,3.0,1.0
53239,0.0,0.0,0.0
53240,2.0,2.0,0.0
53241,1.0,1.0,0.0
53242,2.0,2.0,0.0
53243,2.0,3.0,1.0
53244,0.0,1.0,1.0
53245,5.0,7.0,2.0
53246,3.0,4.0,1.0
53247,0.0,0.0,0.0
53248,0.0,0.0,0.0
53249,0.0,0.0,0.0
53250,3.0,4.0,1.0
53251,3.0,3.0,0.0
53252,5.0,6.0,1.0
53253,6.0,7.0,1.0
53254,0.0,0.0,0.0
53255,1.0,1.0,0.0
53256,2.0,2.0,0.0
53257,0.0,0.0,0.0
53258,1.0,1.0,0.0
53259,2.0,2.0,0.0
53260,0.0,1.0,1.0
53261,0.0,0.0,0.0
53262,0.0,0.0,0.0
53263,1.0,2.0,1.0
53264,1.0,1.0,0.0
53265,0.0,0.0,0.0
53266,1.0,2.0,1.0
53267,2.0,3.0,1.0
53268,2.0,2.0,0.0
53269,1.0,2.0,1.0
53270,0.0,1.0,1.0
53271,2.0,2.0,0.0
53272,0.0,2.0,2.0
53273,2.0,2.0,0.0
53274,2.0,2.0,0.0
53275,1.0,1.0,0.0
53276,1.0,1.0,0.0
53277,0.0,0.0,0.0
