ID,dribbleLost,dribbleTotal,dribbleWon
22879,14.0,27.0,13.0
22880,5.0,17.0,12.0
22881,23.0,37.0,14.0
22882,3.0,5.0,2.0
22883,3.0,8.0,5.0
22884,1.0,4.0,3.0
22885,2.0,5.0,3.0
22886,16.0,36.0,20.0
22887,7.0,18.0,11.0
22888,10.0,17.0,7.0
22889,0.0,2.0,2.0
22890,3.0,10.0,7.0
22891,4.0,6.0,2.0
22892,3.0,6.0,3.0
22893,7.0,12.0,5.0
22894,4.0,4.0,0.0
22895,4.0,6.0,2.0
22896,5.0,5.0,0.0
22897,2.0,4.0,2.0
22898,6.0,9.0,3.0
22899,3.0,5.0,2.0
22900,4.0,7.0,3.0
22901,2.0,6.0,4.0
22902,0.0,1.0,1.0
22903,1.0,3.0,2.0
22904,9.0,11.0,2.0
22905,0.0,4.0,4.0
22906,1.0,2.0,1.0
22907,7.0,8.0,1.0
22908,0.0,3.0,3.0
22909,1.0,3.0,2.0
22910,0.0,0.0,0.0
22911,3.0,8.0,5.0
22912,1.0,2.0,1.0
22913,3.0,6.0,3.0
22914,0.0,1.0,1.0
22915,2.0,4.0,2.0
22916,1.0,2.0,1.0
22917,8.0,14.0,6.0
22918,4.0,5.0,1.0
22919,0.0,1.0,1.0
22920,7.0,11.0,4.0
22921,0.0,0.0,0.0
22922,2.0,2.0,0.0
22923,7.0,9.0,2.0
22924,0.0,0.0,0.0
22925,1.0,2.0,1.0
22926,0.0,1.0,1.0
22927,0.0,2.0,2.0
22928,2.0,3.0,1.0
22929,1.0,1.0,0.0
22930,2.0,2.0,0.0
22931,1.0,2.0,1.0
22932,2.0,2.0,0.0
22933,0.0,2.0,2.0
22934,2.0,2.0,0.0
22935,2.0,3.0,1.0
22936,1.0,1.0,0.0
22937,0.0,0.0,0.0
22938,3.0,4.0,1.0
22939,3.0,4.0,1.0
22940,1.0,1.0,0.0
22941,3.0,3.0,0.0
22942,0.0,0.0,0.0
22943,0.0,0.0,0.0
22944,3.0,4.0,1.0
22945,3.0,3.0,0.0
22946,1.0,1.0,0.0
22947,1.0,1.0,0.0
22948,1.0,1.0,0.0
22949,1.0,2.0,1.0
22950,0.0,2.0,2.0
22951,0.0,3.0,3.0
22952,1.0,3.0,2.0
22953,0.0,2.0,2.0
22954,0.0,1.0,1.0
22955,13.0,33.0,20.0
22956,2.0,2.0,0.0
22957,4.0,16.0,12.0
22958,5.0,15.0,10.0
22959,0.0,0.0,0.0
22960,10.0,31.0,21.0
22961,3.0,9.0,6.0
22962,3.0,6.0,3.0
22963,1.0,5.0,4.0
22964,8.0,18.0,10.0
22965,70.0,135.0,65.0
22966,15.0,33.0,18.0
22967,18.0,39.0,21.0
22968,6.0,16.0,10.0
22969,1.0,4.0,3.0
22970,14.0,35.0,21.0
22971,5.0,23.0,18.0
22972,1.0,3.0,2.0
22973,4.0,9.0,5.0
22974,2.0,3.0,1.0
22975,4.0,8.0,4.0
22976,4.0,9.0,5.0
22977,2.0,4.0,2.0
22978,0.0,1.0,1.0
22979,3.0,5.0,2.0
22980,3.0,9.0,6.0
22981,5.0,8.0,3.0
22982,20.0,38.0,18.0
22983,10.0,24.0,14.0
22984,12.0,15.0,3.0
22985,6.0,16.0,10.0
22986,10.0,21.0,11.0
22987,2.0,3.0,1.0
22988,11.0,27.0,16.0
22989,7.0,8.0,1.0
22990,12.0,31.0,19.0
22991,0.0,0.0,0.0
22992,0.0,1.0,1.0
22993,9.0,12.0,3.0
22994,3.0,4.0,1.0
22995,20.0,54.0,34.0
22996,8.0,20.0,12.0
22997,2.0,3.0,1.0
22998,2.0,3.0,1.0
22999,3.0,4.0,1.0
23000,1.0,3.0,2.0
23001,9.0,21.0,12.0
23002,0.0,2.0,2.0
23003,4.0,5.0,1.0
23004,2.0,4.0,2.0
23005,0.0,1.0,1.0
23006,1.0,3.0,2.0
23007,5.0,7.0,2.0
23008,0.0,2.0,2.0
23009,1.0,3.0,2.0
23010,0.0,0.0,0.0
23011,0.0,1.0,1.0
23012,1.0,3.0,2.0
23013,4.0,4.0,0.0
23014,0.0,0.0,0.0
23015,1.0,2.0,1.0
23016,0.0,0.0,0.0
23017,0.0,0.0,0.0
23018,3.0,4.0,1.0
23019,1.0,1.0,0.0
23020,1.0,3.0,2.0
23021,0.0,2.0,2.0
23022,0.0,3.0,3.0
23023,3.0,3.0,0.0
23024,0.0,0.0,0.0
23025,0.0,0.0,0.0
23026,3.0,4.0,1.0
23027,3.0,3.0,0.0
23028,1.0,2.0,1.0
23029,2.0,3.0,1.0
23030,0.0,0.0,0.0
23031,6.0,12.0,6.0
23032,2.0,3.0,1.0
23033,0.0,0.0,0.0
23034,2.0,3.0,1.0
23035,0.0,0.0,0.0
23036,2.0,3.0,1.0
23037,0.0,1.0,1.0
23038,2.0,5.0,3.0
23039,0.0,0.0,0.0
23040,2.0,2.0,0.0
23041,0.0,1.0,1.0
23042,1.0,2.0,1.0
23043,1.0,4.0,3.0
23044,1.0,2.0,1.0
23045,30.0,81.0,51.0
23046,3.0,4.0,1.0
23047,2.0,4.0,2.0
23048,6.0,12.0,6.0
23049,2.0,8.0,6.0
23050,2.0,6.0,4.0
23051,19.0,53.0,34.0
23052,2.0,2.0,0.0
23053,8.0,21.0,13.0
23054,5.0,10.0,5.0
23055,0.0,0.0,0.0
23056,9.0,28.0,19.0
23057,1.0,3.0,2.0
23058,3.0,5.0,2.0
23059,0.0,3.0,3.0
23060,25.0,50.0,25.0
23061,2.0,4.0,2.0
23062,7.0,15.0,8.0
23063,8.0,17.0,9.0
23064,0.0,0.0,0.0
23065,3.0,11.0,8.0
23066,7.0,19.0,12.0
23067,2.0,3.0,1.0
23068,1.0,2.0,1.0
23069,13.0,25.0,12.0
23070,5.0,10.0,5.0
23071,5.0,6.0,1.0
23072,1.0,8.0,7.0
23073,17.0,33.0,16.0
23074,0.0,1.0,1.0
23075,6.0,10.0,4.0
23076,1.0,4.0,3.0
23077,9.0,12.0,3.0
23078,3.0,4.0,1.0
23079,1.0,5.0,4.0
23080,2.0,4.0,2.0
23081,0.0,0.0,0.0
23082,1.0,3.0,2.0
23083,2.0,3.0,1.0
23084,0.0,1.0,1.0
23085,0.0,0.0,0.0
23086,2.0,4.0,2.0
23087,2.0,4.0,2.0
23088,6.0,12.0,6.0
23089,3.0,3.0,0.0
23090,1.0,1.0,0.0
23091,6.0,7.0,1.0
23092,0.0,0.0,0.0
23093,2.0,2.0,0.0
23094,0.0,0.0,0.0
23095,3.0,4.0,1.0
23096,2.0,2.0,0.0
23097,1.0,1.0,0.0
23098,1.0,1.0,0.0
23099,0.0,0.0,0.0
23100,1.0,3.0,2.0
23101,3.0,5.0,2.0
23102,0.0,0.0,0.0
23103,1.0,3.0,2.0
23104,1.0,1.0,0.0
23105,6.0,11.0,5.0
23106,5.0,10.0,5.0
23107,3.0,4.0,1.0
23108,3.0,3.0,0.0
23109,6.0,15.0,9.0
23110,1.0,4.0,3.0
23111,2.0,9.0,7.0
23112,3.0,6.0,3.0
23113,1.0,2.0,1.0
23114,34.0,64.0,30.0
23115,2.0,6.0,4.0
23116,3.0,6.0,3.0
23117,1.0,1.0,0.0
23118,7.0,10.0,3.0
23119,0.0,1.0,1.0
23120,5.0,10.0,5.0
23121,3.0,4.0,1.0
23122,0.0,0.0,0.0
23123,9.0,14.0,5.0
23124,5.0,6.0,1.0
23125,5.0,6.0,1.0
23126,12.0,20.0,8.0
23127,10.0,13.0,3.0
23128,1.0,5.0,4.0
23129,6.0,9.0,3.0
23130,3.0,5.0,2.0
23131,8.0,23.0,15.0
23132,1.0,6.0,5.0
23133,16.0,35.0,19.0
23134,20.0,41.0,21.0
23135,3.0,12.0,9.0
23136,11.0,20.0,9.0
23137,9.0,14.0,5.0
23138,0.0,2.0,2.0
23139,0.0,1.0,1.0
23140,1.0,1.0,0.0
23141,0.0,0.0,0.0
23142,0.0,3.0,3.0
23143,10.0,23.0,13.0
23144,4.0,5.0,1.0
23145,3.0,6.0,3.0
23146,0.0,1.0,1.0
23147,3.0,12.0,9.0
23148,3.0,5.0,2.0
23149,7.0,11.0,4.0
23150,33.0,53.0,20.0
23151,4.0,6.0,2.0
23152,3.0,4.0,1.0
23153,2.0,3.0,1.0
23154,0.0,0.0,0.0
23155,6.0,11.0,5.0
23156,0.0,3.0,3.0
23157,6.0,10.0,4.0
23158,4.0,6.0,2.0
23159,0.0,1.0,1.0
23160,7.0,17.0,10.0
23161,1.0,1.0,0.0
23162,1.0,1.0,0.0
23163,3.0,5.0,2.0
23164,0.0,0.0,0.0
23165,2.0,4.0,2.0
23166,1.0,2.0,1.0
23167,0.0,3.0,3.0
23168,0.0,1.0,1.0
23169,2.0,3.0,1.0
23170,0.0,0.0,0.0
23171,8.0,15.0,7.0
23172,3.0,5.0,2.0
23173,1.0,2.0,1.0
23174,3.0,5.0,2.0
23175,0.0,1.0,1.0
23176,0.0,0.0,0.0
23177,0.0,0.0,0.0
23178,5.0,5.0,0.0
23179,1.0,1.0,0.0
23180,2.0,5.0,3.0
23181,2.0,3.0,1.0
23182,0.0,2.0,2.0
23183,0.0,0.0,0.0
23184,0.0,0.0,0.0
23185,2.0,5.0,3.0
23186,2.0,2.0,0.0
23187,1.0,1.0,0.0
23188,0.0,1.0,1.0
23189,1.0,1.0,0.0
23190,0.0,2.0,2.0
23191,0.0,0.0,0.0
23192,2.0,3.0,1.0
23193,1.0,2.0,1.0
23194,0.0,4.0,4.0
23195,4.0,6.0,2.0
23196,11.0,26.0,15.0
23197,0.0,4.0,4.0
23198,1.0,4.0,3.0
23199,1.0,2.0,1.0
23200,1.0,4.0,3.0
23201,0.0,2.0,2.0
23202,3.0,5.0,2.0
23203,1.0,2.0,1.0
23204,0.0,1.0,1.0
23205,5.0,5.0,0.0
23206,0.0,0.0,0.0
23207,2.0,11.0,9.0
23208,0.0,0.0,0.0
23209,0.0,3.0,3.0
23210,7.0,14.0,7.0
23211,4.0,9.0,5.0
23212,2.0,8.0,6.0
23213,5.0,9.0,4.0
23214,3.0,12.0,9.0
23215,5.0,9.0,4.0
23216,0.0,0.0,0.0
23217,2.0,2.0,0.0
23218,0.0,1.0,1.0
23219,7.0,16.0,9.0
23220,0.0,1.0,1.0
23221,4.0,13.0,9.0
23222,13.0,29.0,16.0
23223,2.0,3.0,1.0
23224,7.0,11.0,4.0
23225,2.0,4.0,2.0
23226,7.0,11.0,4.0
23227,15.0,22.0,7.0
23228,18.0,39.0,21.0
23229,4.0,11.0,7.0
23230,20.0,28.0,8.0
23231,0.0,1.0,1.0
23232,1.0,2.0,1.0
23233,8.0,18.0,10.0
23234,0.0,2.0,2.0
23235,0.0,1.0,1.0
23236,7.0,16.0,9.0
23237,1.0,2.0,1.0
23238,0.0,1.0,1.0
23239,0.0,2.0,2.0
23240,4.0,5.0,1.0
23241,9.0,16.0,7.0
23242,1.0,2.0,1.0
23243,8.0,13.0,5.0
23244,0.0,1.0,1.0
23245,2.0,5.0,3.0
23246,0.0,0.0,0.0
23247,0.0,1.0,1.0
23248,3.0,7.0,4.0
23249,2.0,4.0,2.0
23250,0.0,0.0,0.0
23251,0.0,0.0,0.0
23252,2.0,4.0,2.0
23253,2.0,2.0,0.0
23254,3.0,3.0,0.0
23255,0.0,0.0,0.0
23256,6.0,10.0,4.0
23257,3.0,4.0,1.0
23258,3.0,6.0,3.0
23259,2.0,3.0,1.0
23260,2.0,3.0,1.0
23261,9.0,13.0,4.0
23262,2.0,5.0,3.0
23263,0.0,0.0,0.0
23264,4.0,8.0,4.0
23265,8.0,12.0,4.0
23266,0.0,0.0,0.0
23267,1.0,2.0,1.0
23268,1.0,1.0,0.0
23269,0.0,1.0,1.0
23270,0.0,0.0,0.0
23271,0.0,1.0,1.0
23272,2.0,4.0,2.0
23273,2.0,3.0,1.0
23274,3.0,5.0,2.0
23275,1.0,2.0,1.0
23276,0.0,0.0,0.0
23277,0.0,0.0,0.0
23278,0.0,0.0,0.0
23279,2.0,2.0,0.0
23280,2.0,2.0,0.0
23281,3.0,3.0,0.0
23282,0.0,1.0,1.0
23283,0.0,0.0,0.0
23284,0.0,1.0,1.0
23285,5.0,5.0,0.0
23286,2.0,7.0,5.0
23287,1.0,5.0,4.0
23288,5.0,9.0,4.0
23289,4.0,6.0,2.0
23290,1.0,3.0,2.0
23291,0.0,2.0,2.0
23292,1.0,1.0,0.0
23293,4.0,10.0,6.0
23294,5.0,12.0,7.0
23295,2.0,6.0,4.0
23296,1.0,5.0,4.0
23297,5.0,11.0,6.0
23298,2.0,3.0,1.0
23299,0.0,1.0,1.0
23300,3.0,4.0,1.0
23301,1.0,6.0,5.0
23302,2.0,4.0,2.0
23303,3.0,6.0,3.0
23304,13.0,23.0,10.0
23305,0.0,0.0,0.0
23306,10.0,27.0,17.0
23307,5.0,11.0,6.0
23308,7.0,12.0,5.0
23309,4.0,14.0,10.0
23310,1.0,2.0,1.0
23311,11.0,24.0,13.0
23312,3.0,5.0,2.0
23313,22.0,43.0,21.0
23314,51.0,114.0,63.0
23315,1.0,1.0,0.0
23316,6.0,19.0,13.0
23317,0.0,3.0,3.0
23318,13.0,21.0,8.0
23319,0.0,2.0,2.0
23320,0.0,1.0,1.0
23321,13.0,27.0,14.0
23322,0.0,1.0,1.0
23323,1.0,4.0,3.0
23324,1.0,3.0,2.0
23325,1.0,4.0,3.0
23326,4.0,7.0,3.0
23327,1.0,1.0,0.0
23328,0.0,2.0,2.0
23329,8.0,19.0,11.0
23330,0.0,2.0,2.0
23331,35.0,90.0,55.0
23332,2.0,5.0,3.0
23333,1.0,2.0,1.0
23334,10.0,16.0,6.0
23335,4.0,7.0,3.0
23336,3.0,6.0,3.0
23337,3.0,6.0,3.0
23338,1.0,2.0,1.0
23339,0.0,1.0,1.0
23340,4.0,7.0,3.0
23341,0.0,1.0,1.0
23342,2.0,5.0,3.0
23343,2.0,5.0,3.0
23344,0.0,0.0,0.0
23345,0.0,0.0,0.0
23346,0.0,0.0,0.0
23347,0.0,0.0,0.0
23348,2.0,3.0,1.0
23349,6.0,12.0,6.0
23350,0.0,0.0,0.0
23351,3.0,8.0,5.0
23352,3.0,3.0,0.0
23353,1.0,1.0,0.0
23354,2.0,4.0,2.0
23355,1.0,3.0,2.0
23356,1.0,1.0,0.0
23357,0.0,2.0,2.0
23358,1.0,3.0,2.0
23359,3.0,4.0,1.0
23360,3.0,4.0,1.0
23361,2.0,2.0,0.0
23362,4.0,7.0,3.0
23363,0.0,0.0,0.0
23364,1.0,2.0,1.0
23365,4.0,6.0,2.0
23366,3.0,5.0,2.0
23367,3.0,3.0,0.0
23368,1.0,2.0,1.0
23369,0.0,0.0,0.0
23370,0.0,0.0,0.0
23371,2.0,3.0,1.0
23372,2.0,2.0,0.0
23373,1.0,4.0,3.0
23374,1.0,5.0,4.0
23375,7.0,15.0,8.0
23376,4.0,5.0,1.0
23377,5.0,7.0,2.0
23378,0.0,0.0,0.0
23379,5.0,11.0,6.0
23380,1.0,1.0,0.0
23381,0.0,0.0,0.0
23382,4.0,13.0,9.0
23383,0.0,1.0,1.0
23384,0.0,2.0,2.0
23385,0.0,0.0,0.0
23386,3.0,3.0,0.0
23387,1.0,6.0,5.0
23388,12.0,21.0,9.0
23389,0.0,0.0,0.0
23390,3.0,5.0,2.0
23391,5.0,8.0,3.0
23392,1.0,4.0,3.0
23393,8.0,11.0,3.0
23394,2.0,4.0,2.0
23395,0.0,0.0,0.0
23396,0.0,0.0,0.0
23397,0.0,0.0,0.0
23398,6.0,12.0,6.0
23399,0.0,4.0,4.0
23400,1.0,2.0,1.0
23401,5.0,12.0,7.0
23402,0.0,0.0,0.0
23403,6.0,7.0,1.0
23404,0.0,1.0,1.0
23405,2.0,3.0,1.0
23406,4.0,10.0,6.0
23407,6.0,11.0,5.0
23408,3.0,6.0,3.0
23409,2.0,5.0,3.0
23410,8.0,15.0,7.0
23411,2.0,4.0,2.0
23412,3.0,4.0,1.0
23413,1.0,1.0,0.0
23414,1.0,2.0,1.0
23415,1.0,3.0,2.0
23416,6.0,11.0,5.0
23417,0.0,0.0,0.0
23418,1.0,1.0,0.0
23419,0.0,0.0,0.0
23420,3.0,3.0,0.0
23421,1.0,1.0,0.0
23422,8.0,9.0,1.0
23423,0.0,0.0,0.0
23424,0.0,0.0,0.0
23425,1.0,2.0,1.0
23426,0.0,0.0,0.0
23427,1.0,1.0,0.0
23428,1.0,1.0,0.0
23429,1.0,3.0,2.0
23430,1.0,3.0,2.0
23431,13.0,20.0,7.0
23432,8.0,11.0,3.0
23433,0.0,0.0,0.0
23434,4.0,4.0,0.0
23435,3.0,5.0,2.0
23436,5.0,9.0,4.0
23437,11.0,18.0,7.0
23438,1.0,2.0,1.0
23439,2.0,2.0,0.0
23440,10.0,10.0,0.0
23441,3.0,12.0,9.0
23442,2.0,5.0,3.0
23443,0.0,0.0,0.0
23444,1.0,3.0,2.0
23445,5.0,8.0,3.0
23446,3.0,10.0,7.0
23447,1.0,2.0,1.0
23448,1.0,2.0,1.0
23449,1.0,1.0,0.0
23450,0.0,3.0,3.0
23451,1.0,6.0,5.0
23452,5.0,10.0,5.0
23453,5.0,5.0,0.0
23454,3.0,6.0,3.0
23455,4.0,11.0,7.0
23456,5.0,10.0,5.0
23457,5.0,9.0,4.0
23458,1.0,3.0,2.0
23459,8.0,15.0,7.0
23460,2.0,4.0,2.0
23461,1.0,1.0,0.0
23462,0.0,0.0,0.0
23463,7.0,8.0,1.0
23464,2.0,5.0,3.0
23465,2.0,2.0,0.0
23466,3.0,3.0,0.0
23467,2.0,6.0,4.0
23468,1.0,1.0,0.0
23469,6.0,10.0,4.0
23470,2.0,4.0,2.0
23471,3.0,5.0,2.0
23472,0.0,0.0,0.0
23473,6.0,26.0,20.0
23474,0.0,1.0,1.0
23475,0.0,0.0,0.0
23476,0.0,0.0,0.0
23477,1.0,1.0,0.0
23478,7.0,12.0,5.0
23479,2.0,4.0,2.0
23480,1.0,8.0,7.0
23481,2.0,2.0,0.0
23482,1.0,1.0,0.0
23483,16.0,35.0,19.0
23484,2.0,4.0,2.0
23485,3.0,4.0,1.0
23486,6.0,8.0,2.0
23487,1.0,2.0,1.0
23488,1.0,2.0,1.0
23489,2.0,10.0,8.0
23490,2.0,4.0,2.0
23491,0.0,3.0,3.0
23492,0.0,0.0,0.0
23493,9.0,18.0,9.0
23494,0.0,1.0,1.0
23495,7.0,10.0,3.0
23496,0.0,0.0,0.0
23497,3.0,5.0,2.0
23498,0.0,1.0,1.0
23499,0.0,0.0,0.0
23500,0.0,0.0,0.0
23501,0.0,0.0,0.0
23502,3.0,3.0,0.0
23503,0.0,0.0,0.0
23504,2.0,3.0,1.0
23505,0.0,0.0,0.0
23506,1.0,4.0,3.0
23507,0.0,2.0,2.0
23508,2.0,3.0,1.0
23509,0.0,0.0,0.0
23510,2.0,2.0,0.0
23511,1.0,1.0,0.0
23512,0.0,0.0,0.0
23513,0.0,0.0,0.0
23514,2.0,2.0,0.0
23515,2.0,12.0,10.0
23516,2.0,5.0,3.0
23517,1.0,5.0,4.0
23518,1.0,2.0,1.0
23519,0.0,1.0,1.0
23520,3.0,8.0,5.0
23521,21.0,39.0,18.0
23522,2.0,4.0,2.0
23523,1.0,2.0,1.0
23524,16.0,27.0,11.0
23525,1.0,9.0,8.0
23526,1.0,7.0,6.0
23527,2.0,3.0,1.0
23528,5.0,6.0,1.0
23529,0.0,0.0,0.0
23530,3.0,8.0,5.0
23531,2.0,3.0,1.0
23532,5.0,7.0,2.0
23533,4.0,9.0,5.0
23534,21.0,34.0,13.0
23535,0.0,1.0,1.0
23536,1.0,2.0,1.0
23537,1.0,2.0,1.0
23538,13.0,23.0,10.0
23539,4.0,9.0,5.0
23540,0.0,0.0,0.0
23541,18.0,33.0,15.0
23542,0.0,0.0,0.0
23543,2.0,2.0,0.0
23544,3.0,6.0,3.0
23545,4.0,6.0,2.0
23546,0.0,2.0,2.0
23547,1.0,8.0,7.0
23548,0.0,1.0,1.0
23549,1.0,3.0,2.0
23550,0.0,0.0,0.0
23551,0.0,2.0,2.0
23552,2.0,4.0,2.0
23553,4.0,9.0,5.0
23554,10.0,13.0,3.0
23555,10.0,16.0,6.0
23556,0.0,4.0,4.0
23557,2.0,3.0,1.0
23558,0.0,1.0,1.0
23559,7.0,14.0,7.0
23560,3.0,4.0,1.0
23561,1.0,2.0,1.0
23562,4.0,8.0,4.0
23563,7.0,14.0,7.0
23564,0.0,0.0,0.0
23565,1.0,6.0,5.0
23566,1.0,1.0,0.0
23567,1.0,3.0,2.0
23568,3.0,10.0,7.0
23569,0.0,1.0,1.0
23570,3.0,5.0,2.0
23571,1.0,4.0,3.0
23572,0.0,1.0,1.0
23573,1.0,2.0,1.0
23574,1.0,1.0,0.0
23575,8.0,13.0,5.0
23576,2.0,3.0,1.0
23577,1.0,1.0,0.0
23578,1.0,2.0,1.0
23579,0.0,0.0,0.0
23580,1.0,1.0,0.0
23581,0.0,0.0,0.0
23582,0.0,0.0,0.0
23583,1.0,1.0,0.0
23584,0.0,0.0,0.0
23585,1.0,4.0,3.0
23586,1.0,2.0,1.0
23587,2.0,6.0,4.0
23588,2.0,5.0,3.0
23589,0.0,0.0,0.0
23590,0.0,1.0,1.0
23591,1.0,3.0,2.0
23592,0.0,2.0,2.0
23593,5.0,8.0,3.0
23594,0.0,0.0,0.0
23595,5.0,9.0,4.0
23596,1.0,4.0,3.0
23597,2.0,5.0,3.0
23598,3.0,6.0,3.0
23599,2.0,6.0,4.0
23600,2.0,6.0,4.0
23601,0.0,1.0,1.0
23602,0.0,2.0,2.0
23603,5.0,11.0,6.0
23604,4.0,10.0,6.0
23605,9.0,20.0,11.0
23606,0.0,0.0,0.0
23607,2.0,2.0,0.0
23608,1.0,3.0,2.0
23609,0.0,1.0,1.0
23610,0.0,0.0,0.0
23611,0.0,7.0,7.0
23612,2.0,2.0,0.0
23613,3.0,6.0,3.0
23614,2.0,10.0,8.0
23615,10.0,18.0,8.0
23616,1.0,5.0,4.0
23617,2.0,6.0,4.0
23618,10.0,30.0,20.0
23619,6.0,8.0,2.0
23620,3.0,4.0,1.0
23621,1.0,2.0,1.0
23622,1.0,4.0,3.0
23623,1.0,4.0,3.0
23624,0.0,0.0,0.0
23625,17.0,33.0,16.0
23626,0.0,2.0,2.0
23627,0.0,1.0,1.0
23628,0.0,2.0,2.0
23629,1.0,7.0,6.0
23630,2.0,3.0,1.0
23631,1.0,4.0,3.0
23632,3.0,6.0,3.0
23633,2.0,2.0,0.0
23634,1.0,2.0,1.0
23635,0.0,2.0,2.0
23636,8.0,20.0,12.0
23637,0.0,0.0,0.0
23638,0.0,1.0,1.0
23639,0.0,1.0,1.0
23640,2.0,5.0,3.0
23641,1.0,1.0,0.0
23642,0.0,1.0,1.0
23643,0.0,0.0,0.0
23644,1.0,1.0,0.0
23645,4.0,5.0,1.0
23646,0.0,1.0,1.0
23647,0.0,0.0,0.0
23648,0.0,0.0,0.0
23649,1.0,2.0,1.0
23650,2.0,4.0,2.0
23651,2.0,3.0,1.0
23652,4.0,6.0,2.0
23653,3.0,4.0,1.0
23654,0.0,0.0,0.0
23655,0.0,0.0,0.0
23656,1.0,2.0,1.0
23657,1.0,1.0,0.0
23658,12.0,30.0,18.0
23659,0.0,1.0,1.0
23660,4.0,5.0,1.0
23661,1.0,3.0,2.0
23662,1.0,2.0,1.0
23663,3.0,9.0,6.0
23664,2.0,2.0,0.0
23665,2.0,3.0,1.0
23666,5.0,7.0,2.0
23667,0.0,0.0,0.0
23668,3.0,4.0,1.0
23669,2.0,5.0,3.0
23670,8.0,19.0,11.0
23671,74.0,119.0,45.0
23672,0.0,1.0,1.0
23673,2.0,3.0,1.0
23674,7.0,8.0,1.0
23675,3.0,5.0,2.0
23676,6.0,11.0,5.0
23677,3.0,5.0,2.0
23678,1.0,4.0,3.0
23679,2.0,4.0,2.0
23680,59.0,113.0,54.0
23681,1.0,3.0,2.0
23682,17.0,32.0,15.0
23683,3.0,4.0,1.0
23684,1.0,4.0,3.0
23685,4.0,7.0,3.0
23686,5.0,11.0,6.0
23687,11.0,20.0,9.0
23688,8.0,12.0,4.0
23689,0.0,0.0,0.0
23690,1.0,1.0,0.0
23691,0.0,1.0,1.0
23692,22.0,31.0,9.0
23693,2.0,2.0,0.0
23694,5.0,6.0,1.0
23695,0.0,3.0,3.0
23696,1.0,4.0,3.0
23697,3.0,8.0,5.0
23698,1.0,3.0,2.0
23699,3.0,3.0,0.0
23700,2.0,7.0,5.0
23701,11.0,16.0,5.0
23702,43.0,73.0,30.0
23703,1.0,1.0,0.0
23704,2.0,4.0,2.0
23705,1.0,4.0,3.0
23706,21.0,43.0,22.0
23707,5.0,10.0,5.0
23708,8.0,12.0,4.0
23709,0.0,0.0,0.0
23710,4.0,5.0,1.0
23711,0.0,1.0,1.0
23712,2.0,3.0,1.0
23713,3.0,3.0,0.0
23714,0.0,0.0,0.0
23715,4.0,5.0,1.0
23716,5.0,5.0,0.0
23717,1.0,2.0,1.0
23718,2.0,2.0,0.0
23719,0.0,0.0,0.0
23720,2.0,3.0,1.0
23721,2.0,2.0,0.0
23722,7.0,14.0,7.0
23723,2.0,3.0,1.0
23724,0.0,1.0,1.0
23725,1.0,1.0,0.0
23726,0.0,0.0,0.0
23727,2.0,2.0,0.0
23728,1.0,2.0,1.0
23729,3.0,4.0,1.0
23730,1.0,3.0,2.0
23731,0.0,0.0,0.0
23732,0.0,1.0,1.0
23733,1.0,4.0,3.0
23734,2.0,2.0,0.0
23735,0.0,1.0,1.0
23736,0.0,0.0,0.0
23737,1.0,3.0,2.0
23738,0.0,0.0,0.0
23739,2.0,3.0,1.0
23740,1.0,1.0,0.0
23741,3.0,4.0,1.0
23742,0.0,0.0,0.0
23743,0.0,0.0,0.0
23744,2.0,5.0,3.0
23745,0.0,0.0,0.0
23746,0.0,1.0,1.0
23747,0.0,0.0,0.0
23748,5.0,9.0,4.0
23749,0.0,1.0,1.0
23750,0.0,2.0,2.0
23751,2.0,2.0,0.0
23752,1.0,1.0,0.0
23753,0.0,0.0,0.0
23754,1.0,2.0,1.0
23755,2.0,2.0,0.0
23756,2.0,2.0,0.0
23757,3.0,5.0,2.0
23758,0.0,1.0,1.0
23759,1.0,2.0,1.0
23760,0.0,7.0,7.0
23761,0.0,1.0,1.0
23762,0.0,0.0,0.0
23763,4.0,9.0,5.0
23764,0.0,0.0,0.0
23765,8.0,27.0,19.0
23766,0.0,1.0,1.0
23767,4.0,10.0,6.0
23768,1.0,1.0,0.0
23769,0.0,1.0,1.0
23770,0.0,0.0,0.0
23771,0.0,0.0,0.0
23772,2.0,2.0,0.0
23773,3.0,5.0,2.0
23774,0.0,2.0,2.0
23775,24.0,47.0,23.0
23776,22.0,39.0,17.0
23777,8.0,12.0,4.0
23778,3.0,5.0,2.0
23779,3.0,8.0,5.0
23780,2.0,5.0,3.0
23781,3.0,4.0,1.0
23782,2.0,2.0,0.0
23783,5.0,24.0,19.0
23784,5.0,12.0,7.0
23785,6.0,14.0,8.0
23786,0.0,0.0,0.0
23787,20.0,39.0,19.0
23788,6.0,14.0,8.0
23789,24.0,45.0,21.0
23790,58.0,107.0,49.0
23791,5.0,7.0,2.0
23792,10.0,15.0,5.0
23793,1.0,2.0,1.0
23794,13.0,18.0,5.0
23795,6.0,9.0,3.0
23796,5.0,9.0,4.0
23797,6.0,8.0,2.0
23798,3.0,15.0,12.0
23799,3.0,5.0,2.0
23800,5.0,9.0,4.0
23801,3.0,5.0,2.0
23802,3.0,3.0,0.0
23803,32.0,52.0,20.0
23804,4.0,6.0,2.0
23805,4.0,5.0,1.0
23806,5.0,7.0,2.0
23807,1.0,4.0,3.0
23808,0.0,2.0,2.0
23809,1.0,3.0,2.0
