ID,turnover,dispossessed
50130,13.0,7.0
50131,19.0,18.0
50132,0.0,0.0
50133,6.0,2.0
50134,9.0,5.0
50135,17.0,1.0
50136,8.0,2.0
50137,12.0,3.0
50138,3.0,0.0
50139,9.0,1.0
50140,11.0,3.0
50141,6.0,2.0
50142,7.0,0.0
50143,12.0,5.0
50144,12.0,12.0
50145,4.0,2.0
50146,3.0,0.0
50147,2.0,0.0
50148,4.0,0.0
50149,3.0,0.0
50150,12.0,6.0
50151,12.0,4.0
50152,2.0,1.0
50153,4.0,0.0
50154,4.0,3.0
50155,6.0,0.0
50156,7.0,0.0
50157,23.0,8.0
50158,9.0,4.0
50159,3.0,1.0
50160,7.0,1.0
50161,0.0,0.0
50162,5.0,3.0
50163,7.0,0.0
50164,7.0,2.0
50165,0.0,0.0
50166,10.0,7.0
50167,12.0,2.0
50168,0.0,0.0
50169,5.0,3.0
50170,6.0,0.0
50171,2.0,0.0
50172,1.0,0.0
50173,2.0,0.0
50174,0.0,0.0
50175,1.0,1.0
50176,0.0,0.0
50177,3.0,0.0
50178,0.0,0.0
50179,0.0,1.0
50180,1.0,1.0
50181,2.0,3.0
50182,1.0,0.0
50183,0.0,0.0
50184,1.0,0.0
50185,1.0,1.0
50186,2.0,0.0
50187,2.0,1.0
50188,1.0,0.0
50189,0.0,0.0
50190,0.0,1.0
50191,2.0,2.0
50192,1.0,1.0
50193,0.0,1.0
50194,2.0,0.0
50195,11.0,10.0
50196,1.0,2.0
50197,12.0,6.0
50198,2.0,0.0
50199,11.0,8.0
50200,22.0,3.0
50201,2.0,0.0
50202,0.0,0.0
50203,15.0,6.0
50204,20.0,11.0
50205,9.0,2.0
50206,4.0,1.0
50207,6.0,1.0
50208,7.0,4.0
50209,9.0,2.0
50210,2.0,0.0
50211,12.0,3.0
50212,0.0,0.0
50213,18.0,6.0
50214,21.0,7.0
50215,11.0,7.0
50216,15.0,7.0
50217,13.0,6.0
50218,6.0,3.0
50219,10.0,5.0
50220,6.0,6.0
50221,19.0,3.0
50222,21.0,8.0
50223,6.0,0.0
50224,8.0,5.0
50225,3.0,1.0
50226,8.0,3.0
50227,10.0,4.0
50228,1.0,0.0
50229,3.0,0.0
50230,8.0,3.0
50231,8.0,2.0
50232,9.0,3.0
50233,6.0,2.0
50234,16.0,1.0
50235,7.0,2.0
50236,4.0,1.0
50237,23.0,4.0
50238,6.0,6.0
50239,20.0,3.0
50240,4.0,0.0
50241,6.0,2.0
50242,7.0,3.0
50243,2.0,2.0
50244,16.0,10.0
50245,11.0,2.0
50246,16.0,13.0
50247,12.0,4.0
50248,6.0,2.0
50249,10.0,6.0
50250,5.0,3.0
50251,7.0,3.0
50252,12.0,2.0
50253,4.0,6.0
50254,1.0,0.0
50255,16.0,4.0
50256,2.0,1.0
50257,11.0,5.0
50258,31.0,15.0
50259,35.0,11.0
50260,12.0,7.0
50261,5.0,2.0
50262,1.0,1.0
50263,26.0,13.0
50264,11.0,1.0
50265,8.0,2.0
50266,9.0,4.0
50267,9.0,1.0
50268,0.0,0.0
50269,8.0,4.0
50270,2.0,3.0
50271,0.0,2.0
50272,12.0,8.0
50273,6.0,5.0
50274,0.0,4.0
50275,5.0,0.0
50276,10.0,4.0
50277,4.0,0.0
50278,18.0,11.0
50279,16.0,3.0
50280,10.0,6.0
50281,6.0,0.0
50282,15.0,2.0
50283,1.0,0.0
50284,13.0,4.0
50285,13.0,3.0
50286,20.0,5.0
50287,16.0,7.0
50288,4.0,5.0
50289,0.0,1.0
50290,4.0,1.0
50291,3.0,5.0
50292,5.0,1.0
50293,8.0,4.0
50294,1.0,1.0
50295,1.0,0.0
50296,1.0,0.0
50297,8.0,3.0
50298,2.0,0.0
50299,0.0,1.0
50300,9.0,0.0
50301,0.0,0.0
50302,0.0,1.0
50303,2.0,0.0
50304,6.0,2.0
50305,17.0,7.0
50306,1.0,1.0
50307,0.0,0.0
50308,1.0,0.0
50309,4.0,0.0
50310,3.0,2.0
50311,6.0,6.0
50312,1.0,0.0
50313,2.0,0.0
50314,3.0,0.0
50315,6.0,4.0
50316,1.0,0.0
50317,0.0,0.0
50318,0.0,0.0
50319,2.0,1.0
50320,7.0,3.0
50321,3.0,3.0
50322,3.0,1.0
50323,6.0,2.0
50324,0.0,0.0
50325,0.0,1.0
50326,3.0,0.0
50327,1.0,0.0
50328,1.0,1.0
50329,0.0,0.0
50330,7.0,2.0
50331,1.0,0.0
50332,4.0,1.0
50333,2.0,0.0
50334,0.0,0.0
50335,0.0,0.0
50336,1.0,0.0
50337,4.0,2.0
50338,0.0,0.0
50339,1.0,1.0
50340,1.0,0.0
50341,2.0,0.0
50342,1.0,0.0
50343,1.0,0.0
50344,2.0,2.0
50345,2.0,1.0
50346,1.0,0.0
50347,3.0,0.0
50348,0.0,0.0
50349,1.0,0.0
50350,1.0,0.0
50351,3.0,0.0
50352,2.0,3.0
50353,1.0,0.0
50354,1.0,3.0
50355,1.0,0.0
50356,2.0,0.0
50357,5.0,0.0
50358,1.0,0.0
50359,0.0,2.0
50360,1.0,1.0
50361,1.0,4.0
50362,2.0,0.0
50363,3.0,2.0
50364,1.0,1.0
50365,5.0,8.0
50366,23.0,14.0
50367,4.0,0.0
50368,14.0,5.0
50369,2.0,3.0
50370,10.0,3.0
50371,14.0,2.0
50372,2.0,0.0
50373,11.0,1.0
50374,4.0,1.0
50375,2.0,0.0
50376,12.0,6.0
50377,4.0,4.0
50378,1.0,1.0
50379,11.0,8.0
50380,0.0,1.0
50381,2.0,0.0
50382,17.0,11.0
50383,1.0,1.0
50384,18.0,9.0
50385,8.0,2.0
50386,11.0,5.0
50387,24.0,8.0
50388,10.0,5.0
50389,12.0,5.0
50390,20.0,12.0
50391,4.0,4.0
50392,1.0,0.0
50393,7.0,3.0
50394,2.0,3.0
50395,3.0,6.0
50396,0.0,0.0
50397,16.0,4.0
50398,1.0,0.0
50399,10.0,2.0
50400,4.0,1.0
50401,21.0,3.0
50402,6.0,1.0
50403,7.0,2.0
50404,4.0,3.0
50405,3.0,2.0
50406,4.0,3.0
50407,2.0,0.0
50408,13.0,3.0
50409,3.0,0.0
50410,8.0,1.0
50411,0.0,2.0
50412,16.0,3.0
50413,8.0,5.0
50414,3.0,0.0
50415,7.0,3.0
50416,1.0,0.0
50417,0.0,1.0
50418,8.0,5.0
50419,7.0,1.0
50420,0.0,1.0
50421,3.0,1.0
50422,4.0,1.0
50423,1.0,0.0
50424,8.0,1.0
50425,1.0,0.0
50426,5.0,0.0
50427,0.0,1.0
50428,0.0,0.0
50429,0.0,0.0
50430,1.0,1.0
50431,6.0,1.0
50432,19.0,6.0
50433,14.0,3.0
50434,13.0,8.0
50435,7.0,3.0
50436,0.0,0.0
50437,20.0,16.0
50438,0.0,0.0
50439,24.0,12.0
50440,3.0,3.0
50441,7.0,6.0
50442,0.0,0.0
50443,1.0,1.0
50444,4.0,1.0
50445,0.0,1.0
50446,4.0,3.0
50447,7.0,2.0
50448,1.0,0.0
50449,20.0,2.0
50450,16.0,7.0
50451,14.0,3.0
50452,11.0,0.0
50453,4.0,1.0
50454,7.0,1.0
50455,2.0,0.0
50456,4.0,1.0
50457,6.0,2.0
50458,11.0,14.0
50459,6.0,2.0
50460,4.0,2.0
50461,6.0,4.0
50462,12.0,7.0
50463,8.0,3.0
50464,5.0,4.0
50465,19.0,7.0
50466,16.0,6.0
50467,1.0,2.0
50468,10.0,5.0
50469,11.0,2.0
50470,6.0,6.0
50471,0.0,0.0
50472,19.0,10.0
50473,3.0,2.0
50474,6.0,6.0
50475,17.0,7.0
50476,10.0,0.0
50477,15.0,3.0
50478,19.0,4.0
50479,21.0,13.0
50480,18.0,5.0
50481,4.0,1.0
50482,12.0,11.0
50483,20.0,4.0
50484,7.0,4.0
50485,13.0,6.0
50486,7.0,3.0
50487,5.0,4.0
50488,29.0,12.0
50489,22.0,13.0
50490,6.0,0.0
50491,11.0,3.0
50492,9.0,3.0
50493,32.0,18.0
50494,15.0,5.0
50495,2.0,3.0
50496,15.0,4.0
50497,10.0,3.0
50498,0.0,0.0
50499,5.0,0.0
50500,11.0,6.0
50501,6.0,0.0
50502,23.0,13.0
50503,14.0,3.0
50504,1.0,0.0
50505,22.0,9.0
50506,0.0,1.0
50507,2.0,1.0
50508,11.0,7.0
50509,0.0,1.0
50510,14.0,8.0
50511,1.0,2.0
50512,5.0,2.0
50513,5.0,3.0
50514,0.0,1.0
50515,0.0,1.0
50516,6.0,3.0
50517,13.0,7.0
50518,7.0,4.0
50519,31.0,11.0
50520,3.0,2.0
50521,6.0,0.0
50522,2.0,0.0
50523,1.0,1.0
50524,2.0,3.0
50525,9.0,5.0
50526,1.0,1.0
50527,6.0,5.0
50528,9.0,3.0
50529,6.0,4.0
50530,0.0,0.0
50531,5.0,0.0
50532,10.0,3.0
50533,2.0,5.0
50534,17.0,9.0
50535,30.0,9.0
50536,6.0,5.0
50537,0.0,0.0
50538,26.0,14.0
50539,7.0,1.0
50540,1.0,1.0
50541,17.0,10.0
50542,10.0,6.0
50543,2.0,0.0
50544,3.0,6.0
50545,23.0,8.0
50546,0.0,1.0
50547,1.0,0.0
50548,3.0,1.0
50549,1.0,1.0
50550,5.0,2.0
50551,5.0,2.0
50552,5.0,1.0
50553,7.0,10.0
50554,4.0,0.0
50555,8.0,2.0
50556,0.0,0.0
50557,21.0,11.0
50558,11.0,2.0
50559,13.0,5.0
50560,12.0,2.0
50561,2.0,1.0
50562,26.0,19.0
50563,5.0,3.0
50564,9.0,3.0
50565,7.0,2.0
50566,1.0,1.0
50567,0.0,2.0
50568,1.0,0.0
50569,3.0,1.0
50570,3.0,5.0
50571,9.0,2.0
50572,1.0,0.0
50573,11.0,5.0
50574,0.0,0.0
50575,2.0,4.0
50576,1.0,0.0
50577,6.0,3.0
50578,7.0,3.0
50579,7.0,3.0
50580,11.0,4.0
50581,4.0,0.0
50582,8.0,8.0
50583,5.0,3.0
50584,0.0,0.0
50585,5.0,1.0
50586,0.0,1.0
50587,0.0,0.0
50588,0.0,0.0
50589,8.0,4.0
50590,6.0,1.0
50591,6.0,0.0
50592,0.0,0.0
50593,5.0,0.0
50594,2.0,0.0
50595,0.0,0.0
50596,0.0,0.0
50597,17.0,14.0
50598,1.0,0.0
50599,0.0,0.0
50600,15.0,5.0
50601,5.0,1.0
50602,13.0,5.0
50603,2.0,0.0
50604,11.0,1.0
50605,3.0,7.0
50606,5.0,1.0
50607,17.0,3.0
50608,5.0,2.0
50609,23.0,2.0
50610,4.0,2.0
50611,0.0,3.0
50612,22.0,3.0
50613,4.0,1.0
50614,7.0,4.0
50615,18.0,7.0
50616,1.0,0.0
50617,4.0,3.0
50618,4.0,1.0
50619,12.0,8.0
50620,12.0,10.0
50621,20.0,13.0
50622,10.0,3.0
50623,1.0,1.0
50624,0.0,0.0
50625,1.0,0.0
50626,10.0,1.0
50627,5.0,4.0
50628,13.0,8.0
50629,1.0,0.0
50630,8.0,7.0
50631,12.0,4.0
50632,11.0,6.0
50633,19.0,4.0
50634,10.0,7.0
50635,14.0,3.0
50636,1.0,0.0
50637,10.0,3.0
50638,15.0,9.0
50639,8.0,2.0
50640,1.0,0.0
50641,10.0,6.0
50642,1.0,0.0
50643,9.0,2.0
50644,2.0,0.0
50645,7.0,2.0
50646,16.0,11.0
50647,3.0,1.0
50648,12.0,10.0
50649,7.0,3.0
50650,11.0,9.0
50651,13.0,4.0
50652,12.0,4.0
50653,3.0,6.0
50654,20.0,16.0
50655,10.0,4.0
50656,2.0,2.0
50657,17.0,10.0
50658,6.0,4.0
50659,13.0,3.0
50660,8.0,1.0
50661,18.0,9.0
50662,4.0,1.0
50663,33.0,17.0
50664,9.0,5.0
50665,5.0,1.0
50666,2.0,1.0
50667,5.0,4.0
50668,12.0,5.0
50669,5.0,2.0
50670,3.0,2.0
50671,14.0,3.0
50672,7.0,2.0
50673,2.0,2.0
50674,1.0,0.0
50675,8.0,5.0
50676,5.0,1.0
50677,13.0,6.0
50678,23.0,13.0
50679,32.0,22.0
50680,0.0,0.0
50681,18.0,16.0
50682,4.0,0.0
50683,3.0,3.0
50684,1.0,1.0
50685,6.0,2.0
50686,0.0,1.0
50687,1.0,0.0
50688,15.0,7.0
50689,1.0,0.0
50690,2.0,0.0
50691,1.0,3.0
50692,4.0,0.0
50693,7.0,14.0
50694,2.0,5.0
50695,14.0,7.0
50696,2.0,2.0
50697,11.0,10.0
50698,4.0,9.0
50699,9.0,9.0
50700,4.0,3.0
50701,8.0,2.0
50702,4.0,2.0
50703,12.0,11.0
50704,6.0,2.0
50705,2.0,1.0
50706,6.0,0.0
50707,5.0,1.0
50708,2.0,1.0
50709,0.0,0.0
50710,1.0,0.0
50711,0.0,0.0
50712,5.0,3.0
50713,5.0,0.0
50714,3.0,4.0
50715,6.0,3.0
50716,1.0,1.0
50717,19.0,9.0
50718,7.0,1.0
50719,5.0,2.0
50720,4.0,1.0
50721,2.0,0.0
50722,0.0,0.0
50723,6.0,4.0
50724,8.0,0.0
50725,8.0,0.0
50726,1.0,0.0
50727,0.0,0.0
50728,6.0,6.0
50729,7.0,3.0
50730,1.0,0.0
50731,9.0,6.0
50732,1.0,0.0
50733,9.0,2.0
50734,3.0,0.0
50735,7.0,4.0
50736,15.0,10.0
50737,1.0,0.0
50738,1.0,0.0
50739,3.0,0.0
50740,20.0,13.0
50741,0.0,4.0
50742,0.0,1.0
50743,1.0,2.0
50744,1.0,0.0
50745,2.0,0.0
50746,4.0,1.0
50747,0.0,0.0
50748,4.0,3.0
50749,1.0,0.0
50750,0.0,0.0
50751,1.0,1.0
50752,0.0,1.0
50753,1.0,0.0
50754,2.0,0.0
50755,0.0,0.0
50756,1.0,0.0
50757,3.0,1.0
50758,1.0,0.0
50759,3.0,0.0
50760,16.0,4.0
50761,17.0,15.0
50762,8.0,4.0
50763,2.0,0.0
50764,7.0,3.0
50765,21.0,11.0
50766,10.0,4.0
50767,15.0,13.0
50768,5.0,2.0
50769,13.0,2.0
50770,14.0,0.0
50771,4.0,1.0
50772,8.0,5.0
50773,9.0,0.0
50774,3.0,2.0
50775,1.0,1.0
50776,6.0,1.0
50777,11.0,4.0
50778,8.0,1.0
50779,5.0,1.0
50780,15.0,4.0
50781,8.0,3.0
50782,11.0,2.0
50783,2.0,0.0
50784,13.0,9.0
50785,4.0,0.0
50786,6.0,1.0
50787,0.0,0.0
50788,13.0,3.0
50789,9.0,4.0
50790,14.0,5.0
50791,6.0,2.0
50792,1.0,0.0
50793,16.0,6.0
50794,0.0,1.0
50795,13.0,10.0
50796,11.0,5.0
50797,5.0,3.0
50798,12.0,13.0
50799,1.0,0.0
50800,10.0,4.0
50801,16.0,1.0
50802,7.0,3.0
50803,3.0,2.0
50804,18.0,6.0
50805,3.0,3.0
50806,1.0,1.0
50807,7.0,11.0
50808,5.0,3.0
50809,6.0,3.0
50810,7.0,1.0
50811,3.0,0.0
50812,12.0,0.0
50813,2.0,0.0
50814,6.0,2.0
50815,6.0,4.0
50816,14.0,2.0
50817,20.0,6.0
50818,1.0,0.0
50819,1.0,0.0
50820,7.0,1.0
50821,8.0,3.0
50822,6.0,3.0
50823,0.0,1.0
50824,9.0,1.0
50825,1.0,1.0
50826,21.0,10.0
50827,6.0,7.0
50828,4.0,0.0
50829,1.0,0.0
50830,6.0,6.0
50831,6.0,3.0
50832,1.0,0.0
50833,2.0,2.0
50834,13.0,5.0
50835,8.0,2.0
50836,1.0,0.0
50837,10.0,3.0
50838,3.0,1.0
50839,4.0,2.0
50840,2.0,0.0
50841,5.0,3.0
50842,5.0,0.0
50843,1.0,1.0
50844,12.0,4.0
50845,7.0,3.0
50846,0.0,0.0
50847,7.0,3.0
50848,3.0,0.0
50849,3.0,1.0
50850,4.0,0.0
50851,4.0,0.0
50852,6.0,2.0
50853,1.0,0.0
50854,23.0,13.0
50855,0.0,1.0
50856,3.0,0.0
50857,8.0,8.0
50858,4.0,2.0
50859,0.0,0.0
50860,11.0,1.0
50861,7.0,2.0
50862,8.0,1.0
50863,3.0,0.0
50864,8.0,4.0
50865,1.0,1.0
50866,1.0,1.0
50867,0.0,0.0
50868,1.0,0.0
50869,2.0,1.0
50870,2.0,4.0
50871,3.0,4.0
50872,2.0,0.0
50873,12.0,4.0
50874,2.0,0.0
50875,3.0,0.0
50876,7.0,4.0
50877,0.0,0.0
50878,4.0,2.0
50879,4.0,1.0
50880,6.0,3.0
50881,1.0,1.0
50882,1.0,0.0
50883,12.0,2.0
50884,3.0,2.0
50885,1.0,1.0
50886,2.0,0.0
50887,2.0,2.0
50888,1.0,0.0
50889,4.0,6.0
50890,1.0,2.0
50891,0.0,0.0
50892,0.0,1.0
50893,0.0,0.0
50894,2.0,0.0
50895,3.0,0.0
50896,1.0,0.0
50897,0.0,1.0
50898,0.0,0.0
50899,26.0,14.0
50900,0.0,0.0
50901,13.0,5.0
50902,0.0,0.0
50903,17.0,6.0
50904,12.0,6.0
50905,7.0,0.0
50906,18.0,9.0
50907,26.0,9.0
50908,15.0,3.0
50909,12.0,9.0
50910,23.0,1.0
50911,17.0,6.0
50912,21.0,6.0
50913,33.0,11.0
50914,0.0,0.0
50915,7.0,3.0
50916,6.0,2.0
50917,19.0,7.0
50918,2.0,2.0
50919,10.0,2.0
50920,0.0,0.0
50921,4.0,0.0
50922,8.0,5.0
50923,3.0,0.0
50924,14.0,3.0
50925,17.0,6.0
50926,0.0,1.0
50927,1.0,1.0
50928,19.0,10.0
50929,0.0,0.0
50930,28.0,10.0
50931,12.0,1.0
50932,9.0,2.0
50933,2.0,1.0
50934,0.0,0.0
50935,2.0,2.0
50936,13.0,2.0
50937,3.0,2.0
50938,14.0,5.0
50939,32.0,17.0
50940,5.0,1.0
50941,1.0,0.0
50942,11.0,2.0
50943,11.0,3.0
50944,9.0,2.0
50945,16.0,5.0
50946,24.0,23.0
50947,3.0,0.0
50948,13.0,3.0
50949,5.0,2.0
50950,15.0,2.0
50951,11.0,9.0
50952,2.0,1.0
50953,7.0,2.0
50954,2.0,0.0
50955,16.0,6.0
50956,32.0,17.0
50957,5.0,3.0
50958,19.0,6.0
50959,10.0,7.0
50960,18.0,7.0
50961,11.0,0.0
50962,4.0,0.0
50963,23.0,13.0
50964,5.0,1.0
50965,0.0,0.0
50966,8.0,3.0
50967,16.0,12.0
50968,7.0,5.0
50969,7.0,1.0
50970,15.0,11.0
50971,5.0,3.0
50972,11.0,3.0
50973,9.0,2.0
50974,12.0,7.0
50975,12.0,7.0
50976,4.0,0.0
50977,11.0,7.0
50978,0.0,0.0
50979,2.0,0.0
50980,7.0,1.0
50981,0.0,0.0
50982,4.0,3.0
50983,12.0,4.0
50984,2.0,2.0
50985,1.0,1.0
50986,8.0,3.0
50987,12.0,4.0
50988,45.0,10.0
50989,8.0,1.0
50990,2.0,1.0
50991,12.0,3.0
50992,1.0,1.0
50993,15.0,1.0
50994,2.0,2.0
50995,1.0,1.0
50996,29.0,9.0
50997,4.0,3.0
50998,3.0,0.0
50999,6.0,1.0
51000,4.0,3.0
51001,5.0,2.0
51002,12.0,6.0
51003,4.0,2.0
51004,11.0,2.0
51005,15.0,1.0
51006,7.0,1.0
51007,2.0,1.0
51008,6.0,8.0
51009,2.0,2.0
51010,1.0,0.0
51011,9.0,2.0
51012,4.0,1.0
51013,1.0,1.0
51014,2.0,0.0
51015,1.0,0.0
51016,5.0,5.0
51017,12.0,7.0
51018,4.0,6.0
51019,9.0,1.0
51020,9.0,4.0
51021,9.0,6.0
51022,4.0,0.0
51023,22.0,13.0
51024,0.0,0.0
51025,7.0,4.0
51026,11.0,2.0
51027,3.0,3.0
51028,11.0,6.0
51029,14.0,6.0
51030,9.0,2.0
51031,2.0,0.0
51032,0.0,0.0
51033,2.0,1.0
51034,3.0,7.0
51035,6.0,2.0
51036,7.0,1.0
51037,1.0,1.0
51038,18.0,4.0
51039,0.0,0.0
51040,1.0,0.0
51041,5.0,2.0
51042,11.0,2.0
51043,14.0,7.0
51044,0.0,3.0
51045,2.0,3.0
51046,6.0,0.0
51047,1.0,0.0
51048,1.0,2.0
51049,5.0,1.0
51050,0.0,2.0
51051,3.0,3.0
51052,2.0,1.0
51053,1.0,0.0
51054,0.0,2.0
51055,0.0,0.0
51056,2.0,0.0
51057,0.0,2.0
51058,5.0,1.0
51059,1.0,2.0
51060,0.0,0.0
51061,1.0,0.0
51062,1.0,1.0
51063,3.0,0.0
51064,2.0,2.0
51065,0.0,0.0
51066,2.0,0.0
51067,1.0,0.0
51068,0.0,0.0
51069,1.0,0.0
51070,1.0,0.0
51071,1.0,0.0
51072,0.0,0.0
51073,17.0,11.0
51074,14.0,5.0
51075,25.0,5.0
51076,12.0,10.0
51077,4.0,4.0
51078,14.0,8.0
51079,32.0,10.0
51080,13.0,4.0
51081,6.0,7.0
51082,25.0,16.0
51083,13.0,8.0
51084,0.0,0.0
51085,0.0,0.0
51086,13.0,3.0
51087,38.0,6.0
51088,24.0,6.0
51089,5.0,2.0
51090,16.0,8.0
51091,13.0,2.0
51092,11.0,3.0
51093,5.0,2.0
51094,3.0,1.0
51095,21.0,3.0
51096,7.0,5.0
51097,9.0,3.0
51098,14.0,4.0
51099,3.0,0.0
51100,7.0,0.0
51101,0.0,2.0
51102,12.0,2.0
51103,10.0,4.0
51104,13.0,3.0
51105,7.0,3.0
51106,13.0,2.0
51107,10.0,3.0
51108,4.0,2.0
51109,11.0,4.0
51110,1.0,0.0
51111,3.0,2.0
51112,17.0,7.0
51113,11.0,7.0
51114,20.0,21.0
51115,16.0,7.0
51116,6.0,4.0
51117,8.0,2.0
51118,4.0,3.0
51119,11.0,10.0
51120,19.0,5.0
51121,6.0,2.0
51122,3.0,0.0
51123,9.0,3.0
51124,15.0,5.0
51125,9.0,8.0
51126,3.0,1.0
51127,12.0,4.0
51128,24.0,11.0
51129,17.0,12.0
51130,1.0,0.0
51131,11.0,10.0
51132,0.0,1.0
51133,14.0,10.0
51134,0.0,0.0
51135,0.0,1.0
51136,0.0,2.0
51137,5.0,3.0
51138,8.0,1.0
51139,5.0,5.0
51140,8.0,5.0
51141,14.0,13.0
51142,1.0,0.0
51143,8.0,7.0
51144,0.0,1.0
51145,2.0,0.0
51146,9.0,3.0
51147,5.0,2.0
51148,1.0,0.0
51149,5.0,3.0
51150,11.0,1.0
51151,8.0,1.0
51152,16.0,4.0
51153,8.0,5.0
51154,6.0,0.0
51155,3.0,2.0
51156,10.0,7.0
51157,0.0,0.0
51158,1.0,0.0
51159,2.0,2.0
51160,4.0,3.0
51161,7.0,1.0
51162,0.0,2.0
51163,14.0,2.0
51164,4.0,0.0
51165,8.0,4.0
51166,4.0,3.0
51167,9.0,4.0
51168,11.0,4.0
51169,13.0,4.0
51170,14.0,2.0
51171,10.0,0.0
51172,9.0,5.0
51173,1.0,1.0
51174,1.0,2.0
51175,13.0,1.0
51176,1.0,0.0
51177,11.0,3.0
51178,2.0,3.0
51179,3.0,3.0
51180,2.0,3.0
51181,15.0,5.0
51182,3.0,2.0
51183,5.0,2.0
51184,3.0,3.0
51185,40.0,25.0
51186,16.0,9.0
51187,6.0,4.0
51188,3.0,1.0
51189,4.0,3.0
51190,2.0,1.0
51191,2.0,0.0
51192,0.0,1.0
51193,3.0,1.0
51194,0.0,0.0
51195,4.0,6.0
51196,0.0,0.0
51197,1.0,0.0
51198,4.0,3.0
51199,1.0,1.0
51200,1.0,1.0
51201,4.0,2.0
51202,5.0,1.0
51203,0.0,0.0
51204,6.0,5.0
51205,1.0,1.0
51206,3.0,1.0
51207,2.0,3.0
51208,1.0,2.0
51209,1.0,0.0
51210,3.0,1.0
51211,4.0,1.0
51212,0.0,0.0
51213,1.0,0.0
51214,0.0,0.0
51215,0.0,0.0
51216,1.0,0.0
51217,0.0,1.0
51218,1.0,1.0
51219,16.0,10.0
51220,7.0,4.0
51221,2.0,1.0
51222,2.0,0.0
51223,1.0,1.0
51224,16.0,5.0
51225,7.0,4.0
51226,0.0,0.0
51227,7.0,8.0
51228,8.0,4.0
51229,22.0,8.0
51230,0.0,0.0
51231,2.0,1.0
51232,16.0,5.0
51233,8.0,0.0
51234,10.0,1.0
51235,4.0,1.0
51236,2.0,0.0
51237,10.0,2.0
51238,1.0,0.0
51239,10.0,6.0
51240,13.0,4.0
51241,4.0,2.0
51242,11.0,0.0
51243,4.0,0.0
51244,23.0,3.0
51245,14.0,5.0
51246,0.0,0.0
51247,7.0,5.0
51248,10.0,5.0
51249,10.0,7.0
51250,4.0,1.0
51251,9.0,2.0
51252,1.0,0.0
51253,2.0,0.0
51254,1.0,1.0
51255,6.0,2.0
51256,8.0,2.0
51257,8.0,1.0
51258,9.0,4.0
51259,9.0,2.0
51260,15.0,2.0
51261,0.0,0.0
51262,4.0,3.0
51263,2.0,0.0
51264,4.0,0.0
51265,16.0,8.0
51266,2.0,0.0
51267,8.0,3.0
51268,24.0,15.0
51269,6.0,0.0
51270,8.0,0.0
51271,3.0,0.0
51272,7.0,3.0
51273,3.0,1.0
51274,5.0,2.0
51275,0.0,0.0
51276,20.0,5.0
51277,2.0,0.0
51278,19.0,19.0
51279,20.0,2.0
51280,5.0,2.0
51281,7.0,2.0
51282,9.0,8.0
51283,18.0,6.0
51284,1.0,0.0
51285,10.0,8.0
51286,4.0,1.0
51287,8.0,6.0
51288,12.0,10.0
51289,13.0,1.0
51290,12.0,2.0
51291,6.0,2.0
51292,9.0,6.0
51293,10.0,2.0
51294,5.0,0.0
51295,0.0,1.0
51296,7.0,2.0
51297,3.0,2.0
51298,1.0,1.0
51299,7.0,4.0
51300,3.0,5.0
51301,6.0,3.0
51302,10.0,0.0
51303,11.0,3.0
51304,5.0,5.0
51305,8.0,1.0
51306,6.0,1.0
51307,20.0,8.0
51308,2.0,1.0
51309,11.0,3.0
51310,13.0,8.0
51311,15.0,1.0
51312,1.0,2.0
51313,4.0,1.0
51314,9.0,2.0
51315,5.0,3.0
51316,1.0,0.0
51317,7.0,5.0
51318,6.0,0.0
51319,0.0,2.0
51320,5.0,0.0
51321,2.0,1.0
51322,0.0,0.0
51323,4.0,3.0
51324,4.0,2.0
51325,8.0,2.0
51326,3.0,2.0
51327,6.0,5.0
51328,6.0,4.0
51329,3.0,2.0
51330,0.0,1.0
51331,8.0,3.0
51332,3.0,1.0
51333,15.0,3.0
51334,2.0,1.0
51335,4.0,2.0
51336,18.0,4.0
51337,9.0,4.0
51338,7.0,1.0
51339,4.0,2.0
51340,6.0,3.0
51341,0.0,1.0
51342,5.0,3.0
51343,1.0,1.0
51344,2.0,1.0
51345,1.0,2.0
51346,1.0,1.0
51347,0.0,1.0
51348,1.0,1.0
51349,1.0,0.0
51350,0.0,2.0
51351,0.0,2.0
51352,0.0,2.0
51353,3.0,0.0
51354,0.0,0.0
51355,1.0,0.0
51356,1.0,1.0
51357,1.0,1.0
51358,0.0,0.0
51359,9.0,2.0
51360,5.0,0.0
51361,5.0,0.0
51362,15.0,10.0
51363,1.0,0.0
51364,4.0,1.0
51365,9.0,3.0
51366,11.0,8.0
51367,3.0,0.0
51368,11.0,7.0
51369,11.0,4.0
51370,0.0,0.0
51371,4.0,2.0
51372,3.0,0.0
51373,0.0,0.0
51374,11.0,5.0
51375,11.0,6.0
51376,2.0,0.0
51377,1.0,1.0
51378,2.0,0.0
51379,4.0,1.0
51380,10.0,2.0
51381,11.0,4.0
51382,6.0,4.0
51383,5.0,2.0
51384,2.0,1.0
51385,7.0,0.0
51386,14.0,7.0
51387,2.0,2.0
51388,2.0,1.0
51389,1.0,1.0
51390,8.0,1.0
51391,1.0,3.0
51392,17.0,4.0
51393,6.0,1.0
51394,5.0,2.0
51395,10.0,2.0
51396,3.0,0.0
51397,10.0,4.0
51398,6.0,1.0
51399,4.0,0.0
51400,9.0,1.0
