ID,clearanceTotal
43723,36.0
43724,0.0
43725,7.0
43726,27.0
43727,6.0
43728,19.0
43729,63.0
43730,12.0
43731,1.0
43732,12.0
43733,1.0
43734,15.0
43735,8.0
43736,6.0
43737,2.0
43738,1.0
43739,1.0
43740,11.0
43741,4.0
43742,3.0
43743,8.0
43744,2.0
43745,7.0
43746,1.0
43747,1.0
43748,1.0
43749,0.0
43750,1.0
43751,30.0
43752,11.0
43753,30.0
43754,12.0
43755,14.0
43756,6.0
43757,1.0
43758,2.0
43759,76.0
43760,2.0
43761,63.0
43762,54.0
43763,31.0
43764,3.0
43765,76.0
43766,7.0
43767,7.0
43768,6.0
43769,8.0
43770,22.0
43771,29.0
43772,9.0
43773,3.0
43774,34.0
43775,5.0
43776,34.0
43777,9.0
43778,57.0
43779,14.0
43780,24.0
43781,66.0
43782,21.0
43783,27.0
43784,3.0
43785,35.0
43786,41.0
43787,78.0
43788,6.0
43789,68.0
43790,10.0
43791,55.0
43792,12.0
43793,56.0
43794,39.0
43795,3.0
43796,55.0
43797,17.0
43798,10.0
43799,6.0
43800,5.0
43801,13.0
43802,21.0
43803,3.0
43804,7.0
43805,0.0
43806,2.0
43807,5.0
43808,1.0
43809,3.0
43810,3.0
43811,7.0
43812,2.0
43813,4.0
43814,2.0
43815,3.0
43816,21.0
43817,0.0
43818,9.0
43819,4.0
43820,1.0
43821,58.0
43822,6.0
43823,14.0
43824,46.0
43825,15.0
43826,49.0
43827,1.0
43828,40.0
43829,1.0
43830,32.0
43831,27.0
43832,38.0
43833,6.0
43834,40.0
43835,18.0
43836,2.0
43837,7.0
43838,3.0
43839,26.0
43840,34.0
43841,57.0
43842,14.0
43843,44.0
43844,1.0
43845,50.0
43846,9.0
43847,12.0
43848,47.0
43849,2.0
43850,29.0
43851,57.0
43852,55.0
43853,35.0
43854,53.0
43855,8.0
43856,6.0
43857,12.0
43858,1.0
43859,50.0
43860,16.0
43861,13.0
43862,10.0
43863,6.0
43864,1.0
43865,1.0
43866,22.0
43867,28.0
43868,4.0
43869,4.0
43870,7.0
43871,16.0
43872,17.0
43873,13.0
43874,33.0
43875,33.0
43876,6.0
43877,3.0
43878,83.0
43879,12.0
43880,3.0
43881,15.0
43882,19.0
43883,4.0
43884,4.0
43885,12.0
43886,17.0
43887,1.0
43888,4.0
43889,3.0
43890,14.0
43891,0.0
43892,3.0
43893,6.0
43894,19.0
43895,0.0
43896,0.0
43897,3.0
43898,9.0
43899,1.0
43900,0.0
43901,3.0
43902,3.0
43903,1.0
43904,15.0
43905,1.0
43906,3.0
43907,2.0
43908,1.0
43909,0.0
43910,0.0
43911,2.0
43912,1.0
43913,1.0
43914,45.0
43915,16.0
43916,18.0
43917,8.0
43918,3.0
43919,32.0
43920,2.0
43921,13.0
43922,40.0
43923,6.0
43924,4.0
43925,5.0
43926,3.0
43927,3.0
43928,2.0
43929,9.0
43930,34.0
43931,8.0
43932,14.0
43933,24.0
43934,21.0
43935,9.0
43936,7.0
43937,25.0
43938,32.0
43939,12.0
43940,8.0
43941,54.0
43942,12.0
43943,5.0
43944,14.0
43945,30.0
43946,16.0
43947,26.0
43948,68.0
43949,10.0
43950,28.0
43951,16.0
43952,17.0
43953,3.0
43954,0.0
43955,21.0
43956,16.0
43957,17.0
43958,21.0
43959,11.0
43960,16.0
43961,3.0
43962,29.0
43963,1.0
43964,2.0
43965,3.0
43966,4.0
43967,38.0
43968,25.0
43969,3.0
43970,5.0
43971,4.0
43972,1.0
43973,32.0
43974,6.0
43975,6.0
43976,2.0
43977,0.0
43978,32.0
43979,0.0
43980,9.0
43981,1.0
43982,1.0
43983,1.0
43984,34.0
43985,20.0
43986,3.0
43987,11.0
43988,16.0
43989,2.0
43990,1.0
43991,19.0
43992,11.0
43993,4.0
43994,2.0
43995,5.0
43996,3.0
43997,6.0
43998,3.0
43999,1.0
44000,0.0
44001,4.0
44002,1.0
44003,5.0
44004,1.0
44005,0.0
44006,0.0
44007,5.0
44008,0.0
44009,3.0
44010,2.0
44011,1.0
44012,1.0
44013,3.0
44014,2.0
44015,7.0
44016,12.0
44017,16.0
44018,7.0
44019,16.0
44020,0.0
44021,0.0
44022,1.0
44023,0.0
44024,2.0
44025,2.0
44026,1.0
44027,1.0
44028,4.0
44029,2.0
44030,4.0
44031,1.0
44032,0.0
44033,74.0
44034,0.0
44035,10.0
44036,16.0
44037,3.0
44038,3.0
44039,9.0
44040,2.0
44041,13.0
44042,2.0
44043,56.0
44044,54.0
44045,26.0
44046,18.0
44047,27.0
44048,5.0
44049,3.0
44050,43.0
44051,31.0
44052,51.0
44053,2.0
44054,2.0
44055,12.0
44056,63.0
44057,15.0
44058,1.0
44059,40.0
44060,1.0
44061,12.0
44062,31.0
44063,47.0
44064,26.0
44065,18.0
44066,2.0
44067,54.0
44068,5.0
44069,26.0
44070,6.0
44071,11.0
44072,77.0
44073,11.0
44074,61.0
44075,22.0
44076,7.0
44077,47.0
44078,8.0
44079,31.0
44080,1.0
44081,13.0
44082,5.0
44083,13.0
44084,1.0
44085,6.0
44086,19.0
44087,11.0
44088,13.0
44089,4.0
44090,3.0
44091,16.0
44092,7.0
44093,1.0
44094,20.0
44095,1.0
44096,5.0
44097,3.0
44098,0.0
44099,2.0
44100,4.0
44101,1.0
44102,2.0
44103,1.0
44104,0.0
44105,2.0
44106,0.0
44107,2.0
44108,3.0
44109,3.0
44110,1.0
44111,38.0
44112,7.0
44113,0.0
44114,0.0
44115,8.0
44116,7.0
44117,7.0
44118,4.0
44119,3.0
44120,20.0
44121,4.0
44122,46.0
44123,62.0
44124,16.0
44125,7.0
44126,81.0
44127,50.0
44128,2.0
44129,23.0
44130,53.0
44131,10.0
44132,11.0
44133,0.0
44134,21.0
44135,31.0
44136,22.0
44137,45.0
44138,2.0
44139,45.0
44140,52.0
44141,31.0
44142,39.0
44143,10.0
44144,47.0
44145,45.0
44146,11.0
44147,2.0
44148,66.0
44149,0.0
44150,12.0
44151,10.0
44152,0.0
44153,22.0
44154,2.0
44155,9.0
44156,6.0
44157,0.0
44158,32.0
44159,1.0
44160,33.0
44161,7.0
44162,9.0
44163,4.0
44164,9.0
44165,1.0
44166,49.0
44167,57.0
44168,50.0
44169,11.0
44170,1.0
44171,3.0
44172,4.0
44173,14.0
44174,6.0
44175,29.0
44176,50.0
44177,32.0
44178,4.0
44179,17.0
44180,3.0
44181,0.0
44182,10.0
44183,3.0
44184,1.0
44185,3.0
44186,0.0
44187,3.0
44188,2.0
44189,30.0
44190,75.0
44191,30.0
44192,0.0
44193,20.0
44194,58.0
44195,9.0
44196,45.0
44197,23.0
44198,4.0
44199,0.0
44200,23.0
44201,24.0
44202,17.0
44203,54.0
44204,10.0
44205,4.0
44206,3.0
44207,58.0
44208,69.0
44209,5.0
44210,23.0
44211,54.0
44212,39.0
44213,13.0
44214,52.0
44215,15.0
44216,2.0
44217,12.0
44218,10.0
44219,0.0
44220,16.0
44221,29.0
44222,28.0
44223,11.0
44224,29.0
44225,38.0
44226,20.0
44227,3.0
44228,9.0
44229,22.0
44230,20.0
44231,16.0
44232,5.0
44233,17.0
44234,4.0
44235,27.0
44236,1.0
44237,27.0
44238,8.0
44239,1.0
44240,4.0
44241,0.0
44242,8.0
44243,10.0
44244,3.0
44245,4.0
44246,2.0
44247,0.0
44248,0.0
44249,1.0
44250,2.0
44251,27.0
44252,2.0
44253,3.0
44254,17.0
44255,3.0
44256,23.0
44257,3.0
44258,7.0
44259,1.0
44260,14.0
44261,50.0
44262,30.0
44263,47.0
44264,1.0
44265,1.0
44266,3.0
44267,56.0
44268,3.0
44269,21.0
44270,38.0
44271,9.0
44272,5.0
44273,3.0
44274,7.0
44275,10.0
44276,55.0
44277,13.0
44278,86.0
44279,32.0
44280,0.0
44281,3.0
44282,11.0
44283,49.0
44284,59.0
44285,4.0
44286,32.0
44287,17.0
44288,53.0
44289,67.0
44290,24.0
44291,9.0
44292,19.0
44293,16.0
44294,5.0
44295,44.0
44296,28.0
44297,2.0
44298,2.0
44299,7.0
44300,2.0
44301,24.0
44302,46.0
44303,10.0
44304,34.0
44305,0.0
44306,4.0
44307,14.0
44308,0.0
44309,1.0
44310,9.0
44311,15.0
44312,8.0
44313,11.0
44314,17.0
44315,4.0
44316,11.0
44317,2.0
44318,1.0
44319,0.0
44320,9.0
44321,4.0
44322,16.0
44323,0.0
44324,12.0
44325,14.0
44326,10.0
44327,8.0
44328,19.0
44329,3.0
44330,5.0
44331,7.0
44332,10.0
44333,1.0
44334,10.0
44335,5.0
44336,1.0
44337,2.0
44338,1.0
44339,1.0
44340,6.0
44341,6.0
44342,0.0
44343,1.0
44344,1.0
44345,0.0
44346,0.0
44347,0.0
44348,0.0
44349,0.0
44350,7.0
44351,1.0
44352,2.0
44353,14.0
44354,1.0
44355,5.0
44356,66.0
44357,0.0
44358,8.0
44359,10.0
44360,5.0
44361,13.0
44362,26.0
44363,0.0
44364,4.0
44365,7.0
44366,72.0
44367,11.0
44368,48.0
44369,40.0
44370,5.0
44371,16.0
44372,14.0
44373,54.0
44374,17.0
44375,22.0
44376,26.0
44377,10.0
44378,23.0
44379,23.0
44380,33.0
44381,45.0
44382,44.0
44383,41.0
44384,4.0
44385,81.0
44386,42.0
44387,8.0
44388,52.0
44389,9.0
44390,28.0
44391,7.0
44392,51.0
44393,5.0
44394,45.0
44395,13.0
44396,15.0
44397,3.0
44398,30.0
44399,23.0
44400,73.0
44401,2.0
44402,2.0
44403,43.0
44404,28.0
44405,7.0
44406,46.0
44407,4.0
44408,39.0
44409,11.0
44410,9.0
44411,16.0
44412,19.0
44413,12.0
44414,6.0
44415,14.0
44416,16.0
44417,2.0
44418,16.0
44419,11.0
44420,3.0
44421,8.0
44422,5.0
44423,4.0
44424,19.0
44425,1.0
44426,4.0
44427,20.0
44428,4.0
44429,0.0
44430,36.0
44431,8.0
44432,1.0
44433,0.0
44434,27.0
44435,4.0
44436,9.0
44437,14.0
44438,5.0
44439,12.0
44440,5.0
44441,6.0
44442,2.0
44443,2.0
44444,2.0
44445,6.0
44446,1.0
44447,4.0
44448,0.0
44449,1.0
44450,0.0
44451,4.0
44452,3.0
44453,3.0
44454,6.0
44455,1.0
44456,89.0
44457,68.0
44458,114.0
44459,24.0
44460,26.0
44461,8.0
44462,92.0
44463,15.0
44464,5.0
44465,11.0
44466,28.0
44467,13.0
44468,16.0
44469,37.0
44470,28.0
44471,33.0
44472,4.0
44473,17.0
44474,0.0
44475,9.0
44476,27.0
44477,4.0
44478,55.0
44479,81.0
44480,54.0
44481,5.0
44482,31.0
44483,30.0
44484,93.0
44485,77.0
44486,12.0
44487,39.0
44488,5.0
44489,17.0
44490,105.0
44491,5.0
44492,20.0
44493,4.0
44494,21.0
44495,5.0
44496,6.0
44497,41.0
44498,7.0
44499,13.0
44500,42.0
44501,22.0
44502,24.0
44503,17.0
44504,38.0
44505,88.0
44506,83.0
44507,24.0
44508,7.0
44509,36.0
44510,37.0
44511,3.0
44512,10.0
44513,2.0
44514,18.0
44515,4.0
44516,102.0
44517,15.0
44518,38.0
44519,6.0
44520,7.0
44521,25.0
44522,0.0
44523,35.0
44524,8.0
44525,18.0
44526,15.0
44527,16.0
44528,25.0
44529,0.0
44530,2.0
44531,0.0
44532,6.0
44533,4.0
44534,22.0
44535,4.0
44536,8.0
44537,1.0
44538,1.0
44539,1.0
44540,0.0
44541,0.0
44542,0.0
44543,7.0
44544,9.0
44545,4.0
44546,12.0
44547,7.0
44548,5.0
44549,1.0
44550,57.0
44551,1.0
44552,1.0
44553,3.0
44554,20.0
44555,13.0
44556,0.0
44557,39.0
44558,16.0
44559,4.0
44560,1.0
44561,5.0
44562,4.0
44563,21.0
44564,43.0
44565,8.0
44566,5.0
44567,3.0
44568,2.0
44569,20.0
44570,0.0
44571,8.0
44572,72.0
44573,38.0
44574,9.0
44575,15.0
44576,1.0
44577,13.0
44578,41.0
44579,36.0
44580,22.0
44581,9.0
44582,31.0
44583,30.0
44584,48.0
44585,9.0
44586,6.0
44587,18.0
44588,11.0
44589,13.0
44590,1.0
44591,32.0
44592,0.0
44593,3.0
44594,2.0
44595,1.0
44596,1.0
44597,0.0
44598,0.0
44599,5.0
44600,10.0
44601,3.0
44602,2.0
44603,1.0
44604,4.0
44605,4.0
44606,6.0
44607,12.0
44608,0.0
44609,17.0
44610,49.0
44611,4.0
44612,4.0
44613,46.0
44614,4.0
44615,6.0
44616,4.0
44617,0.0
44618,7.0
44619,17.0
44620,4.0
44621,0.0
44622,39.0
44623,22.0
44624,8.0
44625,39.0
44626,0.0
44627,6.0
44628,45.0
44629,0.0
44630,17.0
44631,8.0
44632,18.0
44633,73.0
44634,2.0
44635,12.0
44636,92.0
44637,45.0
44638,24.0
44639,82.0
44640,68.0
44641,57.0
44642,9.0
44643,5.0
44644,28.0
44645,25.0
44646,57.0
44647,14.0
44648,3.0
44649,66.0
44650,20.0
44651,16.0
44652,45.0
44653,8.0
44654,8.0
44655,10.0
44656,48.0
44657,10.0
44658,5.0
44659,2.0
44660,43.0
44661,14.0
44662,4.0
44663,25.0
44664,40.0
44665,4.0
44666,29.0
44667,39.0
44668,9.0
44669,28.0
44670,22.0
44671,13.0
44672,39.0
44673,3.0
44674,3.0
44675,4.0
44676,10.0
44677,4.0
44678,10.0
44679,13.0
44680,6.0
44681,8.0
44682,10.0
44683,2.0
44684,13.0
44685,1.0
44686,12.0
44687,3.0
44688,19.0
44689,8.0
44690,2.0
44691,1.0
44692,21.0
44693,2.0
44694,1.0
44695,40.0
44696,9.0
44697,2.0
44698,3.0
44699,5.0
44700,1.0
44701,1.0
44702,4.0
44703,1.0
44704,7.0
44705,2.0
44706,0.0
44707,1.0
44708,0.0
44709,1.0
44710,0.0
44711,2.0
44712,2.0
44713,40.0
44714,5.0
44715,18.0
44716,99.0
44717,10.0
44718,1.0
44719,12.0
44720,62.0
44721,49.0
44722,6.0
44723,111.0
44724,2.0
44725,34.0
44726,33.0
44727,77.0
44728,64.0
44729,18.0
44730,7.0
44731,15.0
44732,11.0
44733,68.0
44734,1.0
44735,51.0
44736,7.0
44737,33.0
44738,6.0
44739,90.0
44740,31.0
44741,64.0
44742,7.0
44743,30.0
44744,2.0
44745,1.0
44746,19.0
44747,39.0
44748,66.0
44749,32.0
44750,3.0
44751,9.0
44752,56.0
44753,18.0
44754,71.0
44755,51.0
44756,33.0
44757,17.0
44758,0.0
44759,6.0
44760,54.0
44761,8.0
44762,7.0
44763,11.0
44764,35.0
44765,12.0
44766,26.0
44767,34.0
44768,6.0
44769,7.0
44770,9.0
44771,11.0
44772,46.0
44773,0.0
44774,33.0
44775,12.0
44776,5.0
44777,14.0
44778,2.0
44779,8.0
44780,7.0
44781,4.0
44782,14.0
44783,32.0
44784,12.0
44785,3.0
44786,5.0
44787,1.0
44788,12.0
44789,9.0
44790,2.0
44791,12.0
44792,2.0
44793,3.0
44794,0.0
44795,4.0
44796,0.0
44797,3.0
44798,14.0
44799,2.0
44800,1.0
44801,10.0
44802,1.0
44803,11.0
44804,10.0
44805,1.0
44806,0.0
44807,0.0
44808,4.0
44809,2.0
44810,2.0
44811,5.0
44812,19.0
44813,21.0
44814,7.0
44815,15.0
44816,78.0
44817,10.0
44818,16.0
44819,5.0
44820,6.0
44821,35.0
44822,32.0
44823,9.0
44824,3.0
44825,0.0
44826,19.0
44827,4.0
44828,7.0
44829,19.0
44830,42.0
44831,8.0
44832,98.0
44833,6.0
44834,10.0
44835,10.0
44836,54.0
44837,11.0
44838,24.0
44839,57.0
44840,8.0
44841,54.0
44842,2.0
44843,77.0
44844,33.0
44845,57.0
44846,2.0
44847,7.0
44848,16.0
44849,51.0
44850,35.0
44851,23.0
44852,11.0
44853,17.0
44854,64.0
44855,65.0
44856,40.0
44857,30.0
44858,2.0
44859,15.0
44860,9.0
44861,7.0
44862,7.0
44863,12.0
44864,6.0
44865,1.0
44866,10.0
44867,27.0
44868,16.0
44869,12.0
44870,11.0
44871,22.0
44872,6.0
44873,41.0
44874,22.0
44875,37.0
44876,14.0
44877,4.0
44878,4.0
44879,4.0
44880,3.0
44881,4.0
44882,1.0
44883,4.0
44884,1.0
44885,3.0
44886,11.0
44887,0.0
44888,8.0
44889,0.0
44890,2.0
44891,7.0
44892,2.0
44893,0.0
44894,0.0
44895,3.0
44896,7.0
44897,15.0
44898,12.0
44899,5.0
44900,11.0
44901,1.0
44902,6.0
44903,113.0
44904,12.0
44905,0.0
44906,4.0
44907,63.0
44908,62.0
44909,30.0
44910,78.0
44911,70.0
44912,13.0
44913,7.0
44914,1.0
44915,72.0
44916,14.0
44917,29.0
44918,3.0
44919,50.0
44920,8.0
44921,9.0
44922,24.0
44923,7.0
44924,11.0
44925,10.0
44926,43.0
44927,12.0
44928,15.0
44929,22.0
44930,73.0
44931,8.0
44932,66.0
44933,13.0
44934,13.0
44935,64.0
44936,6.0
44937,41.0
44938,47.0
44939,0.0
44940,19.0
44941,3.0
44942,26.0
44943,23.0
44944,40.0
44945,58.0
44946,35.0
44947,8.0
44948,1.0
44949,67.0
44950,3.0
44951,2.0
44952,50.0
44953,2.0
44954,0.0
44955,25.0
44956,26.0
44957,8.0
44958,19.0
44959,3.0
44960,2.0
44961,1.0
44962,10.0
44963,5.0
44964,1.0
44965,1.0
44966,8.0
44967,47.0
44968,1.0
44969,5.0
44970,6.0
44971,1.0
44972,24.0
44973,10.0
44974,1.0
44975,0.0
44976,1.0
44977,7.0
44978,4.0
44979,33.0
44980,14.0
44981,7.0
44982,2.0
44983,12.0
44984,0.0
44985,1.0
44986,6.0
44987,1.0
44988,0.0
44989,13.0
44990,6.0
44991,5.0
44992,2.0
44993,2.0
44994,11.0
44995,0.0
44996,0.0
44997,0.0
44998,2.0
44999,0.0
45000,4.0
45001,1.0
45002,2.0
45003,4.0
45004,1.0
45005,5.0
45006,26.0
45007,33.0
45008,8.0
45009,0.0
45010,57.0
45011,88.0
45012,3.0
45013,2.0
45014,55.0
45015,2.0
45016,33.0
45017,40.0
45018,3.0
45019,59.0
45020,9.0
45021,7.0
45022,5.0
45023,74.0
45024,27.0
45025,1.0
45026,60.0
45027,47.0
45028,25.0
45029,36.0
45030,11.0
45031,28.0
45032,5.0
45033,5.0
45034,36.0
45035,39.0
45036,44.0
45037,64.0
45038,21.0
45039,25.0
45040,4.0
45041,46.0
45042,0.0
45043,61.0
45044,88.0
45045,69.0
45046,44.0
45047,8.0
45048,56.0
45049,63.0
45050,6.0
45051,1.0
45052,37.0
45053,13.0
45054,33.0
45055,34.0
45056,60.0
45057,17.0
45058,20.0
45059,0.0
45060,12.0
45061,25.0
45062,12.0
45063,4.0
45064,21.0
45065,59.0
45066,24.0
45067,17.0
45068,18.0
45069,41.0
45070,42.0
45071,5.0
45072,6.0
45073,47.0
45074,22.0
45075,4.0
45076,26.0
45077,2.0
45078,2.0
45079,11.0
45080,6.0
45081,1.0
45082,3.0
45083,3.0
45084,2.0
45085,4.0
45086,5.0
45087,3.0
45088,3.0
45089,2.0
45090,4.0
45091,13.0
45092,1.0
45093,3.0
45094,0.0
45095,4.0
45096,1.0
45097,2.0
45098,0.0
45099,15.0
45100,8.0
45101,49.0
45102,0.0
45103,3.0
45104,61.0
45105,36.0
45106,6.0
45107,25.0
45108,0.0
45109,2.0
45110,3.0
45111,36.0
45112,4.0
45113,2.0
45114,10.0
45115,6.0
45116,28.0
45117,30.0
45118,8.0
45119,12.0
45120,12.0
45121,29.0
45122,10.0
45123,38.0
45124,2.0
45125,46.0
45126,52.0
45127,11.0
45128,49.0
45129,11.0
45130,32.0
45131,54.0
45132,29.0
45133,11.0
45134,8.0
45135,40.0
45136,10.0
45137,5.0
45138,13.0
45139,55.0
45140,58.0
45141,15.0
45142,11.0
45143,72.0
45144,28.0
45145,15.0
45146,28.0
45147,15.0
45148,2.0
45149,6.0
45150,7.0
45151,35.0
45152,19.0
45153,1.0
45154,26.0
45155,23.0
45156,10.0
45157,4.0
45158,1.0
45159,26.0
45160,27.0
45161,10.0
45162,22.0
45163,1.0
45164,2.0
45165,8.0
45166,5.0
45167,4.0
45168,16.0
45169,7.0
45170,3.0
45171,23.0
45172,12.0
45173,9.0
45174,22.0
45175,3.0
45176,3.0
45177,20.0
45178,7.0
45179,2.0
45180,5.0
45181,7.0
45182,0.0
45183,2.0
45184,3.0
45185,1.0
45186,1.0
45187,4.0
45188,26.0
45189,9.0
45190,28.0
45191,8.0
45192,23.0
45193,18.0
45194,68.0
45195,4.0
45196,34.0
45197,27.0
45198,33.0
45199,11.0
45200,29.0
45201,6.0
45202,27.0
45203,14.0
45204,22.0
45205,10.0
45206,58.0
45207,28.0
45208,33.0
45209,6.0
45210,44.0
45211,21.0
45212,8.0
45213,8.0
45214,0.0
45215,2.0
45216,31.0
45217,21.0
45218,13.0
45219,34.0
45220,43.0
45221,14.0
45222,8.0
45223,14.0
45224,24.0
45225,29.0
45226,38.0
45227,3.0
45228,14.0
45229,30.0
45230,5.0
45231,21.0
45232,20.0
45233,32.0
45234,40.0
45235,38.0
45236,37.0
45237,7.0
45238,30.0
45239,0.0
45240,22.0
45241,7.0
45242,33.0
45243,1.0
45244,34.0
45245,5.0
45246,5.0
45247,17.0
45248,24.0
45249,46.0
45250,17.0
45251,10.0
45252,11.0
45253,6.0
45254,6.0
45255,3.0
45256,10.0
45257,4.0
45258,1.0
45259,29.0
45260,1.0
45261,0.0
45262,7.0
45263,2.0
45264,2.0
45265,1.0
45266,6.0
45267,6.0
45268,0.0
45269,0.0
45270,3.0
45271,0.0
45272,9.0
45273,50.0
45274,10.0
45275,10.0
45276,15.0
45277,7.0
45278,25.0
45279,27.0
45280,5.0
45281,27.0
45282,2.0
45283,3.0
45284,20.0
45285,49.0
45286,49.0
45287,8.0
45288,10.0
45289,26.0
45290,22.0
45291,35.0
45292,7.0
45293,3.0
45294,16.0
45295,30.0
45296,12.0
45297,36.0
45298,27.0
45299,20.0
45300,29.0
45301,28.0
45302,2.0
45303,16.0
45304,15.0
45305,20.0
45306,20.0
45307,9.0
45308,37.0
45309,16.0
45310,34.0
45311,7.0
45312,13.0
45313,4.0
45314,0.0
45315,8.0
45316,8.0
45317,7.0
45318,23.0
45319,1.0
45320,5.0
45321,21.0
45322,24.0
45323,16.0
45324,0.0
45325,16.0
45326,15.0
45327,32.0
45328,24.0
45329,5.0
45330,3.0
45331,4.0
45332,12.0
45333,0.0
45334,0.0
45335,11.0
45336,9.0
45337,3.0
45338,2.0
45339,29.0
45340,1.0
45341,27.0
45342,2.0
45343,12.0
45344,0.0
45345,4.0
45346,1.0
45347,1.0
45348,0.0
45349,0.0
45350,0.0
45351,2.0
45352,17.0
45353,0.0
45354,34.0
45355,63.0
45356,23.0
45357,6.0
45358,34.0
45359,16.0
45360,31.0
45361,16.0
45362,31.0
45363,3.0
45364,60.0
45365,35.0
45366,0.0
45367,3.0
45368,41.0
45369,3.0
45370,15.0
45371,32.0
45372,26.0
45373,13.0
45374,8.0
45375,18.0
45376,2.0
45377,30.0
45378,10.0
45379,30.0
45380,19.0
45381,24.0
45382,23.0
45383,4.0
45384,1.0
45385,45.0
45386,7.0
45387,29.0
45388,17.0
45389,13.0
45390,56.0
45391,21.0
45392,20.0
45393,2.0
45394,10.0
45395,2.0
45396,26.0
45397,9.0
45398,6.0
45399,0.0
45400,1.0
45401,12.0
45402,11.0
45403,3.0
45404,3.0
45405,6.0
45406,4.0
45407,0.0
45408,2.0
45409,4.0
45410,3.0
45411,29.0
45412,8.0
45413,2.0
45414,3.0
45415,1.0
45416,7.0
45417,4.0
45418,3.0
45419,3.0
45420,1.0
45421,4.0
45422,0.0
45423,3.0
45424,0.0
45425,2.0
45426,3.0
45427,9.0
45428,0.0
45429,1.0
45430,1.0
45431,1.0
45432,35.0
45433,0.0
45434,25.0
45435,1.0
45436,22.0
45437,12.0
45438,52.0
45439,10.0
45440,5.0
45441,0.0
45442,2.0
45443,0.0
45444,1.0
45445,37.0
45446,22.0
45447,25.0
45448,13.0
45449,33.0
45450,6.0
45451,4.0
45452,7.0
45453,25.0
45454,20.0
45455,11.0
45456,43.0
45457,21.0
45458,3.0
45459,2.0
45460,18.0
45461,14.0
45462,7.0
45463,6.0
45464,16.0
45465,14.0
45466,1.0
45467,10.0
45468,16.0
45469,21.0
45470,64.0
45471,3.0
45472,9.0
45473,23.0
45474,2.0
45475,21.0
45476,7.0
45477,1.0
45478,19.0
45479,7.0
45480,24.0
45481,39.0
45482,2.0
45483,13.0
45484,0.0
45485,3.0
45486,22.0
45487,16.0
45488,9.0
45489,0.0
45490,1.0
45491,0.0
45492,2.0
45493,0.0
45494,5.0
45495,5.0
45496,23.0
45497,6.0
45498,0.0
45499,1.0
45500,1.0
45501,1.0
45502,0.0
45503,12.0
45504,0.0
45505,1.0
45506,1.0
45507,1.0
45508,5.0
45509,4.0
45510,19.0
45511,54.0
45512,4.0
45513,4.0
45514,9.0
45515,7.0
45516,4.0
45517,12.0
45518,8.0
45519,27.0
45520,2.0
45521,16.0
45522,2.0
45523,1.0
45524,59.0
45525,7.0
45526,36.0
45527,43.0
45528,29.0
45529,18.0
45530,25.0
45531,31.0
45532,44.0
45533,21.0
45534,50.0
45535,15.0
45536,19.0
45537,23.0
45538,7.0
45539,52.0
45540,85.0
45541,16.0
45542,51.0
45543,5.0
45544,8.0
45545,57.0
45546,11.0
45547,5.0
45548,8.0
45549,19.0
45550,4.0
45551,19.0
45552,30.0
45553,4.0
45554,2.0
45555,10.0
45556,1.0
45557,2.0
45558,2.0
45559,5.0
45560,7.0
45561,2.0
45562,0.0
45563,6.0
45564,0.0
45565,3.0
45566,6.0
45567,1.0
45568,1.0
45569,1.0
45570,3.0
45571,1.0
45572,1.0
45573,10.0
45574,5.0
45575,57.0
45576,55.0
45577,4.0
45578,28.0
45579,3.0
45580,59.0
45581,31.0
45582,16.0
45583,3.0
45584,41.0
45585,1.0
45586,15.0
45587,4.0
45588,3.0
45589,53.0
45590,29.0
45591,0.0
45592,58.0
45593,19.0
45594,39.0
45595,26.0
45596,4.0
45597,1.0
45598,47.0
45599,2.0
45600,26.0
45601,28.0
45602,14.0
45603,28.0
45604,19.0
45605,2.0
45606,63.0
45607,13.0
45608,9.0
45609,9.0
45610,11.0
45611,2.0
45612,16.0
45613,8.0
45614,18.0
45615,12.0
45616,1.0
45617,5.0
45618,3.0
45619,10.0
45620,0.0
45621,3.0
45622,1.0
45623,7.0
45624,3.0
45625,3.0
45626,4.0
45627,2.0
45628,1.0
45629,3.0
45630,1.0
45631,0.0
45632,2.0
45633,0.0
45634,1.0
45635,96.0
45636,2.0
45637,31.0
45638,51.0
45639,60.0
45640,14.0
45641,20.0
45642,1.0
45643,16.0
45644,33.0
45645,75.0
45646,44.0
45647,8.0
45648,8.0
45649,6.0
45650,30.0
45651,52.0
45652,21.0
45653,9.0
45654,9.0
45655,9.0
45656,62.0
45657,2.0
45658,0.0
45659,25.0
45660,14.0
45661,4.0
45662,28.0
45663,14.0
45664,32.0
45665,1.0
45666,14.0
45667,14.0
45668,38.0
45669,42.0
45670,24.0
45671,9.0
45672,0.0
45673,19.0
45674,14.0
45675,1.0
45676,29.0
45677,1.0
45678,3.0
45679,3.0
45680,1.0
45681,3.0
45682,9.0
45683,3.0
45684,6.0
45685,1.0
45686,7.0
45687,1.0
45688,14.0
45689,5.0
45690,4.0
45691,4.0
45692,2.0
45693,1.0
45694,11.0
45695,9.0
45696,3.0
45697,11.0
45698,5.0
45699,0.0
45700,5.0
45701,1.0
45702,20.0
45703,17.0
45704,11.0
45705,1.0
45706,3.0
45707,5.0
45708,1.0
45709,16.0
45710,3.0
45711,1.0
45712,1.0
45713,5.0
45714,4.0
45715,3.0
45716,4.0
45717,4.0
45718,4.0
45719,0.0
45720,10.0
