ID,foulGiven,foulCommitted
1353,4.0,1.0
1354,0.0,0.0
1355,12.0,10.0
1356,53.0,45.0
1357,29.0,22.0
1358,7.0,8.0
1359,2.0,2.0
1360,9.0,6.0
1361,28.0,6.0
1362,23.0,11.0
1363,1.0,5.0
1364,5.0,19.0
1365,4.0,0.0
1366,13.0,15.0
1367,3.0,2.0
1368,2.0,4.0
1369,0.0,1.0
1370,2.0,0.0
1371,0.0,1.0
1372,4.0,0.0
1373,43.0,25.0
1374,0.0,0.0
1375,0.0,3.0
1376,13.0,9.0
1377,11.0,9.0
1378,12.0,17.0
1379,3.0,3.0
1380,32.0,17.0
1381,31.0,9.0
1382,15.0,14.0
1383,2.0,1.0
1384,0.0,1.0
1385,27.0,27.0
1386,13.0,7.0
1387,16.0,15.0
1388,8.0,16.0
1389,6.0,9.0
1390,14.0,8.0
1391,22.0,15.0
1392,13.0,14.0
1393,15.0,10.0
1394,1.0,3.0
1395,1.0,1.0
1396,6.0,2.0
1397,9.0,12.0
1398,21.0,16.0
1399,17.0,11.0
1400,2.0,2.0
1401,12.0,21.0
1402,9.0,19.0
1403,3.0,1.0
1404,7.0,2.0
1405,8.0,1.0
1406,0.0,3.0
1407,4.0,6.0
1408,4.0,2.0
1409,21.0,20.0
1410,3.0,3.0
1411,11.0,1.0
1412,8.0,1.0
1413,14.0,4.0
1414,4.0,7.0
1415,20.0,13.0
1416,36.0,30.0
1417,4.0,4.0
1418,7.0,3.0
1419,6.0,4.0
1420,2.0,6.0
1421,10.0,8.0
1422,2.0,0.0
1423,4.0,4.0
1424,0.0,0.0
1425,3.0,2.0
1426,1.0,0.0
1427,0.0,2.0
1428,3.0,3.0
1429,2.0,0.0
1430,0.0,1.0
1431,6.0,1.0
1432,3.0,0.0
1433,8.0,9.0
1434,2.0,0.0
1435,6.0,3.0
1436,1.0,2.0
1437,3.0,8.0
1438,7.0,13.0
1439,0.0,0.0
1440,7.0,5.0
1441,4.0,5.0
1442,11.0,5.0
1443,2.0,3.0
1444,0.0,0.0
1445,0.0,1.0
1446,0.0,0.0
1447,0.0,0.0
1448,1.0,2.0
1449,1.0,0.0
1450,0.0,0.0
1451,0.0,1.0
1452,1.0,1.0
1453,0.0,2.0
1454,4.0,0.0
1455,11.0,16.0
1456,1.0,0.0
1457,41.0,54.0
1458,38.0,28.0
1459,9.0,3.0
1460,4.0,5.0
1461,6.0,2.0
1462,12.0,5.0
1463,4.0,1.0
1464,5.0,4.0
1465,37.0,32.0
1466,9.0,2.0
1467,4.0,7.0
1468,25.0,64.0
1469,0.0,1.0
1470,46.0,37.0
1471,5.0,4.0
1472,2.0,2.0
1473,19.0,12.0
1474,2.0,2.0
1475,20.0,21.0
1476,8.0,9.0
1477,21.0,27.0
1478,13.0,4.0
1479,14.0,28.0
1480,2.0,0.0
1481,2.0,2.0
1482,49.0,32.0
1483,25.0,19.0
1484,2.0,3.0
1485,4.0,0.0
1486,4.0,26.0
1487,16.0,16.0
1488,35.0,8.0
1489,35.0,29.0
1490,7.0,9.0
1491,8.0,6.0
1492,2.0,3.0
1493,18.0,5.0
1494,2.0,0.0
1495,66.0,56.0
1496,41.0,38.0
1497,12.0,11.0
1498,1.0,0.0
1499,19.0,17.0
1500,13.0,2.0
1501,8.0,9.0
1502,16.0,21.0
1503,32.0,29.0
1504,9.0,1.0
1505,15.0,10.0
1506,15.0,26.0
1507,5.0,10.0
1508,30.0,24.0
1509,36.0,13.0
1510,27.0,22.0
1511,6.0,17.0
1512,30.0,29.0
1513,23.0,25.0
1514,6.0,3.0
1515,4.0,4.0
1516,9.0,19.0
1517,5.0,4.0
1518,9.0,9.0
1519,1.0,9.0
1520,46.0,21.0
1521,11.0,11.0
1522,6.0,2.0
1523,3.0,0.0
1524,2.0,0.0
1525,7.0,13.0
1526,2.0,2.0
1527,6.0,6.0
1528,11.0,7.0
1529,15.0,2.0
1530,17.0,17.0
1531,13.0,6.0
1532,37.0,16.0
1533,9.0,14.0
1534,27.0,19.0
1535,4.0,2.0
1536,0.0,0.0
1537,2.0,10.0
1538,6.0,2.0
1539,3.0,1.0
1540,1.0,3.0
1541,3.0,6.0
1542,10.0,18.0
1543,2.0,0.0
1544,4.0,4.0
1545,4.0,3.0
1546,1.0,2.0
1547,2.0,0.0
1548,2.0,1.0
1549,3.0,0.0
1550,1.0,1.0
1551,3.0,4.0
1552,6.0,3.0
1553,0.0,0.0
1554,5.0,8.0
1555,1.0,2.0
1556,6.0,4.0
1557,1.0,5.0
1558,3.0,2.0
1559,0.0,1.0
1560,1.0,4.0
1561,17.0,19.0
1562,6.0,10.0
1563,7.0,7.0
1564,0.0,0.0
1565,6.0,2.0
1566,13.0,8.0
1567,2.0,0.0
1568,1.0,2.0
1569,0.0,0.0
1570,1.0,3.0
1571,1.0,2.0
1572,1.0,1.0
1573,13.0,5.0
1574,3.0,0.0
1575,8.0,6.0
1576,3.0,1.0
1577,10.0,2.0
1578,6.0,6.0
1579,0.0,0.0
1580,3.0,1.0
1581,8.0,11.0
1582,6.0,9.0
1583,13.0,27.0
1584,17.0,10.0
1585,2.0,2.0
1586,7.0,5.0
1587,13.0,1.0
1588,8.0,6.0
1589,23.0,40.0
1590,39.0,69.0
1591,40.0,51.0
1592,39.0,21.0
1593,30.0,42.0
1594,20.0,38.0
1595,3.0,9.0
1596,29.0,35.0
1597,29.0,24.0
1598,22.0,35.0
1599,36.0,25.0
1600,50.0,44.0
1601,9.0,7.0
1602,1.0,7.0
1603,43.0,17.0
1604,21.0,10.0
1605,63.0,41.0
1606,9.0,6.0
1607,7.0,12.0
1608,12.0,32.0
1609,14.0,13.0
1610,22.0,8.0
1611,8.0,0.0
1612,1.0,0.0
1613,1.0,1.0
1614,3.0,0.0
1615,5.0,7.0
1616,6.0,17.0
1617,11.0,15.0
1618,4.0,4.0
1619,4.0,4.0
1620,2.0,2.0
1621,18.0,22.0
1622,0.0,0.0
1623,3.0,1.0
1624,6.0,10.0
1625,25.0,18.0
1626,3.0,1.0
1627,6.0,0.0
1628,0.0,3.0
1629,8.0,17.0
1630,6.0,2.0
1631,1.0,1.0
1632,16.0,22.0
1633,3.0,0.0
1634,0.0,2.0
1635,6.0,2.0
1636,0.0,0.0
1637,1.0,0.0
1638,10.0,10.0
1639,6.0,1.0
1640,3.0,5.0
1641,1.0,1.0
1642,9.0,16.0
1643,2.0,2.0
1644,2.0,3.0
1645,1.0,3.0
1646,1.0,2.0
1647,6.0,7.0
1648,5.0,8.0
1649,9.0,12.0
1650,3.0,1.0
1651,5.0,13.0
1652,1.0,0.0
1653,5.0,6.0
1654,2.0,2.0
1655,7.0,1.0
1656,3.0,3.0
1657,0.0,2.0
1658,4.0,1.0
1659,0.0,5.0
1660,1.0,3.0
1661,3.0,6.0
1662,2.0,1.0
1663,1.0,0.0
1664,5.0,4.0
1665,0.0,0.0
1666,0.0,0.0
1667,0.0,2.0
1668,0.0,0.0
1669,0.0,1.0
1670,0.0,1.0
1671,0.0,3.0
1672,1.0,2.0
1673,1.0,0.0
1674,2.0,2.0
1675,0.0,1.0
1676,1.0,2.0
1677,0.0,1.0
1678,5.0,3.0
1679,17.0,15.0
1680,2.0,2.0
1681,44.0,25.0
1682,2.0,6.0
1683,53.0,28.0
1684,0.0,2.0
1685,1.0,1.0
1686,3.0,4.0
1687,2.0,1.0
1688,5.0,2.0
1689,1.0,5.0
1690,8.0,2.0
1691,41.0,26.0
1692,2.0,5.0
1693,90.0,50.0
1694,5.0,5.0
1695,7.0,9.0
1696,32.0,59.0
1697,17.0,15.0
1698,0.0,2.0
1699,2.0,1.0
1700,29.0,39.0
1701,4.0,4.0
1702,19.0,40.0
1703,18.0,13.0
1704,18.0,12.0
1705,14.0,12.0
1706,8.0,9.0
1707,26.0,14.0
1708,36.0,47.0
1709,1.0,1.0
1710,10.0,8.0
1711,4.0,7.0
1712,51.0,22.0
1713,2.0,11.0
1714,46.0,37.0
1715,0.0,1.0
1716,4.0,0.0
1717,35.0,26.0
1718,3.0,0.0
1719,21.0,7.0
1720,7.0,6.0
1721,25.0,28.0
1722,41.0,68.0
1723,2.0,2.0
1724,1.0,2.0
1725,6.0,4.0
1726,5.0,0.0
1727,4.0,22.0
1728,13.0,36.0
1729,50.0,30.0
1730,21.0,19.0
1731,4.0,2.0
1732,8.0,12.0
1733,11.0,3.0
1734,24.0,28.0
1735,3.0,1.0
1736,8.0,4.0
1737,6.0,8.0
1738,3.0,3.0
1739,5.0,5.0
1740,24.0,15.0
1741,7.0,15.0
1742,12.0,1.0
1743,15.0,17.0
1744,8.0,2.0
1745,1.0,0.0
1746,6.0,7.0
1747,12.0,10.0
1748,8.0,4.0
1749,1.0,1.0
1750,4.0,5.0
1751,7.0,4.0
1752,3.0,2.0
1753,6.0,14.0
1754,1.0,2.0
1755,6.0,1.0
1756,2.0,0.0
1757,1.0,0.0
1758,4.0,2.0
1759,11.0,4.0
1760,3.0,2.0
1761,1.0,0.0
1762,2.0,1.0
1763,0.0,4.0
1764,1.0,1.0
1765,6.0,1.0
1766,0.0,0.0
1767,0.0,0.0
1768,2.0,4.0
1769,3.0,2.0
1770,3.0,3.0
1771,0.0,0.0
1772,1.0,0.0
1773,36.0,29.0
1774,17.0,20.0
1775,39.0,29.0
1776,8.0,2.0
1777,16.0,9.0
1778,4.0,1.0
1779,16.0,24.0
1780,3.0,3.0
1781,15.0,8.0
1782,5.0,3.0
1783,4.0,5.0
1784,3.0,0.0
1785,6.0,3.0
1786,5.0,3.0
1787,29.0,32.0
1788,58.0,22.0
1789,1.0,1.0
1790,1.0,0.0
1791,64.0,43.0
1792,10.0,20.0
1793,5.0,2.0
1794,8.0,5.0
1795,11.0,9.0
1796,11.0,17.0
1797,48.0,53.0
1798,4.0,3.0
1799,35.0,38.0
1800,22.0,23.0
1801,14.0,11.0
1802,4.0,10.0
1803,44.0,45.0
1804,5.0,10.0
1805,39.0,32.0
1806,87.0,49.0
1807,8.0,14.0
1808,9.0,11.0
1809,10.0,4.0
1810,4.0,5.0
1811,17.0,17.0
1812,7.0,5.0
1813,5.0,3.0
1814,13.0,10.0
1815,18.0,6.0
1816,32.0,32.0
1817,5.0,3.0
1818,1.0,10.0
1819,3.0,7.0
1820,1.0,2.0
1821,1.0,1.0
1822,13.0,19.0
1823,23.0,18.0
1824,7.0,9.0
1825,12.0,4.0
1826,30.0,35.0
1827,24.0,12.0
1828,9.0,11.0
1829,0.0,6.0
1830,5.0,10.0
1831,66.0,52.0
1832,1.0,1.0
1833,6.0,2.0
1834,6.0,2.0
1835,19.0,36.0
1836,24.0,10.0
1837,4.0,7.0
1838,13.0,12.0
1839,1.0,3.0
1840,1.0,2.0
1841,1.0,0.0
1842,4.0,1.0
1843,18.0,11.0
1844,4.0,2.0
1845,5.0,0.0
1846,16.0,5.0
1847,1.0,1.0
1848,24.0,9.0
1849,3.0,3.0
1850,5.0,6.0
1851,10.0,8.0
1852,4.0,0.0
1853,1.0,1.0
1854,2.0,2.0
1855,3.0,5.0
1856,3.0,5.0
1857,7.0,2.0
1858,3.0,2.0
1859,0.0,2.0
1860,10.0,7.0
1861,5.0,2.0
1862,11.0,9.0
1863,1.0,2.0
1864,0.0,0.0
1865,2.0,2.0
1866,2.0,1.0
1867,19.0,8.0
1868,11.0,10.0
1869,11.0,10.0
1870,0.0,1.0
1871,5.0,6.0
1872,2.0,3.0
1873,10.0,12.0
1874,21.0,9.0
1875,0.0,0.0
1876,4.0,5.0
1877,3.0,0.0
1878,3.0,0.0
1879,1.0,2.0
1880,2.0,6.0
1881,10.0,9.0
1882,2.0,2.0
1883,6.0,1.0
1884,1.0,2.0
1885,0.0,1.0
1886,0.0,3.0
1887,2.0,3.0
1888,2.0,0.0
1889,1.0,1.0
1890,2.0,2.0
1891,1.0,0.0
1892,0.0,2.0
1893,4.0,6.0
1894,33.0,29.0
1895,1.0,0.0
1896,5.0,3.0
1897,21.0,21.0
1898,2.0,0.0
1899,20.0,37.0
1900,33.0,36.0
1901,2.0,2.0
1902,22.0,5.0
1903,38.0,23.0
1904,19.0,7.0
1905,6.0,9.0
1906,6.0,6.0
1907,14.0,27.0
1908,0.0,0.0
1909,20.0,50.0
1910,7.0,42.0
1911,0.0,8.0
1912,50.0,34.0
1913,10.0,1.0
1914,20.0,32.0
1915,7.0,6.0
1916,5.0,11.0
1917,5.0,11.0
1918,1.0,11.0
1919,17.0,39.0
1920,3.0,18.0
1921,6.0,10.0
1922,1.0,2.0
1923,15.0,17.0
1924,3.0,7.0
1925,11.0,19.0
1926,26.0,6.0
1927,44.0,31.0
1928,11.0,15.0
1929,14.0,15.0
1930,17.0,12.0
1931,2.0,4.0
1932,1.0,2.0
1933,2.0,1.0
1934,14.0,11.0
1935,21.0,24.0
1936,1.0,0.0
1937,6.0,7.0
1938,0.0,4.0
1939,24.0,19.0
1940,13.0,20.0
1941,5.0,4.0
1942,7.0,12.0
1943,7.0,3.0
1944,4.0,0.0
1945,1.0,1.0
1946,2.0,0.0
1947,2.0,1.0
1948,3.0,0.0
1949,7.0,10.0
1950,12.0,7.0
1951,4.0,5.0
1952,0.0,1.0
1953,2.0,2.0
1954,3.0,0.0
1955,3.0,8.0
1956,5.0,3.0
1957,21.0,11.0
1958,1.0,1.0
1959,5.0,4.0
1960,1.0,1.0
1961,2.0,5.0
1962,4.0,3.0
1963,13.0,24.0
1964,0.0,2.0
1965,0.0,0.0
1966,2.0,0.0
1967,2.0,2.0
1968,7.0,2.0
1969,0.0,0.0
1970,2.0,0.0
1971,2.0,0.0
1972,0.0,1.0
1973,3.0,9.0
1974,1.0,1.0
1975,7.0,10.0
1976,0.0,0.0
1977,0.0,0.0
1978,3.0,0.0
1979,3.0,0.0
1980,0.0,1.0
1981,0.0,2.0
1982,0.0,1.0
1983,40.0,25.0
1984,1.0,0.0
1985,9.0,9.0
1986,0.0,0.0
1987,4.0,8.0
1988,8.0,5.0
1989,0.0,1.0
1990,27.0,7.0
1991,4.0,2.0
1992,1.0,1.0
1993,3.0,2.0
1994,81.0,51.0
1995,11.0,7.0
1996,9.0,8.0
1997,35.0,12.0
1998,36.0,27.0
1999,18.0,19.0
2000,10.0,23.0
2001,36.0,15.0
2002,0.0,2.0
2003,21.0,31.0
2004,4.0,1.0
2005,3.0,13.0
2006,9.0,12.0
2007,0.0,0.0
2008,10.0,16.0
2009,4.0,2.0
2010,3.0,0.0
2011,4.0,8.0
2012,2.0,1.0
2013,20.0,19.0
2014,8.0,26.0
2015,2.0,0.0
2016,33.0,38.0
2017,8.0,1.0
2018,1.0,2.0
2019,18.0,10.0
2020,29.0,17.0
2021,54.0,32.0
2022,1.0,1.0
2023,27.0,42.0
2024,3.0,0.0
2025,29.0,19.0
2026,1.0,0.0
2027,48.0,84.0
2028,3.0,1.0
2029,1.0,2.0
2030,9.0,2.0
2031,10.0,10.0
2032,19.0,23.0
2033,23.0,30.0
2034,0.0,1.0
2035,0.0,0.0
2036,0.0,2.0
2037,3.0,2.0
2038,7.0,4.0
2039,8.0,6.0
2040,3.0,2.0
2041,6.0,3.0
2042,19.0,20.0
2043,5.0,7.0
2044,3.0,7.0
2045,21.0,15.0
2046,19.0,6.0
2047,5.0,4.0
2048,4.0,6.0
2049,6.0,4.0
2050,4.0,3.0
2051,2.0,2.0
2052,0.0,0.0
2053,3.0,0.0
2054,1.0,1.0
2055,3.0,5.0
2056,8.0,4.0
2057,0.0,0.0
2058,1.0,0.0
2059,5.0,6.0
2060,1.0,0.0
2061,1.0,0.0
2062,9.0,17.0
2063,2.0,2.0
2064,0.0,0.0
2065,0.0,1.0
2066,1.0,3.0
2067,1.0,1.0
2068,7.0,14.0
2069,2.0,5.0
2070,3.0,2.0
2071,0.0,1.0
2072,2.0,1.0
2073,3.0,0.0
2074,1.0,2.0
2075,1.0,0.0
2076,3.0,1.0
2077,2.0,5.0
2078,14.0,5.0
2079,0.0,2.0
2080,2.0,1.0
2081,5.0,5.0
2082,16.0,8.0
2083,4.0,7.0
2084,2.0,9.0
2085,5.0,1.0
2086,20.0,19.0
2087,10.0,4.0
2088,11.0,10.0
2089,43.0,28.0
2090,0.0,3.0
2091,31.0,19.0
2092,2.0,4.0
2093,8.0,22.0
2094,19.0,8.0
2095,12.0,53.0
2096,2.0,3.0
2097,4.0,1.0
2098,8.0,8.0
2099,12.0,18.0
2100,0.0,2.0
2101,13.0,6.0
2102,7.0,3.0
2103,4.0,2.0
2104,19.0,23.0
2105,13.0,10.0
2106,4.0,8.0
2107,14.0,10.0
2108,12.0,21.0
2109,1.0,1.0
2110,32.0,32.0
2111,2.0,3.0
2112,3.0,1.0
2113,19.0,15.0
2114,10.0,6.0
2115,21.0,14.0
2116,7.0,10.0
2117,9.0,13.0
2118,1.0,1.0
2119,20.0,10.0
2120,12.0,13.0
2121,10.0,10.0
2122,7.0,6.0
2123,1.0,7.0
2124,19.0,3.0
2125,8.0,11.0
2126,5.0,4.0
2127,22.0,15.0
2128,20.0,10.0
2129,11.0,14.0
2130,0.0,1.0
2131,1.0,0.0
2132,1.0,1.0
2133,11.0,10.0
2134,5.0,15.0
2135,0.0,0.0
2136,3.0,4.0
2137,1.0,0.0
2138,2.0,3.0
2139,1.0,1.0
2140,0.0,0.0
2141,0.0,0.0
2142,6.0,6.0
2143,7.0,2.0
2144,0.0,0.0
2145,1.0,0.0
2146,3.0,2.0
2147,3.0,2.0
2148,0.0,0.0
2149,0.0,1.0
2150,1.0,0.0
2151,2.0,4.0
2152,1.0,0.0
2153,1.0,4.0
2154,2.0,1.0
2155,0.0,2.0
2156,6.0,9.0
2157,11.0,4.0
2158,0.0,1.0
2159,14.0,16.0
2160,12.0,13.0
2161,3.0,9.0
2162,19.0,30.0
2163,2.0,6.0
2164,5.0,1.0
2165,15.0,14.0
2166,3.0,6.0
2167,2.0,0.0
2168,0.0,1.0
2169,10.0,6.0
2170,15.0,20.0
2171,4.0,12.0
2172,4.0,5.0
2173,11.0,16.0
2174,29.0,31.0
2175,16.0,18.0
2176,13.0,10.0
2177,0.0,2.0
2178,4.0,5.0
2179,1.0,2.0
2180,42.0,28.0
2181,36.0,39.0
2182,38.0,54.0
2183,12.0,11.0
2184,5.0,11.0
2185,1.0,2.0
2186,7.0,15.0
2187,6.0,3.0
2188,0.0,2.0
2189,1.0,0.0
2190,4.0,0.0
2191,0.0,1.0
2192,18.0,7.0
2193,4.0,3.0
2194,2.0,5.0
2195,4.0,1.0
2196,11.0,20.0
2197,8.0,6.0
2198,0.0,2.0
2199,1.0,3.0
2200,37.0,20.0
2201,5.0,4.0
2202,6.0,2.0
2203,9.0,6.0
2204,3.0,0.0
2205,7.0,7.0
2206,9.0,4.0
2207,20.0,19.0
2208,10.0,10.0
2209,7.0,14.0
2210,8.0,8.0
2211,4.0,2.0
2212,1.0,0.0
2213,9.0,7.0
2214,10.0,14.0
2215,1.0,0.0
2216,13.0,4.0
2217,19.0,14.0
2218,10.0,8.0
2219,1.0,1.0
2220,0.0,4.0
2221,1.0,2.0
2222,0.0,0.0
2223,5.0,4.0
2224,6.0,10.0
2225,9.0,21.0
2226,18.0,3.0
2227,1.0,3.0
2228,4.0,2.0
2229,4.0,2.0
2230,1.0,0.0
2231,0.0,0.0
2232,2.0,5.0
2233,1.0,0.0
2234,0.0,0.0
2235,3.0,4.0
2236,2.0,1.0
2237,5.0,4.0
2238,1.0,0.0
2239,2.0,1.0
2240,1.0,1.0
2241,0.0,0.0
2242,3.0,3.0
2243,3.0,7.0
2244,0.0,0.0
2245,0.0,0.0
2246,3.0,1.0
2247,2.0,2.0
2248,4.0,0.0
2249,0.0,1.0
2250,1.0,3.0
2251,0.0,1.0
2252,22.0,23.0
2253,28.0,24.0
2254,0.0,2.0
2255,0.0,0.0
2256,10.0,11.0
2257,4.0,7.0
2258,52.0,27.0
2259,0.0,1.0
2260,34.0,29.0
2261,19.0,23.0
2262,13.0,14.0
2263,4.0,0.0
2264,15.0,10.0
2265,5.0,2.0
2266,14.0,4.0
2267,11.0,10.0
2268,1.0,5.0
2269,14.0,11.0
2270,3.0,6.0
2271,3.0,1.0
2272,2.0,1.0
2273,6.0,8.0
2274,35.0,27.0
2275,13.0,20.0
2276,1.0,3.0
2277,9.0,34.0
2278,2.0,2.0
2279,18.0,34.0
2280,5.0,5.0
2281,0.0,3.0
2282,1.0,2.0
2283,0.0,0.0
2284,15.0,32.0
2285,2.0,6.0
2286,5.0,8.0
2287,1.0,3.0
2288,13.0,18.0
2289,11.0,11.0
2290,7.0,14.0
2291,0.0,3.0
2292,22.0,27.0
2293,2.0,3.0
2294,24.0,24.0
2295,24.0,25.0
2296,1.0,4.0
2297,19.0,13.0
2298,4.0,2.0
2299,13.0,7.0
2300,5.0,2.0
2301,2.0,1.0
2302,12.0,6.0
2303,2.0,1.0
2304,7.0,7.0
2305,4.0,9.0
2306,7.0,5.0
2307,2.0,4.0
2308,1.0,7.0
2309,6.0,5.0
2310,2.0,2.0
2311,3.0,5.0
2312,6.0,14.0
2313,16.0,14.0
2314,0.0,0.0
2315,8.0,16.0
2316,6.0,7.0
2317,10.0,21.0
2318,6.0,15.0
2319,9.0,5.0
2320,20.0,17.0
2321,9.0,9.0
2322,3.0,6.0
2323,0.0,0.0
2324,5.0,1.0
2325,3.0,6.0
2326,0.0,2.0
2327,0.0,0.0
2328,7.0,10.0
2329,0.0,2.0
2330,1.0,5.0
2331,5.0,5.0
2332,3.0,4.0
2333,1.0,0.0
2334,2.0,10.0
2335,0.0,2.0
2336,3.0,2.0
2337,10.0,20.0
2338,5.0,1.0
2339,2.0,1.0
2340,1.0,0.0
2341,0.0,1.0
2342,5.0,3.0
2343,2.0,0.0
2344,0.0,2.0
2345,1.0,3.0
2346,0.0,2.0
2347,0.0,0.0
2348,1.0,1.0
2349,4.0,5.0
2350,48.0,29.0
2351,2.0,5.0
2352,6.0,6.0
2353,13.0,29.0
2354,3.0,0.0
2355,2.0,3.0
2356,3.0,1.0
2357,7.0,2.0
2358,5.0,3.0
2359,18.0,11.0
2360,28.0,22.0
2361,5.0,3.0
2362,28.0,47.0
2363,23.0,30.0
2364,23.0,17.0
2365,13.0,7.0
2366,1.0,0.0
2367,55.0,28.0
2368,0.0,2.0
2369,35.0,38.0
2370,21.0,27.0
2371,8.0,2.0
2372,11.0,4.0
2373,1.0,0.0
2374,21.0,10.0
2375,3.0,2.0
2376,3.0,1.0
2377,0.0,1.0
2378,19.0,19.0
2379,27.0,26.0
2380,10.0,24.0
2381,1.0,0.0
2382,15.0,7.0
2383,40.0,26.0
2384,3.0,9.0
2385,4.0,1.0
2386,1.0,2.0
2387,8.0,7.0
2388,0.0,2.0
2389,0.0,3.0
2390,0.0,0.0
2391,2.0,2.0
2392,27.0,24.0
2393,16.0,12.0
2394,21.0,27.0
2395,11.0,11.0
2396,1.0,0.0
2397,5.0,6.0
2398,7.0,18.0
2399,9.0,4.0
2400,12.0,10.0
2401,6.0,2.0
2402,1.0,0.0
2403,2.0,6.0
2404,2.0,0.0
2405,9.0,16.0
2406,13.0,5.0
2407,24.0,18.0
2408,14.0,20.0
2409,10.0,2.0
2410,7.0,5.0
2411,19.0,32.0
2412,4.0,1.0
2413,10.0,11.0
2414,2.0,1.0
2415,8.0,12.0
2416,9.0,15.0
2417,2.0,3.0
2418,1.0,1.0
2419,0.0,2.0
2420,1.0,2.0
2421,16.0,16.0
2422,3.0,6.0
2423,0.0,0.0
2424,0.0,3.0
2425,1.0,1.0
2426,0.0,3.0
2427,0.0,1.0
2428,2.0,0.0
2429,0.0,1.0
2430,2.0,1.0
2431,2.0,2.0
2432,2.0,6.0
2433,2.0,0.0
2434,1.0,1.0
2435,3.0,2.0
2436,3.0,1.0
2437,5.0,5.0
2438,1.0,2.0
2439,0.0,0.0
2440,7.0,1.0
2441,0.0,0.0
2442,7.0,1.0
2443,2.0,1.0
2444,2.0,7.0
2445,3.0,3.0
2446,2.0,1.0
2447,26.0,22.0
2448,1.0,2.0
2449,77.0,49.0
2450,7.0,0.0
2451,6.0,6.0
2452,23.0,13.0
2453,8.0,4.0
2454,4.0,5.0
2455,5.0,6.0
2456,21.0,12.0
2457,0.0,1.0
2458,14.0,8.0
2459,3.0,1.0
2460,19.0,26.0
2461,7.0,5.0
2462,16.0,19.0
2463,33.0,14.0
2464,8.0,3.0
2465,6.0,8.0
2466,22.0,8.0
2467,28.0,32.0
2468,23.0,8.0
2469,45.0,55.0
2470,25.0,21.0
2471,0.0,0.0
2472,58.0,24.0
2473,38.0,41.0
2474,10.0,22.0
2475,7.0,8.0
2476,0.0,0.0
2477,3.0,2.0
2478,25.0,22.0
2479,5.0,4.0
2480,39.0,25.0
2481,27.0,10.0
2482,7.0,6.0
2483,4.0,4.0
2484,5.0,2.0
2485,10.0,5.0
2486,26.0,19.0
2487,46.0,54.0
2488,0.0,3.0
2489,13.0,7.0
2490,9.0,7.0
2491,3.0,6.0
2492,5.0,18.0
2493,8.0,7.0
2494,12.0,18.0
2495,23.0,14.0
2496,0.0,0.0
2497,5.0,6.0
2498,18.0,21.0
2499,11.0,4.0
2500,3.0,2.0
2501,4.0,2.0
2502,17.0,18.0
2503,14.0,34.0
2504,0.0,7.0
2505,10.0,5.0
2506,36.0,38.0
2507,23.0,10.0
2508,4.0,7.0
2509,6.0,5.0
2510,15.0,15.0
2511,7.0,2.0
2512,17.0,16.0
2513,0.0,1.0
2514,14.0,11.0
2515,5.0,23.0
2516,6.0,11.0
2517,17.0,14.0
2518,5.0,5.0
2519,5.0,3.0
2520,9.0,9.0
2521,6.0,5.0
2522,54.0,51.0
2523,2.0,18.0
2524,1.0,1.0
2525,2.0,1.0
2526,4.0,1.0
2527,1.0,1.0
2528,9.0,10.0
2529,3.0,1.0
2530,3.0,1.0
2531,1.0,10.0
2532,3.0,2.0
2533,10.0,2.0
2534,5.0,4.0
2535,0.0,1.0
2536,6.0,6.0
2537,3.0,9.0
2538,5.0,7.0
2539,4.0,8.0
2540,12.0,4.0
2541,3.0,8.0
2542,38.0,25.0
2543,16.0,8.0
2544,6.0,5.0
2545,1.0,0.0
2546,0.0,0.0
2547,11.0,13.0
2548,2.0,1.0
2549,2.0,2.0
2550,1.0,0.0
2551,0.0,2.0
2552,3.0,6.0
2553,3.0,3.0
2554,7.0,4.0
2555,2.0,3.0
2556,2.0,3.0
2557,8.0,3.0
2558,1.0,1.0
2559,2.0,0.0
2560,1.0,0.0
2561,19.0,18.0
2562,3.0,2.0
2563,7.0,8.0
2564,2.0,3.0
2565,10.0,12.0
2566,3.0,0.0
2567,1.0,4.0
2568,5.0,9.0
2569,1.0,3.0
2570,1.0,5.0
2571,0.0,1.0
2572,2.0,3.0
2573,1.0,0.0
2574,0.0,1.0
2575,2.0,2.0
2576,2.0,1.0
2577,0.0,3.0
2578,1.0,1.0
2579,4.0,3.0
2580,0.0,2.0
2581,5.0,8.0
2582,3.0,4.0
2583,13.0,6.0
2584,8.0,1.0
2585,1.0,1.0
2586,1.0,3.0
2587,19.0,4.0
2588,2.0,0.0
2589,5.0,0.0
2590,38.0,34.0
2591,0.0,1.0
2592,30.0,28.0
2593,2.0,1.0
2594,2.0,0.0
2595,44.0,25.0
2596,5.0,2.0
2597,10.0,3.0
2598,42.0,23.0
2599,23.0,13.0
2600,9.0,4.0
2601,24.0,19.0
2602,2.0,5.0
2603,4.0,11.0
2604,2.0,2.0
2605,32.0,20.0
2606,23.0,35.0
2607,3.0,5.0
2608,1.0,2.0
2609,11.0,15.0
2610,20.0,17.0
2611,2.0,3.0
2612,29.0,46.0
2613,38.0,32.0
2614,8.0,13.0
2615,21.0,15.0
2616,1.0,1.0
2617,5.0,3.0
2618,16.0,13.0
2619,2.0,2.0
2620,19.0,26.0
2621,29.0,15.0
2622,1.0,1.0
2623,3.0,3.0
